OID|DESCRIPTION|COST_BASIS|DEPRECIATION|BOOK_VALUE|VALUE|ASSET_TYPE|RPT_ID
270237|Automobiles and Other Vehicles|||||303|612571
270238|Office Furniture and Equipment|83164|33925|49239|25000|304|612571
270239|Other Fixed Assets|||||305|612571
256186|6123 AIRLINE HWY., BATON ROUGE, LA  70805|1373|0|1373|1373|301|598548
256187|6123 AIRLINE HWY., BATON ROUGE, LA  70805|70723|0|70723|70723|301|598548
256188|6123 AIRLINE HWY., BATON ROUGE, LA  70805|137951|38626|99325|99325|302|598548
256189|6123 AIRLINE HWY., BATON ROUGE, LA  70805|15000|4200|10800|10800|302|598548
256190|6123 AIRLINE HWY., BATON ROUGE, LA  70805|7318|244|7074|7074|302|598548
256191|Automobiles and Other Vehicles|32652|3265|29387|29387|303|598548
256192|Office Furniture and Equipment|85116|6578|78538|78538|304|598548
256193|Other Fixed Assets|||||305|598548
268158|LAND - ARCADIA, CA|694518|0|694518|694518|301|611629
268159|BUILDING - ARCADIA CA |815304|20905|776107|776020|302|611629
268160|IMPROVEMENT - ARCADIA CA |94140|6276|84639|84726|302|611629
268161|Automobiles and Other Vehicles|||||303|611629
268162|Office Furniture and Equipment|97988|144|2736|0|304|611629
268163|Other Fixed Assets|||||305|611629
282396|2914 MIDLAND AVE, FORT SMITH, AR 72904|12875|0|0|20000|301|618156
282400|Other Fixed Assets|1242|1242|0|500|305|618156
282397|2914 MIDLAND AVE, FORT SMITH, AR 72904|135911|135911|0|150000|302|618156
282398|Automobiles and Other Vehicles|105650|105650|0|72500|303|618156
282399|Office Furniture and Equipment|57219|57219|0|2500|304|618156
268300|1571 PARSONS AVE COLUMBUS, OH  43207|4620|0|4620|13966|301|611681
268301|1571 PARSONS AVE COLUMBUS, OH  43207|41580|41580|0|125694|302|611681
268302|Automobiles and Other Vehicles|||||303|611681
268303|Office Furniture and Equipment|||||304|611681
268304|Other Fixed Assets|||||305|611681
262353|1010 EAST HIGHWAY 96, VADNAIS HEIGHTS, MN. 55127|350000|0|350000|350000|301|607662
262354|1010 EAST HIGHWAY 96, VADNAIS HEIGHTS, MN 55127|650|351000|299000|299000|302|607662
262355|Automobiles and Other Vehicles|||||303|607662
262356|Office Furniture and Equipment|24838|1744|7394|7394|304|607662
262357|Other Fixed Assets|361|0|361|361|305|607662
266412|4747 VINELAND AVE NORTH HOLLYWOOD CA|48128|0|48128|48128|301|610621
266413|4747 VINELAND AVE NORTH HOLLYWOOD CA|1338343|650560|687783|687783|302|610621
266414|Automobiles and Other Vehicles|||||303|610621
266415|Office Furniture and Equipment|215106|167937|47169|47169|304|610621
266416|Other Fixed Assets|||||305|610621
273966|10020 W. Greenfield Avenue, West Allis, WI|68644|0|68644|68644|301|614104
273967|10020 W. Greenfield Avenue, West Allis, WI|628661|411156|217505|217505|302|614104
273968|Automobiles and Other Vehicles|||||303|614104
273969|Office Furniture and Equipment|72477|40702|31775|31775|304|614104
273970|Other Fixed Assets|||||305|614104
257047|604 N Great Southwest Pkwy, Arlington|125043|0|125043|125043|301|598893
257048|604 N Great southwest Pkwy, Arlington|319056|192430|126636|126636|302|598893
257049|Automobiles and Other Vehicles|89360|38721|50639|50639|303|598893
257050|Office Furniture and Equipment|58425|55593|2832|2832|304|598893
257051|Other Fixed Assets|||||305|598893
272016|Automobiles and Other Vehicles|||||303|613121
272017|Office Furniture and Equipment|7749|2772|3463|3463|304|613121
272018|Other Fixed Assets|||||305|613121
255100|1501 E Aurora Ave|11299|0|11299|11299|301|598157
255101|2221 E Ovid Ave|135000|0|135000|135000|301|598157
255102|1501 E Aurora Avenue - Local Hall|69795|54481|15314|15314|302|598157
255103|1501 E Aurora Avenue - Training Center|78910|54630|24280|24280|302|598157
255104|1501 E Aurora Avenue - Fund Office|92266|33953|58313|58313|302|598157
255105|2221 E Ovid Avenue - Training Center|862626|90733|771893|771893|302|598157
255106|Automobiles and Other Vehicles|88411|16038|72373|72373|303|598157
255107|Office Furniture and Equipment|27403|20151|7252|7252|304|598157
255108|Other Fixed Assets|||||305|598157
263005|4632 PADDOCK ROAD, CINCINNATI, OHIO|10000|0|10000|10000|301|608413
263006|4632 PADDOCK ROAD, CINCINNATI, OHIO|105915|103073|2842|25000|302|608413
263007|Automobiles and Other Vehicles|||||303|608413
263008|Office Furniture and Equipment|69216|64604|4612|5000|304|608413
263009|Other Fixed Assets|||||305|608413
257181|Automobiles and Other Vehicles|15495|15495|0|0|303|598972
257182|Office Furniture and Equipment|25030|24635|395|395|304|598972
257183|Other Fixed Assets|20579|19263|1316|1316|305|598972
273638|816 NW 2ND AVENUE MIAMI, FLORIDA|177554|0|177554|177554|301|613949
273639|816 NW 2ND AVENUE MIAMI, FLORIDA|981867|696607|285260|285260|302|613949
273640|Automobiles and Other Vehicles|115182|30031|85151|85151|303|613949
273641|Office Furniture and Equipment|233809|162947|70862|70862|304|613949
273642|Other Fixed Assets|18531|0|18531|18531|305|613949
269168|2401 S. Swanson Street, Philadelphia, PA 19148|1787523|0|1787523|1787523|301|612159
269169|2401 S. Swanson Street, Philadelphia, PA 19148|4603006|787310|3815696|1240300|302|612159
269170|Automobiles and Other Vehicles|||||303|612159
269171|Office Furniture and Equipment|57518|38190|19328|19328|304|612159
269172|Other Fixed Assets|||||305|612159
263529|400 CHAPEL RD SOUTH WINDSOR, CT|51715|48758|2957|100000|302|608722
263530|Automobiles and Other Vehicles|30399|30399|0|6000|303|608722
263531|Office Furniture and Equipment|14529|13674|855|1500|304|608722
263532|Other Fixed Assets|4743|4743|0|0|305|608722
265974|7570 Caple Blvd. Northwood, OH|165902|0|165902|165902|301|610336
265975|7570 Caple Blvd. Northwood, OH|2014533|842442|1172091|1172091|302|610336
265976|Automobiles and Other Vehicles|133780|54786|78994|78994|303|610336
265977|Office Furniture and Equipment|176854|133805|43049|43049|304|610336
265978|Other Fixed Assets|183835|68751|115084|115084|305|610336
257091|300 Saline Street, Pittsburgh, PA 15207|18697|0|18697|50000|301|598932
257092|300 Saline Street, Pittsburgh, PA 15207|650990|205227|445763|500000|302|598932
257093|116 Dobson Ave. Warren, PA 15207|54823|24072|30751|50000|302|598932
257094|Automobiles and Other Vehicles|140736|54907|85829|100000|303|598932
257095|Office Furniture and Equipment|61157|54370|6787|10000|304|598932
257096|Other Fixed Assets|||||305|598932
254748|3 QUINE STREET, CRANFORD, NJ 07016|40000|0|40000|40000|301|597907
254749|5 QUINE STREET, CRANFORD, NJ 07016|280000|0|280000|280000|301|597907
254750|3 QUINE STREET, CRANFORD, NJ 07016|197586|75840|121746|121746|302|597907
254751|Automobiles and Other Vehicles|0|0|0|0|303|597907
254752|Office Furniture and Equipment|58395|58395|0|0|304|597907
254753|Other Fixed Assets|0|0|0|0|305|597907
257426|301 E 103rd TERR, KANSAS CITY, MO 64119|123546|0|123546|123546|301|599020
257427|301 E 103rd TERR, KANSAS CITY, MO 64119|2414691|1180090|1234601|1234601|302|599020
257428|Automobiles and Other Vehicles|||||303|599020
257429|Office Furniture and Equipment|919885|679334|240551|240551|304|599020
257430|Other Fixed Assets|||||305|599020
281202|Automobiles and Other Vehicles|||||303|614907
281204|Other Fixed Assets|||||305|614907
281203|Office Furniture and Equipment|35515|10523|24992|24992|304|614907
282458|4658 US HIGHWAY 62 CALVERT CITY KY||0|25000|25000|301|618321
282459|4658 US HIGHWAY 62 CALVERT CITY KY|||47000|47000|302|618321
282460|Automobiles and Other Vehicles|0|0|0|0|303|618321
282461|Office Furniture and Equipment|7277|4361|2916|2916|304|618321
282462|Other Fixed Assets|0|0|0|0|305|618321
272512|3301 & 3325 Hollenberg, St. Louis, MO 63044|57553|0|57553|57553|301|613404
272513|3301 Hollenberg Dr., St. Louis, MO 63044|1172616|337773|834843|834843|302|613404
272514|3325 Hollenberg Dr., St. Louis, MO 63044|533102|449733|83369|83369|302|613404
272515|Automobiles and Other Vehicles|153132|60722|92410|92410|303|613404
272516|Office Furniture and Equipment|108357|107618|739|739|304|613404
272517|Other Fixed Assets|94112|77926|16186|16186|305|613404
267600|Automobiles and Other Vehicles|0|0|0|0|303|611379
267601|Office Furniture and Equipment|273672|265192|8480|8480|304|611379
267602|Other Fixed Assets|171319|88844|82475|82475|305|611379
254561|Automobiles and Other Vehicles|33481|15067|18414|18414|303|597708
254562|Office Furniture and Equipment|12198|11940|258|258|304|597708
254563|Other Fixed Assets|||||305|597708
300650|Automobiles and Other Vehicles|107321|48006|59315|59315|303|641085
300651|Office Furniture and Equipment|69221|54148|15073|15073|304|641085
300652|Other Fixed Assets|||||305|641085
256818|5910 E 86th Street; KC, MO|132949|0|132949|132949|301|598823
256819|5910 E 86th Street; KC, MO|4340975|946862|3394113|3394113|302|598823
256820|Automobiles and Other Vehicles|333548|168164|165384|165384|303|598823
256821|Office Furniture and Equipment|235946|220302|15644|15644|304|598823
256822|Other Fixed Assets|||||305|598823
262309|1838 Metropolitan Pky, Atlanta, GA|141017|0|141017|141017|301|607625
262310|1838 Metropolitan Pky, Atlanta, GA|899483|799519|99964|899483|302|607625
262311|Automobiles and Other Vehicles|151837|37481|114356|114356|303|607625
262312|Office Furniture and Equipment|92343|86672|5671|5671|304|607625
262313|Other Fixed Assets|||||305|607625
266747|LOT 47, 48 & 48 OF LOT 48 LINEHAM PARK ADD|35300|0|35300|35300|301|610765
266748|UNION HALL AT 3450 CENTRAL AVE DUBUQUE IA|316710|316710|316710|316710|302|610765
266749|Automobiles and Other Vehicles|||||303|610765
266750|Office Furniture and Equipment|119236|119236|119236|119236|304|610765
266751|Other Fixed Assets|||||305|610765
266851|NONE|0|0|0|0|301|610820
266852|NONE|0|0|0|0|302|610820
266853|Automobiles and Other Vehicles|0|0|0|0|303|610820
266854|Office Furniture and Equipment|37081|35991|1090|1090|304|610820
266855|Other Fixed Assets|6886|3766|3120|3120|305|610820
265958|105619|105619|0|105619|210400|301|610331
265959|651110|651110|469127|181982|466300|302|610331
265960|Automobiles and Other Vehicles|210363|139679|70684|70684|303|610331
265961|Office Furniture and Equipment|20889|20238|651|651|304|610331
265962|Other Fixed Assets|||||305|610331
273936|3830 S. MERIDIAN, WICHITA, KS. 67217|37112|0|37112|37112|301|614093
273937|3830 S. MERIDIAN, WICHITA, KS. 67217|359064|0|359064|575259|302|614093
273938|BUILDING IMPROVEMENT/SIGN|47229|20000|27229|27229|302|614093
273939|Automobiles and Other Vehicles|||||303|614093
273940|Office Furniture and Equipment|482799|200000|282799|282799|304|614093
273941|Other Fixed Assets|||||305|614093
268886|1829 SUNCAST LANE, BATAVIA, IL 60510|682000|194366|487634|487634|302|611992
268885|1829 SUNCAST LANE, BATAVIA, IL 60510|75000|0|75000|75000|301|611992
268887|Automobiles and Other Vehicles|90822|25620|65202|65202|303|611992
268888|Office Furniture and Equipment|113374|84340|89034|89034|304|611992
268889|Other Fixed Assets|704553|92302|552251|552251|305|611992
268009|Automobiles and Other Vehicles|||||303|611564
268010|Office Furniture and Equipment|78675|78033|642|642|304|611564
268011|Other Fixed Assets|||||305|611564
267112|LAND|58240|0|58240|58240|301|610943
267113|Automobiles and Other Vehicles|31939|1597|30342|47500|303|610943
267114|Office Furniture and Equipment|34678|33336|1342|1200|304|610943
267115|Other Fixed Assets|0|0|0|0|305|610943
259397|1408/1414 N. Washington, Dallas, TX|61526|0|61526|61526|301|602012
259398|1408/1414 N. Washington, Dallas, TX|3238550|2339741|898809|898809|302|602012
259399|Automobiles and Other Vehicles|1737||1737|1737|303|602012
259400|Office Furniture and Equipment|267975|265800|2175|2175|304|602012
259401|Other Fixed Assets|42766|40685|2081|2081|305|602012
264261|Automobiles and Other Vehicles|52500|42875|9625|9625|303|609286
264262|Office Furniture and Equipment|49628|40676|8952|8952|304|609286
264263|Other Fixed Assets|||||305|609286
263074|Land for Local - Raytown, MO|18900|0|18900|18900|301|608452
263075|Buidling for Local - Raytown, MO|171276|86038|85238|85238|302|608452
263076|Automobiles and Other Vehicles|88855|75582|13273|13273|303|608452
263077|Office Furniture and Equipment|33687|31378|2309|2309|304|608452
263078|Other Fixed Assets|||||305|608452
253573|Automobiles and Other Vehicles|24072|14442|9630|9630|303|596503
253574|Office Furniture and Equipment|6750|6750|0|0|304|596503
253575|Other Fixed Assets|0|0|0|0|305|596503
260654|3020 Sandbrook; Memphis, TN|12505|0|12505|67100|301|605007
260655|3020 Sandbrook; Memphis, TN|47667|47667|0|164900|302|605007
260656|Automobiles and Other Vehicles|||||303|605007
260657|Office Furniture and Equipment|25553|25553||100|304|605007
260658|Other Fixed Assets|||||305|605007
269102|Automobiles and Other Vehicles|||||303|612112
269103|Office Furniture and Equipment|33041|31648|1393|1393|304|612112
269104|Other Fixed Assets|||||305|612112
255384|NONE|0|0|0|0|301|598280
255385|NONE|0|0|0|0|302|598280
255386|Automobiles and Other Vehicles|0|0|0|0|303|598280
255387|Office Furniture and Equipment|36091|32405|3686|3686|304|598280
255388|Other Fixed Assets|0|0|0|0|305|598280
260404|Automobiles and Other Vehicles|||||303|604245
260405|Office Furniture and Equipment|||22500|22500|304|604245
260406|Other Fixed Assets|||||305|604245
266119|10174 HICKMAN CT CLIVE, IA|75000|0|75000|75000|301|610417
266120|10174 HICKMAN CT CLIVE, IA|384403|166076|218327|218327|302|610417
266121|Automobiles and Other Vehicles|87692|14570|73122|73122|303|610417
266122|Office Furniture and Equipment|112948|105546|7401|7401|304|610417
266123|Other Fixed Assets|||||305|610417
274589|Automobiles and Other Vehicles|||||303|614236
274590|Office Furniture and Equipment|59294|54825|4469|15000|304|614236
274591|Other Fixed Assets|8949|8949|0|2000|305|614236
263251|Automobiles and Other Vehicles|5993|1189|4804|4804|303|608567
263252|Office Furniture and Equipment|2241|2241|0|200|304|608567
263253|Other Fixed Assets|||||305|608567
260192|3917 SW ADAMS STREET, PEORIA, IL|160447|43197|117250|117250|302|603396
260193|Automobiles and Other Vehicles|0|0|0|0|303|603396
260194|Office Furniture and Equipment|6481|5826|655|655|304|603396
260195|Other Fixed Assets|0|0|0|0|305|603396
263627|Automobiles and Other Vehicles|||||303|608857
263628|Office Furniture and Equipment|54491|32872|21619|21619|304|608857
263629|Other Fixed Assets|49405|49405|0|0|305|608857
252409|Automobiles and Other Vehicles|||||303|592691
252410|Office Furniture and Equipment|||||304|592691
252411|Other Fixed Assets|||||305|592691
281104|701-711 Elysian Fields; 2207 Royal St. N. O. LA|77718|0|77718|200000|301|614838
281105|701-711 Elysian Fields; 2207 Royal St. N.O.LA|890009|590665|299344|1800000|302|614838
281106|Automobiles and Other Vehicles|||||303|614838
281107|Office Furniture and Equipment|198356|190292|8064|90000|304|614838
281108|Other Fixed Assets|||||305|614838
270886|3843 N. Oak Trafficway, Kansas City, MO 64116|25205|0|25205|25205|301|612801
270887|3843 N. Oak Trafficway, Kansas City, MO 64116|153677|0|153677|540660|302|612801
270888|Automobiles and Other Vehicles|||||303|612801
270889|Office Furniture and Equipment|48800|0|48800|48800|304|612801
270890|Other Fixed Assets|425|0|425|425|305|612801
283606|3915 E Main Ave, Spokane WA, 99202|320000|0|320000|10000|301|622176
283607|3915 E Main Ave, Spokane WA, 99202|2210366|849332|1361034|1100000|302|622176
283608|Automobiles and Other Vehicles|50532|50532|0|8000|303|622176
283609|Office Furniture and Equipment|93582|86116|7465|10000|304|622176
283610|Other Fixed Assets|10927|10927|0|0|305|622176
269682|Office Furniture and Equipment|62317|61282|1035|1035|304|612403
269683|Other Fixed Assets|28583|3177|25406|25406|305|612403
269681|Automobiles and Other Vehicles|21037|21037|0|3000|303|612403
268081|3515 I-10 SERVICE ROAD, METAIRIE, LA 70002|229153|0|229153|229153|301|611598
268082|3515 I-10 SERVICE ROAD, METAIRIE, LA 70002|1272158|966474|305684|305684|302|611598
268083|Automobiles and Other Vehicles|68389|32294|36095|36095|303|611598
268084|Office Furniture and Equipment|202024|174967|27057|27057|304|611598
268085|Other Fixed Assets|39650|11953|27697|27697|305|611598
263495|1017 THIRD AVENUE, NEW BRIGHTON, PA 15066|3000|0|3000|3000|301|608679
263496|1017 THIRD AVENUE, NEW BRIGHTON, PA 15066|150553|147161|3392|150553|302|608679
263497|Automobiles and Other Vehicles|34210|1144|33066|33066|303|608679
263498|Office Furniture and Equipment|52759|51839|920|920|304|608679
263499|Other Fixed Assets|0|0|0|0|305|608679
273585|Lots 6 & 7 and SO 60 Black|17480|0|17480|18000|301|613921
273586|1212 E. Okmulgee, Muskogee, OK 74403|144115|114726|29389|150000|302|613921
273587|Automobiles and Other Vehicles|||||303|613921
273588|Office Furniture and Equipment|67905|59652|8253|32000|304|613921
273589|Other Fixed Assets|23952|22328|1624|21000|305|613921
269323|1617 EAST 30TH STREET CLEVELAND OHIO|4000|0|4000|4000|301|612239
269324|1617 EAST 30TH STREET CLEVELAND OHIO|368046|137542|230504|225000|302|612239
269325|Automobiles and Other Vehicles|38047|13007|25040|39000|303|612239
269326|Office Furniture and Equipment|75608|65105|10503|16500|304|612239
269327|Other Fixed Assets|0|0|0|0|305|612239
282370|Other Fixed Assets|21741||21741|21741|305|618131
282368|Automobiles and Other Vehicles|||||303|618131
282369|Office Furniture and Equipment|9598||9598|9598|304|618131
282367|2507 HARVARD AVE., NEWBURGH HTS, OHIO 44105|81178||81178|81178|302|618131
282366|2507 HARVARD AVE., NEWBURGH HTS, OHIO 44105|22742|0|22742|22742|301|618131
254261|1000 Buchanan Ave, Knoxville, TN 37917|14577|0|14577|20000|301|597286
254262|1000 Buchanan Ave, Knoxville, TN 37917|176285|176285|0|200000|302|597286
254263|Automobiles and Other Vehicles|33686|21077|12609|15000|303|597286
254264|Office Furniture and Equipment|12649|8705|3944|4000|304|597286
254265|Other Fixed Assets|62132|62132|0|10000|305|597286
255240|Automobiles and Other Vehicles|748854|589817|159037|159037|303|598218
255241|Office Furniture and Equipment|300547|269888|30659|30659|304|598218
255242|Other Fixed Assets|||||305|598218
265762|2001 Cairo Road|6695|0|6695|6695|301|610089
265763|2001 Cairo Road|31345|30710|635|31345|302|610089
265764|Automobiles and Other Vehicles|15935|15935|0|250|303|610089
265765|Office Furniture and Equipment|27327|27012|315|315|304|610089
265766|Other Fixed Assets|||||305|610089
253324|OFFICE WALLS|1550|40|1379|1379|302|595764
253325|Automobiles and Other Vehicles|||||303|595764
253326|Office Furniture and Equipment|15915|1358|1704|1704|304|595764
253327|Other Fixed Assets|||||305|595764
261111|Omaha, Nebraska|36151|0|36151|50000|301|605792
261112|Omaha, Nebraska|488091|473504|14587|1689600|302|605792
261113|Automobiles and Other Vehicles|||||303|605792
261114|Office Furniture and Equipment|175548|172801|2747|271000|304|605792
261115|Other Fixed Assets|||||305|605792
265720|Houston, TX|50000|0|50000|50000|301|610043
265721|Houston, TX|749429|412411|337018|400000|302|610043
265722|Baton Rouge, LA|584000|68133|515867|584000|302|610043
265723|Automobiles and Other Vehicles|585547|249333|336214|336214|303|610043
265724|Office Furniture and Equipment|283499|219315|64184|64184|304|610043
265725|Other Fixed Assets|||||305|610043
260202|4076 UNION HALL PLACE JACKSONVILLE FL|35508|0|35508|35508|301|603419
260203|4076 UION HALL PLACE|222002|222002|0|0|302|603419
260204|IMPROVEMENTS|64784|64784|0|0|302|603419
260205|Automobiles and Other Vehicles|||||303|603419
260206|Office Furniture and Equipment|56022|2210|0|0|304|603419
260207|Other Fixed Assets|21545|2096|7580|7580|305|603419
259791|1831 Park Boulevard, Oakland, CA|83493|0|83493|83493|301|602272
259792|1831 Park Boulevard, Oakland, CA|622972|501227|121745|121745|302|602272
259793|Automobiles and Other Vehicles|||||303|602272
259794|Office Furniture and Equipment|67584|61695|5889|5889|304|602272
259795|Other Fixed Assets|||||305|602272
263570|1400 East Nine Mile RD. Highland Springs, VA 23075|429197|0|429197|405800|301|608783
263571|1400 East Nine Mile RD. Highland Springs, VA 23075|3272579|631742|2640837|2290600|302|608783
263572|Automobiles and Other Vehicles|115377|74069|41308|42824|303|608783
263573|Office Furniture and Equipment|216815|198247|18568|18568|304|608783
263574|Other Fixed Assets|||||305|608783
273772|Automobiles and Other Vehicles|||||303|614020
273773|Office Furniture and Equipment|10152|7492|2660|2660|304|614020
273774|Other Fixed Assets|||||305|614020
289369|Automobiles and Other Vehicles|||||303|628802
289370|Office Furniture and Equipment|6267|4837|1430|1430|304|628802
289371|Other Fixed Assets|||||305|628802
264110|Land-Fort Washington|200000|0|200000|200000|301|609218
264111|Land-Reading|26000|0|26000|26000|301|609218
264112|Land-Hughestown|35200|0|35200|35200|301|609218
264113|Land-Bensalem|91342|0|91342|91342|301|609218
264114|Land-Harrisburg|5000|0|5000|5000|301|609218
264115|Land-Delaware|49300|0|49300|49300|301|609218
264116|Automobiles|1865239|1079572|785667|785667|302|609218
264117|Building Fort Washington|2100000|1263889|836111|836111|302|609218
264118|Building Harrisburg|122142|97907|24234|24234|302|609218
264119|Building Reading|141000|77960|63040|63040|302|609218
264120|Building Delaware|208232|61787|146445|146445|302|609218
264121|Building Wilke-Barre|214060|24351|189709|189709|302|609218
264122|Improvements Fort Washington|2378195|727786|1650409|1650409|302|609218
264123|Improvements Wilkes-Barre|25294|18473|6821|6821|302|609218
264124|Improvements Reading|101505|34585|66920|66920|302|609218
264125|Improvements  Delaware|1995|200|1795|1795|302|609218
264126|Office Furniture and Equipment|370303|307994|62309|62309|302|609218
264127|Automobiles and Other Vehicles|||||303|609218
264128|Office Furniture and Equipment|||||304|609218
264129|Other Fixed Assets|||||305|609218
293263|Automobiles and Other Vehicles|34183|32683|1500|1500|303|635501
293264|Office Furniture and Equipment|7741|||7741|304|635501
293265|Other Fixed Assets||||0|305|635501
261885|1772 Dallas Drive Baton Rouge, LA 70806|14000|0|14000|14000|301|607003
261886|1772 Dallas Drive Baton Rouge, LA 70806|52925|52925|0|40000|302|607003
261887|Automobiles and Other Vehicles|65846|65208|638|4000|303|607003
261888|Office Furniture and Equipment|||||304|607003
261889|Other Fixed Assets|||||305|607003
257496|1507 RHODE ISLAND AVE NE, WASHINGTON DC|224032|122385|101647|228400|302|599036
257497|Automobiles and Other Vehicles|55160|17103|38057|38057|303|599036
257498|Office Furniture and Equipment|59665|54858|4807|4807|304|599036
257499|Other Fixed Assets|0|0|0|0|305|599036
268877|Automobiles and Other Vehicles|63384|58145|5239|5000|303|611989
268878|Office Furniture and Equipment|7412|6595|817|800|304|611989
268879|Other Fixed Assets|8650|7353|1297|1200|305|611989
267727|Automobiles and Other Vehicles|277844|94120|183724|183724|303|611433
267728|Office Furniture and Equipment|336944|302094|34850|34850|304|611433
267729|Other Fixed Assets|||||305|611433
262720| 2751 N. STATE ROAD 39, LA PORTE, IN 46350|12500|0|12500|12500|301|608036
262721| 2751 N. STATE ROAD 39, LA PORTE, IN 46350|593070|223769|369301|593070|302|608036
262722|Automobiles and Other Vehicles|109232|33834|75398|75398|303|608036
262723|Office Furniture and Equipment|97721|63331|34390|34390|304|608036
262724|Other Fixed Assets|0|0|0|0|305|608036
255757|Automobiles and Other Vehicles|55384|10917|44467|38000|303|598407
255755|187 WOODLAWN AVENUE, NORWALK, OHIO|37829|0|37829|75000|301|598407
255758|Office Furniture and Equipment|30069|15281|14788|17000|304|598407
255759|Other Fixed Assets|0|0|0|0|305|598407
255756|187 WOODLAWN AVENUE, NORWALK, OHIO|1116718|649816|466902|970000|302|598407
267171|Automobiles and Other Vehicles|0|0|0|0|303|611002
267172|Office Furniture and Equipment|13357|13357|13357|13357|304|611002
267173|Other Fixed Assets|0|0|0|0|305|611002
263828|Automobiles and Other Vehicles|||||303|609022
263829|Office Furniture and Equipment|3272|600||2672|304|609022
263830|Other Fixed Assets|||||305|609022
255778|Automobiles and Other Vehicles|56021|12605|43416|43416|303|598413
255779|Office Furniture and Equipment|38681|15017|23664|23664|304|598413
255780|Other Fixed Assets|27802|6770|21032|21032|305|598413
270055|Automobiles and Other Vehicles|82682|52040|30642|30642|303|612513
270056|Office Furniture and Equipment|125460|108183|17277|17277|304|612513
270057|Other Fixed Assets|||||305|612513
267242|Des Moines, IA|27635|0|27635|145700|301|611064
267243|Des Moines, IA|429073|331062|98011|234000|302|611064
267244|Automobiles and Other Vehicles|||||303|611064
267245|Office Furniture and Equipment|150918|123369|27549|27549|304|611064
267246|Other Fixed Assets|||||305|611064
258718|691 English Drive, Casper WY|21956|0|21956|50000|301|601161
258719|691 English Drive, Casper WY|761540|687245|74295|1266500|302|601161
258720|Automobiles and Other Vehicles|102759|41849|60910|60910|303|601161
258721|Office Furniture and Equipment|107095|83393|23702|117600|304|601161
258722|Other Fixed Assets|||||305|601161
259203|Automobiles and Other Vehicles|||||303|601837
259204|Office Furniture and Equipment|128529|125544|2985|2985|304|601837
259205|Other Fixed Assets|||||305|601837
261951|1233 SOUTH 10TH ST. LOUISVILLE, KY  40210|40000|0|40000|40000|301|607158
261952|1233 SOUTH 10TH ST., LOUISVILLE, KY  40210|80000|0|80000|80000|302|607158
261953|Automobiles and Other Vehicles|||||303|607158
261954|Office Furniture and Equipment|16673|0|16673|16673|304|607158
261955|Other Fixed Assets|||||305|607158
259853|Automobiles and Other Vehicles|||||303|602337
259854|Office Furniture and Equipment|184023|147415|36608|36608|304|602337
259855|Other Fixed Assets|||||305|602337
282395|Other Fixed Assets|7812|1736|6076|6000|305|618138
282394|Office Furniture and Equipment|176330|150404|25926|25000|304|618138
282392|2013 1st Avenue North, Birmingham, AL|368267|270372|97895|375000|302|618138
282393|Automobiles and Other Vehicles|280079|96248|183831|175000|303|618138
282391|2013 1st Avenue North, Birmingham, AL|42300|0|42300|45000|301|618138
271654|4369 Richmond Street, Philadelphia PA 19137|1000|0|1000|1000|301|613031
271655|4369 Richmond Street, Philadelphia PA 19137|447799|417587|30212|365600|302|613031
271656|Automobiles and Other Vehicles|0|0|0|0|303|613031
271657|Office Furniture and Equipment|62556|60881|1675|1675|304|613031
271658|Other Fixed Assets|||||305|613031
263115|408 Broad Street, Johnstown PA 15906|7800|0|7800|7800|301|608488
263116|408 Broad Street, Johnstown PA 15906|420115|420115|0|425000|302|608488
263117|Automobiles and Other Vehicles|31487|31487|0|30000|303|608488
263118|Office Furniture and Equipment|168905|168905|0|15000|304|608488
263119|Other Fixed Assets|||||305|608488
261822|465 ALLENTOWN DRIVE, ALLENTOWN, PA 18109|69693|0|69693|65000|301|606893
261823|465 ALLENTOWN DRIVE, ALLENTOWN, PA 18109|657093|258077|399016|575000|302|606893
261824|Automobiles and Other Vehicles|110280|93500|16780|17000|303|606893
261825|Office Furniture and Equipment|38519|27794|10725|11000|304|606893
261826|Other Fixed Assets|||||305|606893
258069|1432 MIDDLE STREET HONOLULU, HI 96819|1800000|0|1800000|2032700|301|599451
258070|1432 MIDDLE STREET HONOLULU, HI 96819|1068040|185896|882144|985500|302|599451
258071|Automobiles and Other Vehicles|73726|54183|19543|19543|303|599451
258072|Office Furniture and Equipment|45468|33307|12161|12161|304|599451
258073|Other Fixed Assets|||||305|599451
273609|4666 MISSION GORGE PL, SAN DIEGO CA 92120|210154|0|210154|210154|301|613937
273610|2298 MERRIL CENTER DR., EL CENTRO CA 92243|425252|0|425252|425252|301|613937
273611|4666 MISSION GORGE PL, SAN DIEGO CA 92120|1241594|914111|327483|327483|302|613937
273612|2298 MERRIL CENTER DR., EL CENTRO CA 92243|819637|64334|755303|755303|302|613937
273613|Automobiles and Other Vehicles|511352|251500|259852|259852|303|613937
273614|Office Furniture and Equipment|374983|338703|36280|36280|304|613937
273615|Other Fixed Assets|||||305|613937
272909|80 Jerusalem Ave, Hicksville NY |116321|0|116321|116321|301|613644
272910|80 Jerusalem Ave, Hicksville NY|465285|0|465285|465285|301|613644
272911|Automobiles and Other Vehicles|||||303|613644
272912|Office Furniture and Equipment|95717||95717|95717|304|613644
272913|Other Fixed Assets|||||305|613644
281591|Automobiles and Other Vehicles|35847|3585|32262|0|303|615179
