OID|SOURCE|LOANS_OWED_START|LOANS_OBTAINED|CASH_REPAYMENT|NON_CASH_REPAYMENT|LOANS_OWED_END|RPT_ID
25256|PNC BANK LOUISVILLE, KY|19457|0|10968|0|8489|606149
25257|FORD MOTOR COMPANY|10023|0|9223|0|800|606159
25259|METROPOLITAN CREDIT UNION|224046||9024||215022|606186
25260|NONE|0|0|0|0|0|606233
25261|Ford Motor Credit||28737|28737||0|606322
25262|none|0|0|0|0|0|606323
25263|First National Bank|17736|17944|3294|0|32386|606337
25264|United Steelworkers Int|49996|0|0|49996|0|606353
25265|Loan Payable on Building|599096|0|57394||541702|606387
25266|FORD MOTOR CREDIT|0|24707|1767||22940|606403
25267|FORD MOTOR CREDIT|0|27983|0||27983|606403
25269|NP Ford Credit|23330||5815||17515|606462
25277|EXTENSIA FINANCIAL|1391473|0|241637||1149836|606541
25278|First NBC Bank||100000|100000||0|606608
25279|BANK OF AMERICA|18684|0|9449|0|9235|606644
25280|Ford Motor Credit|0|27196|2266|0|24930|606732
25281|Ford Motor Credit|0|12397|2064|0|10333|606732
25282|TULSA FEDERAL CREDIT UNION|43339|0|4146|0|39193|606736
25283|N/A|0|0|0|0|0|606830
25284|APPLICATION SOFTWARE|7114|0|5335|0|1779|606893
25285|SUN FEDERAL CREDIT UNION|0|80000|19680||60320|606899
25286|RWDSU NATIONAL|155466||12832||142634|606904
25287|N/A|0|0|0|0|0|606910
25288|SEIU INTL. UNION|0|500000|200000|0|300000|606925
25289|Morgan Stanley Line of Credit|119405|0|119405||0|607001
25290|HOLCOMB STATE BANK|0|10000|7000|0|3000|607011
25291|N/A|0|0|0|0|0|607046
25292|FORD MOTOR CREDIT|11813|0|11813|0|0|607048
25293|FORD MOTOR CREDIT|18308|0|4444|0|13864|607048
25294|ALLY BANK|62457|0|9476|0|52981|607048
25295|ALLY BANK|0|30513|3314|0|27199|607048
25296|FORD MOTOR CREDIT|0|31334|2611|0|28723|607048
25297|0|0|0|0|0|0|607125
25298|Duplicator Sales|4554||3643||911|607126
25299|Ford Credit|42924||8721||34203|607126
25300|Ford Credit|35450||35450||0|607126
25301|Ford Credit||38694|4514||34180|607126
25302|Roofers Local Property Company|319582|0|0|3600|315982|607141
25303|NONE|0|0|0|0|0|607142
25304|TEAMSTERS CREDIT UNION|3452|0|3452|0|0|607180
25305|Ford Credit|0|16481|16481||0|607182
25306|Ford Credit|0|20257|20257||0|607182
25307|N/A|0|0|0|0|0|607228
25308|NONE|0|0|0|0|0|607243
25309|Ford Motor Credit|10755||5972||4783|607259
25310|Ford Motor Credit|26307||5890||20417|607259
25311|NONE|0|0|0|0|0|607318
25312|Auto Loan Payable|42600|0|8814||33786|607338
25313|VINTON COUNTY BANK|144893|0|11388||133505|607385
25314|Capital Lease (Xerox x7525)|6714|0|2709|0|4005|607408
25315|CHIRCO TITLE COMPANY|135594|0|27905|0|105290|607418
25316|NONE|0|0|0|0|0|607437
25317|GM Financial|0|72975|0|0|72975|607478
25318|Chase|7700||||7700|607501
25319|NONE|0|0|0|0|0|607514
25320|MERRILL LYNCH|3173|47478|50651|0|0|607533
25321|MERRILL LYNCH|1500000|0|1000000|0|500000|607533
25322|Ally Bank|38893|0|5554|0|33339|607566
25323|0|0|0|0|0|0|607578
25324|N/A|0|0|0|0|0|607623
25325|Ford Motor Credit|126972|0|43910|0|83062|607625
25326|NONE|0|0|0|0|0|607626
25327|ALLY BANK|14389|0|7849|0|6540|607641
25328|ALLY BANK|15715|0|8980|0|6735|607641
25329|ALLY BANK|16539|0|9021|0|7518|607641
25330|NONE|0|0|0|0|0|607646
25331|CHASE AUTO FINANCE|34660|0|8371|0|26289|607659
25332|LOANS PAYABLE - FIRST COMMONWEALTH|400344|0|17573|0|382771|607672
25333|LOANS PAYABLE - URA|182857|0|7734|0|175123|607672
25334|N/A|0|0|0|0|0|607674
25335|PNC Bank|85741|0|9249|0|76492|607707
25338|CHEVY SILVERADO|26459|0|7605|0|18854|607730
25339|FORD CREDIT|12111|0|12111|0|0|607737
25340|CHRYSLER CAPITAL|27342|0|27342|0|0|607737
25342|0|0|0|0|0|0|607754
25343|Bankcorp South Auto Loan|8702||8702||0|607766
25344|Armstrong Truck Loan|0|23580|0|0|23580|607766
25345|UNION YES FEDERAL CREDIT UNION|30670|0|10012|0|20658|607775
25346|VISA - CREDIT CARD|4532|1304|0|0|5836|607775
25347|(See additional information|0|0|0|0|0|607775
25348|regarding loans obtained.)|0|0|0|0|0|607775
25349|none|0|0|0|0|0|607801
25350|NONE|0|0|0|0|0|607814
25351|FORD CREDIT|29098|0|5417||23681|607819
25352|LINE OF CREDIT -TFCU|157197|180011|337208||0|607854
25353|NONE|0|0|0|0|0|607861
25354|NONE|0|0|0|0|0|607877
25355|FORD MOTOR CREDIT CO.|172139|135017|122667|0|184489|607915
25356|Ford Credit|3314||3314||0|607925
25357|NONE|0|0|0|0|0|607972
25358|NONE|0|0|0|0|0|608019
25360|No Loans|0|0|0|0|0|608032
25361|NONE|0|0|0|0|0|608036
25362|FORD MOTOR CREDIT CO.|124289|44500|64355|0|104434|608128
25363|CHRYSLER CAPITAL|45850|37414|30196|0|53068|608128
25364|none|0|0|0|0|0|608156
25365|NONE|0|0|0|0|0|608170
25366|Money One Federal Credit Union|20000|0|20000|0|0|608270
25367|Ford Credit|132395|0|21032|0|111363|608270
25368|Ally Bank|13980||7871||6109|608303
25369|Ford Motor Credit|13112||5644||7468|608303
25370|Notes Payable-Autos|93472|21859|38626|0|76705|608304
25371|Notes Payable-Autos|22002|0|10834||11168|608308
25372|Ford Credit|34956|0|34956|0|0|608319
25373|NONE|0|0|0|0|0|608357
25374|Ameriserv Financial Bank|220308||12950||207358|608406
25375|NE TEAMSTERS FCU|0|129610|19637||109973|608419
25376|FORD CREDIT|0|12301|12301|0|0|608429
25379|Hann Financial Services|26630||3916||22714|608465
25380|Hann Financial Services|23509||3458||20051|608465
25381|Hann Financial Services|22205||3266||18939|608465
25382|Money Market|14142|0|14142|0|0|608492
25383|Car Loan||24561|3605||20956|608514
25384|MECHANICS SAVINGS BANK|10327|49907|19166||41068|608538
25385|CONNECTIVITY POINT||7761|970||6791|608538
25386|STATE OF MARYLAND|177430|0|5000|172430|0|608539
25387|AUTO LOAN-ALLY|6193|0|6193|0|0|608540
25388|AUTO LOAN-ALLY|28822|0|4917|0|23905|608540
25389|AUTO LOAN-ALLY|0|37097|3091|0|34006|608540
25390|AUTO LOAN-ALLY|0|31399|2616|0|28783|608540
25391|Illinois National Bank|259773||259773||0|608543
25392|PNC BANK MORTGAGE|0|250000|3333|0|246667|608546
25393|Ford Credit Company|1479|0|1479|0|0|608555
25394|Ally|11830|0|6010|0|5820|608555
25395|NONE|0|0|0|0|0|608562
25396|CHRYSLER CAPITAL|18293||3041||15252|608573
25397|MORTGAGE PAYABLE|385178||385178||0|608582
25398|NONE|0|0|0|0|0|608596
25399|NE TEAMSTERS FCU|30753|27004|31886||25871|608599
25400|FIRST NIAGARA|17631|0|4044||13587|608599
25401|Avectra Inc|2465|0|0|2465|0|608603
25402|FORD MOTOR CREDIT - EXPLORER|1576||1576||0|608605
25403|FORD MOTOR CREDIT - EXPLORER|3651||3651||0|608605
25404|LINCOLN FINANCIAL SERVICES|31436||9933||21503|608605
25405|REPUBLIC BANK|500000||35482||464518|608618
25406|FORD MOTOR CREDIT|11630||5210||6420|608618
25407|LINCOLN AUTOMOTIVE FINANCE|1151||1151||0|608618
25408|FORD MOTOR CREDIT|11456||5299||6157|608618
25410|TD EQUIPMENT FINANCE|76512||22434||54078|608618
25411|GRAYBAR FINANCIAL|22039||6552||15487|608618
25412|None|0|0|0|0|0|608647
25413|NONE|0|0|0|0|0|608653
25415|BankDirect Capital Finance|23088||23088||0|608664
25416|UFCW Strike Fund|142355|0|4543|0|137812|608678
25417|Mortgage Loan|406604||406604||0|608680
25418|n/a|0|0|0|0|0|608735
25419|M & T BANK|0|300000|10000|0|290000|608772
25420|none|0|0|0|0|0|608775
25421|First Citizens Bank|605180||51148||554032|608783
25422|ALLY/ RBSCitizen|97900|0|91680|6220|0|608811
25423|NONE|0|0|0|0|0|608880
25424|FORD MOTOR CREDIT COMPANY|23935|0|6961|0|16974|608884
25425|COMERICA BANK|832761|0|315901|0|516860|608888
25426|NONE|0|0|0|0|0|608923
25427|n/a|0|0|0|0|0|608930
25428|ALLY|5393|0|5393||0|608934
25429|CHRYSLER FINANCIAL|58723|30009|37205||51527|608934
25430|FORD MOTOR CREDIT|15939|0|3764|0|12175|608936
25431|PRO SERV|6908|0|2920|0|3988|608936
25432|N/A|0|0|0|0|0|608944
25433|N/A|0|0|0|0|0|608944
25434|N/A|0|0|0|0|0|608944
25435|N/A|0|0|0|0|0|608944
25436|N/A|0|0|0|0|0|608944
25437|N/A|0|0|0|0|0|608944
25438|N/A|0|0|0|0|0|608944
25439|N/A|0|0|0|0|0|608944
25440|N/A|0|0|0|0|0|608944
25441|N/A|0|0|0|0|0|608944
25442|N/A|0|0|0|0|0|608944
25443|N/A|0|0|0|0|0|608944
25444|NONE|0|0|0|0|0|608949
25445|Loan Payable to WIT Federal Credit Union|26151|0|6061|0|20090|608971
25446|Loan Payable to Ford Credit|26801|0|6212|0|20589|608971
25447|Loan Payable to WIT Federal Credit Union|400|0|400|0|0|608971
25448|Loan Payable to Ford Credit|22521|0|5003|0|17518|608971
25449|Loan Payable to Wells Fargo Dealer|0|21211|4571|0|16640|608971
25450|Loan Payable to WIT Federal Credit Union|0|18509|2981|0|15528|608971
25451|COOPERATIVA MOROVEÑA|1514|5985|0|0|7499|608994
25452|LAKE TRUST CREDIT UNION|504330|0|416891|0|87439|609003
26196|FORD CREDIT|0|59204|16286|0|42918|613359
25453|LOAN BMO HARRIS|219464|0|11989||207475|609014
25454|FORD CREDIT|0|21537|21537|0|0|609060
25455|UA LUOE PENSION FUND|10313|0|5335|0|4978|609063
25456|CHRYSLER CAPITAL|20798|0|20798|0|0|609063
25457|ALLY BANK|34430|0|7178|0|27252|609063
25460|0|0|0|0|0|0|609077
25461|IA Local 45|107379|0|4608|0|102771|609105
25462|NONE|0|0|0|0|0|609117
25463|NONE|0|0|0|0|0|609123
25464|N/A|0|0|0|0|0|609124
25465|Union Yes Credit Union - Auto Loans|246501|0|78533|0|167968|609131
25466|Ford/Lincoln - Auto Loans|97586|0|97586||0|609138
25467|LINE OF CREDIT|461727|29422|98541|0|392608|609170
25468|ALLY AUTO LOAN|25775|0|5235|0|20540|609170
25469|NONE|0|0|0|0|0|609175
25470|Unifi Equip finance Ervin leasing|2344|0|2344|0|0|609179
25471|NONE|0|0|0|0|0|609181
25472|AUTO LOAN-ALLY|5094|0|2668|0|2426|609182
25473|AUTO LOAN-ALLY|22437|0|5609|0|16828|609182
25474|AUTO LOAN-ALLY|23297|0|5825|0|17472|609182
25475|AUTO LOAN-ALLY|23715|0|5929|0|17786|609182
25476|AUTO LOAN-ALLY|25188|0|5812|0|19376|609182
25477|Ford Credit|0|17519|511||17008|609189
25478|Empire Bank|14263||4938||9325|609194
25479|ALLY BANK|13991|0|13991|0|0|609215
25480|Automobile loan|0|8949|254|0|8695|609225
25481|N/A|||||0|609230
25482|MCKESSON FCU|2375|0|2375||0|609231
25483|Media Members FCU|17892|0|3293|0|14599|609233
25484|NONE|0|0|0|0|0|609236
25485|NATIONAL POSTAL MAILHANDLERS UNION|78832||27767|51065|0|609241
25486|HORIZON BANK, NATIONAL ASSOCIATION|14919|0|2345|0|12574|609262
25487|HORIZON BANK, NATIONAL ASSOCIATION|15152|0|2535|0|12617|609262
25488|HORIZON BANK, NATIONAL ASSOCIATION|15152|0|2535|0|12617|609262
25489|HORIZON BANK, NATIONAL ASSOCIATION|15911|0|2387|0|13524|609262
25490|HORIZON BANK, NATIONAL ASSOCIATION|15348|0|3269|0|12079|609262
25491|HORIZON BANK, NATIONAL ASSOCIATION|15710|0|2430|0|13280|609262
25492|HORIZON BANK, NATIONAL ASSOCIATION|15710|0|2430|0|13280|609262
25493|HORIZON BANK, NATIONAL ASSOCIATION|59160|0|10060|0|49100|609262
25494|HORIZON BANK, NATIONAL ASSOICATION|60000|5000|0|0|65000|609262
25495|HORIZON BANK, NATIONAL ASSOCIATION|0|15800|1912|0|13888|609262
25496|HORIZON BANK, NATIONAL ASSOCIATION|0|16900|988|0|15912|609262
25497|HORIZON BANK, NATIONAL ASSOCIATION|0|15800|1913|0|13887|609262
25498|  OHIO TEAMSTERS CREDIT UNIO|20063||7118|0|12945|609268
25499|OHIO TEAMSTERS CREDIT UNION|20764||7367|0|13397|609268
25500|OHIO TEAMSTERS CREDIT UNION|21338||7571|0|13767|609268
25501|Enterprise Fleet Management|165698|0|120707|0|44991|609271
25502|0|0|0|0|0|0|609275
25503|Merrill Lynch LMA Account|1990759|0|1990759|0|0|609288
25504|Peoples United Bank Credit Card|1083|15004|16087|0|0|609298
25505|American Express Credit Card|0|8612|8612|0|0|609298
25506|Ford Motor Credit Corp|12936|0|12936|0|0|609311
25507|Forc Motor Credit Corp|32789|0|32789|0|0|609311
25508|N/A|0|0|0|0|0|609320
25509|Ford Motor Credit #14||25600|4926||20674|609337
25510|Ford motor Credit #15||31891|7087||24804|609337
25511|Ally Bank #10|2703||2703||0|609337
25512|Chryler Credit#11|21505||11730||9775|609337
25513|Ford Credit #12|15427||8415||7012|609337
25514|Ford Credit #13|15427||8415||7012|609337
25515|Building Loans|116754||||116754|609338
25516|M&T Bank - Auto Loans|52941|0|10809|0|42132|609380
25517|Ford Motor Credit|15101|0|9945|0|5156|609396
25518|Ford Motor Credit|32005|0|10973|0|21032|609396
25519|Ford Motor Credit|0|35959|4495|0|31464|609396
25520|Black Hill Federal Credit Union|14975||4969||10006|609401
25521|Leasing Company |27819||5604||22215|609411
25522|0|0|0|0|0|0|609418
25523|Jefferson Bank & Trust|53860|0|6000|0|47860|609424
25524|Jefferson Bank & Trust|0|15326|0|0|15326|609424
25525|Jefferson Bank & Trust|3754|0|3754|0|0|609424
25526|NONE|0|0|0|0|0|609430
25527|NA|0|0|0|0|0|609447
25528|Bank First National|0|300000|0||300000|609463
25529|ALLY FINANCIAL|4057|0|4057||0|609499
25533|M&T Bank|1040670|0|210212|0|830458|609524
25534|Owed to Other Funds|10842|11959|10842||11959|609524
25541|N/A|0|0|0|0|0|609532
25542|Auto Loan 1|0|41013|3418|0|37595|609533
25543|Auto Loan 2|0|39938|3328|0|36610|609533
25544|HUNTINGTON BANK|38791|0|7637||31154|609560
25554|N/A|0|0|0|0|0|609601
25559|There were no loans|0|0|0|0|0|609620
25577|Ally (GMAC)|10232|0|10232|0|0|609778
25578|Wells Fargo Dealer Services|20015|0|20015|0|0|609778
25579|Wells Fargo Dealer Services|19988|0|19988|0|0|609778
25580|Ally (GMAC)|18202|0|565|17637|0|609778
25581|Ally (GMAC)|20536|0|5244|0|15292|609778
25582|OPCMIA|100000|111950|0|0|211950|609780
25589|AUTOMOBILE LOAN|23017|0|6150|0|16867|609826
25590|AUTOMOBILE LOAN|19255|32572|20806|0|31021|609826
25591|AUTOMOBILE LOAN|42800|25261|18324|0|49737|609826
25597|NONE|0|0|0|0|0|609914
25599|NONE|0|0|0|0|0|609927
25606|FORD CREDIT - AUTO LOAN|26164||26164||0|609949
25609|n/a|0|0|0|0|0|609957
25613|NONE|0|0|0|0|0|609987
25614|N/A|0|0|0|0|0|609989
25623|FORD CREDIT - AUTO LOAN|22661|0|0|22661|0|610019
25627|Commerial Auto Loans|68016|29651|22981|0|74686|610043
25628|Merrill Lynch Margin Loan|0|74947|116||74831|610057
25629|Capital Lease-Tamco|0|17296|1806||15490|610057
25630|IBERIABANK LINE OF CREDIT|18063|33742|41342||10463|610063
25631|COMMUNITY BANK 3.13%-3.73%|179828|156412|148709|0|187531|610067
25632|CHASE AUTO FINANCE|42009|0|10077|0|31932|610109
25633|N/A|0|0|0|0|0|610118
25634|Ford Motor Credit|16668|0|4762|0|11906|610122
25635|FORD CREDIT|9563|0|6756|0|2807|610146
25636|NONE|0|0|0|0|0|610153
25637|Auto loan payable-Ford motor credit|15582|0|9813|0|5769|610155
25638|Auto loan payable-Ally|38375|161450|55773|0|144052|610155
25639|Commerce Bank|180893|0|43023||137870|610198
25640|NONE|0|0|0|0|0|610259
25641|Ford Motor Credit|0|22985|11011||11974|610310
25642|National Bank of SC|167193|0|33921|0|133272|610313
25643|Auto Loan Ford Fusion Grey|9483||4565||4918|610331
25644|Auto Loan Ford Fusion Bordeaux|9435||4543||4892|610331
25645|Auto Loan Ford Explorer 2016||57209|0||57209|610331
25646|Wesbanco Bank|29187||5456||23731|610335
25647|Wesbanco Bank|36394||4651||31743|610335
25648|Pitney Bowes Lease|22151|0|4943|0|17208|610336
25649|ALLY GMAC|247993|0|49475|0|198518|610359
25650|STERLING BANK|0|27600|824|0|26776|610359
25651|FORD CREDIT|37073|0|6486||30587|610375
25652|Notes Payable-Autos|31546|0|17622||13924|610376
25653|GMAC|1433||1433||0|610382
25654|Land Lot Charles Grant|250000|0|250000|0|0|610395
25655|N/A|0|0|0|0|0|610483
25656|0|0|0|0|0|0|610487
25657|0|0|0|0|0|0|610488
25658|OPEIU (Affiliated Union)|101000|0|101000|0|0|610498
25659|Sea Island Bank|0|600000|600000|0|0|610498
25660|Auto- 2015 Ford Escape|24788|0|24788|0|0|610501
25661|NONE|0|0|0|0|0|610524
25662|WELLS FARGO AUTO LOAN|34889|0|12000|0|22889|610527
25663|COPIER CAPITAL LEASE|14025||6550||7475|610544
25664|None|0|0|0|0|0|610566
25665|FORD CREDIT|25406|0|5646|0|19760|610574
25666|CHASE AUTO FINANCE|37586|0|5489|0|32097|610574
25667|FORD CREDIT|0|29089|902|0|28187|610574
25668|MILESTONE BANK|25000|0|25000|0|0|610574
25669|ALLY FINANCIAL BANK|17515|0|9085||8430|610600
25670|NONE|0|0|0|0|0|610622
25671|ALLY GMAC|0|104677|2513|0|102164|610627
25672|ALLY GMAC|7917|0|7917|0|0|610627
25673|NONE|0|0|0|0|0|610639
25674|LOAN FROM INTERNATIONAL|5750|0|5750|0|0|610642
25675|AUTO LOAN|16341|0|3378|0|12963|610642
25676|NONE|0|0|0|0|0|610654
25677|none|0|0|0|0|0|610667
25678|Ford Motor Credit|27747|0|27747|0|0|610668
25685|N/A|0|0|0|0|0|610696
25686|0|0|0|0|0|0|610698
25687|Toledo Teamsters Federal CU|8965|0|6425|0|2540|610699
25688|Toledo Teamsters Federal CU|4180|0|4180|0|0|610699
25689|Toledo Teamsters Federal CU|0|55000|8495|0|46505|610699
25690|Old Second National Bank|1426168||63826||1362342|610716
25691|Ford Credit|2795||2795||0|610716
25692|NONE|0|0|0|0|0|610728
25693|NONE|0|0|0|0|0|610729
25694|Ford Motor Credit|3999||3999||0|610740
25695|0|0||0|0|0|610756
25696|PLUMBERS & FITTERS LOCAL 675 FEDERAL CREDIT UNION|111204||31187||80017|610760
25697|0|0|0|0|0|0|610795
25698|N/A|0|0|0|0|0|610799
25699|IB of Electrical Workers Local 8|26017|0|26017|0|0|610810
25700|UA Local 50 Plumbers & Steamfitters|26000|0|26000|0|0|610810
25701|IW of H&F and Asbestos Workers Local 45|10400|0|10400|0|0|610810
25702|NWO Laborers Local 500|1000|0|1000|0|0|610810
25703|Painters & Decorators Local 7|10400|0|10400|0|0|610810
25704|Sheet Metal Workers Local 33|26000|0|26000|0|0|610810
25705|Chrysler Capital|0|31175|10775|0|20400|610810
25706|NONE|0|0|0|0|0|610820
25953|Vehicle loan|41137|21167|44262||18042|612241
25708|NONE|0|0|0|0|0|610830
25709|Ford Motor Credit|55818|0|12179||43639|610834
25710|NONE|0|0|0|0|0|610835
25712|Ford Credit -  F150 2012|18714|0|12958|0|5756|610851
25713|Ford Credit  - F150 2013 (1) |31856|0|13182|0|18674|610851
25714|Ford Credit  - F150 2013 (2)|33868|0|13110|0|20758|610851
25715|Ford Motor Credit|39883|0|2292|0|37591|610857
25716|ALLY BANK - CAR LOAN|0|17509|438|0|17071|610859
25717|NONE|0|0|0|0|0|610867
25718|Elmira Savings Bank|387256|0|12207|0|375049|610868
25719|STREDC|500000|0|10013|0|489987|610868
25720|Avaya Capital Lease|8259|0|1425|0|6834|610868
25721|Elmira Savings Bank - Bridge loan|0|141770|141770|0|0|610868
25722|KANSAS STATE BANK OF MANHATTAN|146613|0|34453|0|112160|610877
25723|CREDIT UNION CHEVY EQUINOX|0|26074|5677|0|20397|610880
25724|NONE|0|0|0|0|0|610883
25725|LINE OF CREDIT|0|3476|0|0|3476|610887
25726|NONE|0|0|0|0|0|610890
25727|PNC Bank line of credit|54864|0|54864|0|0|610900
25728|P&S Local No. 83 Credit Union|19166||19166||0|610901
25729|MEMBERS FIRST CREDIT UNION|8827|0|8827|0|0|610906
25730|MEMBERS FIRST CREDIT UNION|3505|0|3505|0|0|610906
25731|MEMBERS FIRST CREDIT UNION|11022|0|11022|0|0|610906
25732|MEMBERS FIRST CREDIT UNION|11322|0|11322|0|0|610906
25733|MEMBERS FIRST CREDIT UNION|0|17407|2669|0|14738|610906
25734|MEMBERS FIRST CREDIT UNION|0|14399|2208|0|12191|610906
25735|MEMBERS FIRST CREDIT UNION|0|14639|2244|0|12395|610906
25736|MEMBERS FIRST CREDIT UNION|0|17988|1910|0|16078|610906
25737|UN TRUST|0|21751|21751|0|0|610906
25738|ALLY FINANCIAL AUTO LOANS|1955|0|1955|0|0|610924
25739|NONE|0|0|0|0|0|610935
25740|FORD CREDIT|0|23948|4390|0|19558|610939
25741|NONE|0|0|0|0|0|610950
25742|FORD CREDIT-2011 EXPEDITION|15294|0|15294|0|0|610971
25743|CHRYSLER CREDIT-2014 JEEP CHEROKEE|31701|0|31701|0|0|610971
25744|FORD CREDIT-2014 EXPLORER|31453|0|31453|0|0|610971
25745|NONE|0|0|0|0|0|610974
25746|Loan - Prosper Bank|540203|0|19732||520471|610977
25748|SEIU International (Labor Organization)|375000|0|0|0|375000|610997
25749|Ford Vehicle Loan|21665|16210|6227||31648|611007
25750|0|0|0|0|0|0|611021
25751|Ford Motor Credit|0|18849|0|0|18849|611043
25752|Ford Motor Credit|0|22628|0|0|22628|611043
25753|FORD MOTOR CREDIT CORP.|32754|0|5780|0|26974|611068
25754|1|0|0|0|0|0|611076
25755|Citizens One Auto Finance|43124|0|8252|0|34872|611134
25756|Ford Motor Credit Company|31293|0|8788|0|22505|611136
25758|nothing to declare|0||||0|611192
25759|NONE|0|0|0|0|0|611259
25760|Blackhawk Bank|1924563|107054|83451||1948166|611260
25761|BRIAN MURPHY|0|26800|26800||0|611268
25762|DELL COMPUTERS|7853|0|2604||5249|611273
25763|ALLY|10237||10237||0|611275
25764|FORD CREDIT|21546||21546||0|611275
25765|FORD CREDIT|0|44766|12435||32331|611275
25766|NEFCU|75023|144885|33009|0|186899|611300
25767|NONE|0|0|0|0|0|611301
25768|none|0|0|0|0|0|611302
25769|NONE|0|0|0|0|0|611329
25770|NONE|0|0|0|0|0|611330
25772|ALLY FINANCIAL|0|33197|1106||32091|611335
25773|UNION FIDELITY CU|16266|14933|4666||26533|611349
25775|NONE|0|0|0|0|0|611357
25776|TD Auto Finance|27504|0|7431||20073|611368
25777|SECAP|3234|0|3234|0|0|611371
25778|PULASKI BANK|765876||25452||740424|611377
25779|Workers United|335000|0|0|0|335000|611379
25780|SEIU|150000|0|0|0|150000|611379
25781|NONE|0|0|0|0|0|611383
25782|Plumbers 55 Federal Credit Union |1023||1023||0|611407
25783|Plumbers 55 Federal Credit Union|6063||6063||0|611407
25784|Plumbers 55 Federal Credit Union|11345||11345||0|611407
25785|Plumbers 55 Federal Credit Union |20500||9943||10557|611407
25786|FORD CREDIT|7156|12357|4281|0|15232|611409
25787|CITY OF CLEVELAND|60915|0|5957|0|54958|611409
25788|Line of Credit - Associated Bank|23834|0|4848|0|18986|611412
25789|Laborers Local 1098|62060|0|5772|0|56288|611415
25790|Laborers Local 355|62060|0|5772|0|56288|611415
25791|Laborers Local 1076|62060|0|5772|0|56288|611415
25792|Laborers Local 499|62061|0|5773|0|56288|611415
25793|Laborers Local 1191|62061|0|5773|0|56288|611415
25794|Laborers Local 1329|62061|0|5772|0|56289|611415
25795|LONGO LEXUS|18060|0|10782||7278|611420
25796|FORD MOTOR CREDIT|22035||4617||17418|611447
25797|MARLIN FINANCIAL|32167||32167||0|611447
25798|Installment Notes|30810||14550||16260|611451
25799|Loan-UFCW Int'l. Union|59560|0|59560||0|611469
25800|NONE|0|0||0|0|611478
25801|NATIONAL POSTAL MAIL HANDLERS UNION|36185||36130||55|611479
25803|Ford Credit|1397|0|1397|0|0|611501
25804|Ally Bank|11666|0|8704|0|2962|611501
25805|Due to PAC Fund |0|2500|0|0|2500|611504
25806|NONE|0|0|0|0|0|611547
25807|Line of Credit|171478||33557||137921|611548
25808|Mortgage|124655||34447||90208|611548
25809|N/A|0|0|0|0|0|611552
25810|GEORGE ELKINS MORTGAGE BANKING|2908434||126200||2782234|611558
25811|GMAC Financing|34383||7668||26715|611582
25812|GMAC Financing|37696||8377||29319|611582
25813|Riverside Bank|871796||||871796|611582
25814|Seafarers Int'l Union of N.A.- AGLIW|1050000|0|65000||985000|611586
25815|FORD CREDIT |7840||5762|2078|0|611589
25816|FORD CREDIT|7927||6296|1631|0|611589
25817|FORD CREDIT|8351||5733|2618|0|611589
25818|FORD CREDIT|7927||5757|2170|0|611589
25819|FORD CREDIT|9163||5929|3234|0|611589
25820|FORD CREDIT|624||313|311|0|611589
25821|FORD CREDIT|8925||5348|3577|0|611589
25822|FORD CREDIT|21192||3911||17281|611589
25823|FORD CREDIT|22253||4107||18146|611589
25824|FORD CREDIT|22195||4096||18099|611589
25825|FORD CREDIT||25509|850||24659|611589
25826|FORD CREDIT||14729|||14729|611589
25827|FORD CREDIT||18680|||18680|611589
25828|FORD CREDIT||12302|||12302|611589
25829|Seafarers International Union of N.A.- AGLIW|150000|0|100000||50000|611593
25830|NONE|0|0|0|0|0|611594
25831|NONE|0|0|0|0|0|611600
25832|NONE|||||0|611602
25833|Seafarers International Union of N.A.- AGLIW|1854645|0|10000|0|1844645|611603
25834|Sheet Metal Workers Local #80|1516123|68249|0|0|1584372|611616
25835|Sheet Metal Workers Local #80|441842|0|73306|0|368536|611616
25836|NONE|0|0|0|0|0|611621
25837|Ally|9647||4871||4776|611623
25838|Ally|14597||4232||10365|611623
25839|CAPITAL LEASE|0|64800|8819||55981|611626
25840|Ally Bank|28221||8063||20158|611630
25841|PNC Bank|726063||409439||316624|611630
25842|NONE|0|0|0|0|0|611638
25843|NONE|0|0|0|0|0|611641
25846|Ally Financial|26715||5544||21171|611656
25847|Ally Financial|54661||14907||39754|611656
25848|Ford Motor Credit|57791||8829||48962|611656
25849|TRADESMAN COMMUNITY CREDIT UNION|0|13107|2911|0|10196|611659
25858|FORD CREDIT|26032||11642||14390|611703
25859|SERRAMONTE FORD|15873||9058||6815|611709
25860|None|0|0|0|0|0|611714
25861|N/A|0|0|0|0|0|611761
25862|WELLS FARGO BANK NA|4623714||4623714||0|611802
25863|LINE OF CREDIT - BANK OF AMERICA|1645414|0|213003|0|1432411|611809
25865|IMCU OPERATING LOAN $25,000 CD COLLATERAL)|9171|0|2873|0|6298|611825
25866|IMCU 2010 LINCOLN MKZ|12940|0|6162|0|6778|611825
25867|STAR FINANCIAL LINE-OF-CREDIT (BLDNG COLLATERAL)|12193|0|4826|0|7367|611825
25868|IMCU 2006 BUICK LUCERNE|6903|0|2442|0|4461|611825
25864|SUNTRUST - JOILET, IL|987292||260005||727287|611824
25869|Capital lease obligation|4249|0|1157|0|3092|611829
25870|Discovery Federal Credit Union|10129|0|4132|0|5997|611831
25871|Discovery Federal Credit Union|9845|0|2844|0|7001|611831
