OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
506979|1101|1.45%+.02|HR|5|2.8 gross|660199
506980|1103|10.00|once|10.00|10.00|660199
506981|1104|0|N/A|0|0|660199
506982|1105|0|N/A|0|0|660199
506983|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660201
506984|1103|10.00|ONCE|10.00|10.00|660201
506985|1104|0|0|0|0|660201
506986|1105|0|0|0|0|660201
506987|1101|1.45%+.02/hr|Month|5.00|2.8XGross|660204
506988|1103|10|INIT|10|10|660204
506989|1104|0|NA|NA|NA|660204
506990|1105|0|NA|NA|NA|660204
506991|1101|15.00|month|1.00|15.00|660205
506992|1103|||||660205
506993|1104|||||660205
506994|1105|||||660205
506995|1101|90.00|month|90|90|660206
506996|1103|125|one time|125|125|660206
506997|1104|na|na|na|na|660206
506998|1105|na|na|na|na|660206
506999|1101|27.21|Bi-weeklly|N/A|N/A|660218
507000|1103|0|0|N/A|N/A|660218
507001|1104|0|0|N/A|N/A|660218
507002|1105|0|0|N/A|N/A|660218
507003|1101|37.68|month|0|0|660219
507004|1102|0|0|0|0|660219
507005|1103|30|0|0|0|660219
507006|1104|0|0|0|0|660219
507007|1105|0|0|0|0|660219
507008|1101|1.45%+.02|MONTH|5.00|2,8XGROSS|660221
507009|1103|10.00|ONCE|10.00|10.00|660221
507010|1104|0|0|0|0|660221
507011|1105|0|0|0|0|660221
507012|1101|88.79|MONTHLY|88.79|88.79|660223
507013|1103|100|ONCE|100|100|660223
507014|1104|NA|NA|NA|NA|660223
507015|1105|NA|NA|NA|NA|660223
507016|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660226
507017|1103|10.00|ONCE|10.00|10.00|660226
507018|1104|0|0|0|0|660226
507019|1105|0|0|0|0|660226
507020|1101|79.17|month|0|0|660227
507021|1103|158.34|once|0|0|660227
507022|1104|0|0|0|0|660227
507023|1105|0|0|0|0|660227
507024|1101|1% gross|MONTH|44.12|62.20|660228
507025|1103|10.00|MEMBER|10.00|10.00|660228
507026|1104|||||660228
507027|1105|||||660228
507028|1101|27|MONTH|27|27|660230
507029|1103|4|ONE TIME|4|4|660230
507030|1104|0|0|0|0|660230
507031|1105|0|0|0|0|660230
507032|1101|17|MONTH|17|17|660231
507033|1103|0||0|0|660231
507034|1104|0||0|0|660231
507035|1105|0||0|0|660231
507036|1101|Varies|by-weekly|5.00|2.5% hourly earnings|660232
507037|1103|35.00|life|||660232
507038|1104|0||||660232
507039|1105|0||||660232
507052|1101|24.79|2 weeks|N/A|N/A|660237
507053|1103|N/A|N/A|N/A|N/A|660237
507054|1104|N/A|N/A|N/A|N/A|660237
507055|1105|N/A|N/A|N/A|N/A|660237
507056|1101|13.50|NA|NA|NA|660238
507057|1103|25.00|NA|NA|NA|660238
507058|1104|NA|NA|NA|NA|660238
507059|1105|NA|NA|NA|NA|660238
507060|1101|2.5hrs|month|35.68|68.45|660239
507061|1103|20.00||||660239
507062|1104|||||660239
507063|1105|||||660239
507064|1101|$6-$100|Month|$6|$100|660240
507065|1103|||||660240
507066|1104|||||660240
507067|1105|||||660240
507072|1101|117.75|0|0|0|660242
507073|1103|||||660242
507074|1104|||||660242
507075|1105|||||660242
507076|1101|12.25|Year|0|0|660243
507077|1103|||||660243
507078|1104|||||660243
507079|1105|||||660243
507080|1101|1.45%+.02/HR|Month|5.00|2.8XGross|660244
507081|1103|10.00|Init|10.00|10.00|660244
507082|1104|0|NA|NA|NA|660244
507083|1105|0|NA|NA|NA|660244
507084|1101|1.45% & .02|gross&hour|0|100|660247
507085|1103|||||660247
507086|1104|||||660247
507087|1105|||||660247
507088|1101|45|monthly|45|45|660249
507089|1103|0|0|0|0|660249
507090|1104|0|0|0|0|660249
507091|1105|0|0|0|0|660249
507096|1101|1.45%|HOUR|22.00|100.00|660267
507097|1103|10.00|NEW MEMBERS|10.00|10.00|660267
507098|1104|n/a|n/a|n/a|n/a|660267
507099|1105|n/a|n/a|n/a|n/a|660267
507100|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660269
507101|1103|10.00|ONCE|10.00|10.00|660269
507102|1104|0|0|0|0|660269
507103|1105|0|0|0|0|660269
507104|1101|1.45%+.02/hr|Month|5.00|2.8 Gross|660270
507105|1103|10.00|Once|10.00|10.00|660270
507106|1104|0|N/A|0|0|660270
507107|1105|0|N/A|0|0|660270
507108|1101|32.00|month|29.00|32.00|660271
507109|1102|5.5%|hour|5.5%|5.5%|660271
507110|1103|550.00|n/a|550.00|550.00|660271
507111|1104|n/a|n/a|n/a|n/a|660271
507112|1105|n/a|n/a|n/a|n/a|660271
507113|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660272
507114|1103|10.00|ONCE|10.00|10.00|660272
507115|1104|0|0|0|0|660272
507116|1105|0|0|0|0|660272
507125|1101|1.45%|MO|5.00|2.8Xgross|660276
507126|1103|10.00|once|10.00|10.00|660276
507127|1104|0|0|0|0|660276
507128|1105|0|0|0|0|660276
507129|1101|1.45%+.02/hr|month|5.00|2.8 Avr gross|660278
507130|1103|10|once|10|10|660278
507131|1104|0|N/A|0|0|660278
507132|1105|0|N/A|0|0|660278
507133|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660280
507134|1103|10.00|ONCE|10.00|10.00|660280
507135|1104|0|0|0|0|660280
507136|1105|0|0|0|0|660280
507137|1101|1.45% + .02|HR|$5.00|2.8 X GROSS|660281
507138|1103|$10.00|ONCE|$10.00|$10.00|660281
507139|1104|N/A|N/A|N/A|N/A|660281
507140|1105|N/A|N/A|N/A|N/A|660281
507141|1101|VARIES|MONTH|30.50|54.50|660284
507142|1103|VARIES|MEMBER|10.00|20.00|660284
507143|1104|N/A|N/A|N/A|N/A|660284
507144|1105|N/A|N/A|N/A|N/A|660284
507145|1101|1.45+.24 Hr|M|5|28 X Gross|660285
507146|1103|10.00|Once|||660285
507147|1104|||||660285
507148|1105|||||660285
507153|1101|1.45%|hour|5.00|2.8%|660287
507154|1103|10.00|person|10.00|10.00|660287
507155|1104|N/A|0|N/A|N/A|660287
507156|1105|N/A|0|N/A|N/A|660287
507157|1101|.88% .22|HR|$5.00|2.8 X GROSS|660289
507158|1103|$10.00|ONCE|$10.00|$10.00|660289
507159|1104|n/a|n/a|n/a|n/a|660289
507160|1105|n/a|n/a|n/a|n/a|660289
507165|1101|1.4|Base Pay|N/A|N/A|660291
507166|1103|1.4|Base Pay|N/A|N/A|660291
507167|1104|N/A|N/A|N/A|N/A|660291
507168|1105|N/A|N/A|N/A|N/A|660291
507177|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660294
507178|1103|10.00|ONCE|10.00|10.00|660294
507179|1104|0|0|0|0|660294
507180|1105|0|0|0|0|660294
507190|1101|1.45% +.02|mth|5|2.84%|660298
507191|1103|10|once|10|n/a|660298
507192|1104|n/a|n/a|n/a|n/a|660298
507193|1105|n/a|n/a|n/a|n/a|660298
507199|1101|1.45% .02|HR|$5.00|2.8 X GROSS|660300
507200|1103|$35.00|ONCE|$35.00|$35.00|660300
507201|1104|N/A|N/A|N/A|N/A|660300
507202|1105|N/A|N/A|N/A|N/A|660300
507203|1101|80.49|month|80.49|80.49|660301
507204|1103|100.00|occurance|100.00|100.00|660301
507205|1104|0|n/a|0|0|660301
507206|1105|0|n/a|0|0|660301
507207|1101|1.3% base|month|n/a|n/a|660302
507208|1102|n/a||||660302
507209|1103|n/a||||660302
507210|1104|n/a||||660302
507211|1105|n/a||||660302
507212|1101|2 hrs pay|month|n/a|n/a|660303
507213|1103|5|one time|n/a|n/a|660303
507214|1104|n/a||||660303
507215|1105|n/a||||660303
507216|1101|1.45% + .02|HR|$5.00|2.8 X GROSS|660310
507217|1103|$50.00|ONCE|$50.00|$50.00|660310
507218|1104|N/A|N/A|N/A|N/A|660310
507219|1105|N/A|N/A|N/A|N/A|660310
507220|1101|varies|month|63.27|88.31|660312
507221|1103|varies|once|126.54|176.62|660312
507222|1104|n/a|n/a|n/a|n/a|660312
507223|1105|n/a|n/a|n/a|n/a|660312
507228|1101|1.45%+.02/HR|MONTHLY|5|2.8XGROSS|660314
507229|1103|0|N/A|N/A|N/A|660314
507230|1104|0|N/A|N/A|N/A|660314
507231|1105|0|N/A|N/A|N/A|660314
507232|1101|1.45%+.02|Month|5|2.8%|660315
507233|1103|10|Once|10|N/A|660315
507234|1104|N/A|N/A|N/A|N/A|660315
507235|1105|N/A|N/A|N/A|N/A|660315
507236|1101|2.25|Month|2.25|2.25|660316
507237|1103|0||||660316
507238|1104|0||||660316
507239|1105|0||||660316
507240|1101|.88|Month|5|2.8%|660317
507241|1103|10|Once|10|N/A|660317
507242|1104|N/A|N/A|N/A|N/A|660317
507243|1105|N/A|N/A|N/A|N/A|660317
507260|1101|na|month|2|55.25|660322
507261|1103|na|once|55.25|55.25|660322
507262|1104|na|na|na|na|660322
507263|1105|na|na|na|na|660322
507268|1101|1.45% + .02|HR|$5.00|2.8 X GROSS|660324
507269|1103|$10.00|ONCE|$10.00|$10.00|660324
507270|1104|N/A|N/A|N/A|N/A|660324
507271|1105|N/A|N/A|N/A|N/A|660324
507272|1101|varies|2 weeks|13.92|38.76|660325
507273|1103|||||660325
507274|1104|||||660325
507275|1105|||||660325
507276|1101|1.45%+.02|Month|5|2.8%|660326
507277|1103|10|Once|10|N/A|660326
507278|1104|N/A|N/A|N/A|N/A|660326
507279|1105|N/a|N/A|N/A|N/A|660326
507280|1101|1.45+.02|mo|5|2.8%|660327
507281|1103|$10|once|10|n/a|660327
507282|1104|n/a|n/a|n/a|n/a|660327
507283|1105|n/a|n/a|n/a|n/a|660327
507284|1101|1.45+.02|Month|5|2.8%|660328
507285|1103|10|Once|10|N/A|660328
507286|1104|N/A|N/A|N/A|N/A|660328
507287|1105|N/A|N/A|N/A|N/A|660328
507292|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660330
507293|1103|10.00|ONCE|10.00|10.00|660330
507294|1104|0|0|0|0|660330
507295|1105|0|0|0|0|660330
507296|1101|1.45%=.02|month|5|2.8%|660331
507297|1103|10|once|10|10|660331
507298|1104|N/A|N/A|N/A|N/A|660331
507299|1105|N/A|N/A|N/A|N/A|660331
507300|1101|96|1|96.00|97.00|660332
507301|1103|0|0|||660332
507302|1104|0|0|||660332
507303|1105|0|0|||660332
507304|1101|1.45%+.02/hr|month|5.00|2.8 AVR GROSS|660333
507305|1103|10.00|ONCE|10.00|10.00|660333
507306|1104|0|N/A|0|0|660333
507307|1105|0|N/A|0|0|660333
507308|1101|1.45 + .02|month|5.00|2.8 gross|660334
507309|1103|10.00|once|10.00|10.00|660334
507310|1104|0|0|0|0|660334
507311|1105|0|0|0|0|660334
507316|1101|1.45%+.02|hr|$5|2.8x gross|660339
507317|1103|10||10|10|660339
507318|1104|0||0|0|660339
507319|1105|0||0|0|660339
507332|1101|7.59|month|0|0|660343
507333|1103|||||660343
507334|1104|||||660343
507335|1105|||||660343
507336|1101|1.45 + .02|MONTH|5.00|2.8%|660345
507337|1103|10.00|NA|NA|NA|660345
507338|1104|NA|NA|NA|NA|660345
507339|1105|NA|NA|NA|NA|660345
507344|1101|636.00|Year|n/a|n/a|660348
507345|1102|308.00|Year|n/a|n/a|660348
507346|1103|0||n/a|n/a|660348
507347|1104|0||n/a|n/a|660348
507348|1105|0||n/a|n/a|660348
507357|1101|1.45%+.02/hr|month|5.00|2.8 avr gross|660354
507358|1103|10.00|once|10.00|10.00|660354
507359|1104|0|N/A|0|0|660354
507360|1105|0|N/A|0|0|660354
507377|1101|1.45%+.02|month|5|2.8$|660359
507378|1103|10|0nce|10|N/A|660359
507379|1104|N/A|N/A|N/A|N/A|660359
507380|1105|N/A|N/A|N/A|N/A|660359
507381|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660366
507382|1103|10.00|ONCE|10.00|10.00|660366
507383|1104|0|0|0|0|660366
507384|1105|0|0|0|0|660366
507385|1101|2.5 hours|month|37.35|62.70|660367
507386|1103|20.00|one time|||660367
507387|1104|||||660367
507388|1105|||||660367
507389|1101|39.50|MONTH|39.50|39.50|660368
507390|1103|20.00|MEMBE|20.00|20.00|660368
507391|1104|N/A|N/A|N/A|N/A|660368
507392|1105|N/A|N/A|N/A|N/A|660368
507393|1101|N/A|WEEK|25|32|660371
507394|1102|N/A|N/A|N/A|N/A|660371
507395|1103|N/A|N/A|N/A|N/A|660371
507396|1104|N/A|N/A|N/A|N/A|660371
507397|1105|N/A|N/A|N/A|N/A|660371
507398|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660372
507399|1103|10.00|ONCE|10.00|10.00|660372
507400|1104|0|0|0|0|660372
507401|1105|0|0|0|0|660372
507402|1101|1.45%|MO|N/A|N/A|660373
507403|1103|$50.00|N/A|N/A|N/A|660373
507404|1104|N/A|N/A|N/A|N/A|660373
507405|1105|N/A|N/A|N/A|N/A|660373
507406|1101|699|yr|285|699|660374
507407|1103|||||660374
507408|1104|||||660374
507409|1105|||||660374
507410|1101|1.45%+.02/hr|month|5.00|2.8 avr gross|660375
507411|1103|10|once|10|10|660375
507412|1104|0|0|0|0|660375
507413|1105|0|0|0|0|660375
507878|1103|10|once|10|10|660524
507415|1103|200|once|0|0|660376
507416|1104|n/a||0|0|660376
507417|1105|n/a||0|0|660376
507422|1101|520|year|0|520|660379
507423|1103|||||660379
507424|1104|||||660379
507425|1105|||||660379
507426|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660380
507427|1103|10.00|ONCE|10.00|10.00|660380
507428|1104|0|0|0|0|660380
507429|1105|0|0|0|0|660380
507430|1101|15.00|bi-weekly|n/a|n/a|660381
507431|1103|||||660381
507432|1104|||||660381
507433|1105|||||660381
507442|1101|1.45%+.02/hr|month|5.00|2.8 avr gross|660384
507443|1103|10.00|once|10.00|10.00|660384
507444|1104|0|0|0|0|660384
507445|1105|0|0|0|0|660384
507450|1101|2.25 hrs|Month|0|0|660387
507451|1103|0|0|0|0|660387
507452|1104|0|0|0|0|660387
507453|1105|0|0|0|0|660387
507454|1101|1.45% + .02 hr|Month|5.00|2.8 x Gross|660388
507455|1102|0|n/a|n/a|n/a|660388
507456|1103|10.00|Init|10.00|10.00|660388
507457|1104|0|n/a|n/a|n/a|660388
507458|1105|0|n/a|n/a|n/a|660388
507459|1101|1.45%+.02|HOUR|$5.00|2.8%|660391
507460|1103|$10.00|ONE TIME|$10.00|$10.00|660391
507461|1104|N/A|N/A|N/A|N/A|660391
507462|1105|N/A|N/A|N/A|N/A|660391
507463|1101|1.45%+.02|Hour|5.00|2.8 * Gross|660392
507464|1103|10.00|once|10.00|10.00|660392
507465|1104|0||0|0|660392
507466|1105|0||0|0|660392
507467|1101|20|Month|20|20|660393
507468|1103|||||660393
507469|1104|||||660393
507470|1105|||||660393
507471|1101|1.45%+.02|Month|5|2.8%|660394
507472|1103|10|Once|10|N/A|660394
507473|1104|N/A|N/A|N/A|N/A|660394
507474|1105|N/A|N/A|N/A|N/A|660394
507475|1101|1.45%+.02/hr|month|5.00|2.8%|660398
507476|1103|10.00|member|10.00|10.00|660398
507477|1104|n/a|0|0|0|660398
507478|1105|n/a|0|0|0|660398
507479|1101|0.00|month|102.05|103.09|660400
507480|1103|0.00|month|0.00|0.00|660400
507481|1104|0.00|month|0.00|0.00|660400
507482|1105|0.00|month|0.00|0.00|660400
507483|1101|1.45%+.02/hr|month|5.00|2.8 Gross|660402
507484|1103|10|month|10|10|660402
507485|1104|0|0|0|0|660402
507486|1105|0|0|0|0|660402
507487|1101|0|0|14.40|22.47|660403
507488|1103|0|0|0|0|660403
507489|1104|0|0|0|0|660403
507490|1105|0|0|0|0|660403
507491|1101|28.77|Pay|n/a|n/a|660404
507492|1103|25|n/a|n/a|n/a|660404
507493|1104|0|n/a|n/a|n/a|660404
507494|1105|0|n/a|n/a|n/a|660404
507499|1101|13.20|bi-weekly|13.20 bi-weekly|17.20 bi-weekly|660406
507500|1103|||||660406
507501|1104|||||660406
507502|1105|||||660406
507503|1101|45|mon|45|45|660407
507504|1103|||||660407
507505|1104|||||660407
507506|1105|||||660407
507507|1101|$1.45+0.02|mo|5|2.8%|660408
507508|1103|10|once|10|10|660408
507509|1104|n/a|n/a|n/a|n/a|660408
507510|1105|n/a|n/a|n/a|n/a|660408
507511|1101|36.15|month|36.15|40.02|660411
507512|1103|||||660411
507513|1104|||||660411
507514|1105|||||660411
507527|1101|49.40|MONTH|0|0|660415
507528|1103|0|0|0|0|660415
507529|1104|0|0|0|0|660415
507530|1105|0|0|0|0|660415
507531|1101|9.74-19.71|bi-weekly|9.74|17.71|660416
507532|1103|||||660416
507533|1104|||||660416
507534|1105|||||660416
507535|1101|24.63|bi-weekly|0|0|660417
507536|1103|||||660417
507537|1104|||||660417
507538|1105|||||660417
507539|1101|0|Monthly|35.72|134.55|660418
507540|1103|||||660418
507541|1104|||||660418
507542|1105|||||660418
507543|1101|25|26|0|0|660419
507544|1103|||||660419
507545|1104|||||660419
507546|1105|||||660419
507547|1101|$29.50|Month|$29.50|$29.50|660421
507548|1103|$17.00||$17.00|$17.00|660421
507549|1104|||||660421
507550|1105|||||660421
507555|1101|1.45%.02|Month/hr|5.00|2.8%|660423
507556|1103|10.00|once|10.00|10.00|660423
507557|1104|0|0|0|0|660423
507558|1105|0|0|0|0|660423
507559|1101|24.64|BI-WEEKLY|0|0|660425
507560|1103|0|0|0|0|660425
507561|1104|0|0|0|0|660425
507562|1105|0|0|0|0|660425
507563|1101|55.44|MONTH|55.44|55.44|660426
507564|1103|10.00|ONCE|10.00|10.00|660426
507565|1104|0|0|0|0|660426
507566|1105|0|0|0|0|660426
507583|1101|1.45%+.02|month|$5|2.8%|660434
507584|1103|$10|once|$10|n/a|660434
507585|1104|n/a|n/a|n/a|n/a|660434
507586|1105|n/a|n/a|n/a|n/a|660434
507587|1101|1.45%/.02hr|mon & hr|5.00|2.8%|660435
507588|1103|10.00|Once|10|10|660435
507589|1104|N/A|N/A|N/A|N/A|660435
507590|1105|N/A|N/A|N/A|N/A|660435
507591|1101|1.45% .02|HOUR|5.00|2.8%|660436
507592|1103|10.00|ONCE|10.00|10.00|660436
507593|1104|N/A|0|0|0|660436
507594|1105|N/A|0|0|0|660436
507595|1101|1.45%+.02|Month|5|2.8%|660437
507596|1103|10|Once|10|N/A|660437
507597|1104|N/A|N/A|N/A|N/A|660437
507598|1105|N/A|N/A|N/A|N/A|660437
507599|1101|1.45%+.02/hr|month|5|2.8 avr gross|660438
507600|1103|10|once|10|10|660438
507601|1104|0|0|0|0|660438
507602|1105|0|0|0|0|660438
507603|1101|17.00|Month|0|0|660439
507604|1103|||||660439
507605|1104|||||660439
507606|1105|||||660439
507607|1101|94.09|Month|na|na|660440
507608|1103|200|Once|na|na|660440
507609|1104|na|na|na|na|660440
507610|1105|na|na|na|na|660440
507611|1101|1.45/.02|Month|5|2.8%|660441
507612|1103|10.00|once|10|NA|660441
507613|1104|NA|0|0|0|660441
507614|1105|NA|0|0|0|660441
507615|1101|1.45%+.02|MONTH|5.00|2.8%|660442
507616|1103|10.00|Mem|10.00|10.00|660442
507617|1104|N/A|N/A|NA|NA|660442
507618|1105|N/A|N/A|NA|NA|660442
507619|1101|1.45%+.02|month|$5|2.8%|660443
507620|1103|$10|once|$10|n/a|660443
507621|1104|n/a|n/a|n/a|n/a|660443
507622|1105|n/a|n/a|n/a|n/a|660443
507623|1101|1.45%+.02/hr|month|5|2.8 avr gross|660444
507624|1103|10|once|10|10|660444
507625|1104|0|0|0|0|660444
507626|1105|0|0|0|0|660444
507627|1101|1.45%+.02|Month|5|2.8%|660446
507628|1103|10|Once|10|N/A|660446
507629|1104|N/A|N/A|N/A|N/A|660446
507630|1105|N/A|N/A|N/A|N/A|660446
507631|1101|1.45%|mth|n/a|n/a|660447
507632|1103|$10.00|n/a|n/a|n/a|660447
507633|1104|n/a|n/a|n/a|n/a|660447
507634|1105|n/a|n/a|n/a|n/a|660447
507635|1101|1.45%+.02|Month|5|2.8%|660448
507636|1103|10|Once|10|N/A|660448
507637|1104|N/A|N/A|N/A|N/A|660448
507638|1105|N/A|N/A|N/A|N/A|660448
507639|1101|80.00|month|n/a|n/a|660449
507640|1103|200.00|once|n/a|n/a|660449
507641|1104|n/a|n/a|n/a|n/a|660449
507642|1105|n/a|n/a|n/a|n/a|660449
507643|1101|$37|month|$8|$37|660450
507644|1102|3%|month|0|3%|660450
507645|1103|$500|individual|0|$500|660450
507646|1104|$0|occurrence|0|0|660450
507647|1105|$0|occurrence|0|0|660450
507656|1101|96.00|month|96.00|96.00|660453
507657|1103|$10.00|member|$10.00|$10.00|660453
507658|1104|N/A|N/A|N/A|N/A|660453
507659|1105|N/A|N/A|N/A|N/A|660453
507660|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660454
507661|1103|10.00|ONCE|10.00|10.00|660454
507662|1104|0|0|0|0|660454
507663|1105|0|0|0|0|660454
507664|1101|1.45%+.02|Month|5|2.8%|660455
507665|1103|10|Once|10|N/A|660455
507666|1104|N/A|N/A|N/A|N/A|660455
507667|1105|N/A|N/A|N/A|N/A|660455
507668|1101|1.45%+.02|mth|$5|2.8%|660456
507669|1103|$10|once|$10|n/a|660456
507670|1104|n/a|n/a|n/a|n/a|660456
507671|1105|n/a|n/a|n/a|n/a|660456
507672|1101|1.45%+.02/hr|Month|5.00|2.8%|660457
507673|1103|10|once|10|10|660457
507674|1104|n/a|n/a|n/a|n/a|660457
507675|1105|n/a|n/a|n/a|n/a|660457
507684|1101|1.45%+.02/hr|month|5.00|2.8 avr gross|660461
507685|1103|10|once|10|10|660461
507686|1104|0|0|0|0|660461
507687|1105|0|0|0|0|660461
507688|1101|1.45% + .02|HR|$5.00|2.8 X GROSS|660462
507689|1103|$10.00|ONCE|$10.00|$10.00|660462
507690|1104|N/A|N/A|N/A|N/A|660462
507691|1105|N/A|N/A|N/A|N/A|660462
507692|1101|1.45% + .02|HR|$5.00|2.8 X GROSS|660464
507693|1103|$125.00|ONCE|$125.00|$125.00|660464
507694|1104|N/A|N/A|N/A|N/A|660464
507695|1105|N/A|N/A|N/A|N/A|660464
507696|1101|1.45%+.02|weekly|5.00|2.8% x Gross|660465
507697|1103|50.00|initation|50.00|50.00|660465
507698|1104|0|0|0|0|660465
507699|1105|0|0|0|0|660465
507700|1101|280|Year|NA|NA|660467
507701|1103|250|Applicant|NA|NA|660467
507702|1104|150|Applicant|NA|NA|660467
507703|1105|4|100|NA|280|660467
507704|1101|$19.00|bi-weekly|0|0|660468
507705|1103|0||0|0|660468
507706|1104|0||0|0|660468
507707|1105|0||0|0|660468
507708|1101|2.25|month|n/a|n/a|660470
507709|1103|n/a|n/a|n/a|n/a|660470
507710|1104|n/a|n/a|n/a|n/a|660470
507711|1105|n/a|n/a|n/a|n/a|660470
507712|1101|1.45%+.02/hr|month|5.00|2.8 avr gross|660471
507713|1103|10.00|once|10.00|10.00|660471
507714|1104|0|0|0|0|660471
507715|1105|0|0|0|0|660471
507720|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660474
507721|1103|10.00|ONCE|10.00|10.00|660474
507722|1104|0|0|0|0|660474
507723|1105|0|0|0|0|660474
507728|1101|1.45% + .02|HR|$5.00|2.8 X GROSS|660476
507729|1103|$10.00|ONCE|$10.00|$10.00|660476
507730|1104|N/A|N/A|N/A|N/A|660476
507731|1105|N/A|N/A|N/A|N/A|660476
507732|1101|750 - 8.50|WEEK|N/A|N/A|660477
507733|1102|0|N/A|N/A|N/A|660477
507734|1103|0|N/A|N/A|N/A|660477
507735|1104|0|N/A|N/A|N/A|660477
507736|1105|0|N/A|N/A|N/A|660477
507737|1101|4|0|0|0|660478
507738|1103|0|0|0|0|660478
507739|1104|0|0|0|0|660478
507740|1105|0|0|0|0|660478
507741|1101|1%|Month|17.00|51.00|660479
530442|1104|N/A|N/A|N/A|N/A|668792
507742|1103|N/A|N/A|40.00|80.00|660479
507743|1104|N/A|N/A|N/A|N/A|660479
507744|1105|N/A|N/A|N/A|N/A|660479
507749|1101|1.45% + .02|HR|$5.00|2.8 X GROSS|660482
507750|1103|$10.00|ONCE|$10.00|$10.00|660482
507751|1104|N/A|N/A|N/A|N/A|660482
507752|1105|N/A|N/A|N/A|N/A|660482
507753|1101|30.00|Month|30.00|47.00|660485
507754|1103|||||660485
507755|1104|||||660485
507756|1105|||||660485
507757|1101|1.45%+.02|MONTH|5.00|2.8XGROSS|660486
507758|1103|10.00|ONCE|10.00|10.00|660486
507759|1104|0|0|0|0|660486
507760|1105|0|0|0|0|660486
507761|1101|0|0|15.37|23.59|660487
507762|1103|0|0|0|0|660487
507763|1104|0|0|0|0|660487
507764|1105|0|0|0|0|660487
507765|1101|125|month|105|125|660488
507766|1103|||||660488
507767|1104|||||660488
507768|1105|||||660488
507781|1101|15.86|two weeks|0|0|660494
507782|1103|||0|0|660494
507783|1104|||0|0|660494
507784|1105|||0|0|660494
507789|1101|116.17|Month|94.5|116.17|660496
507790|1103|0||||660496
507791|1104|0||||660496
507792|1105|0||||660496
507809|1101|62.52|MONTH|62.52|62.52|660502
507810|1103|NA|NA|NA|NA|660502
507811|1104|NA|NA|NA|NA|660502
507812|1105|NA|NA|NA|NA|660502
507813|1101|1.45%+.02|hr|5.00|2.8% gross|660504
507814|1103|10.00|once|n/a|n/a|660504
507815|1104|0|n/a|n/a|n/a|660504
507816|1105|0|n/a|n/a|n/a|660504
507821|1101|24.67/10|pp/yr|10.00|24.67|660508
507822|1103|0||0|0|660508
507823|1104|0||0|0|660508
507824|1105|0||0|0|660508
507825|1101|55.60|Month|NA|NA|660510
507826|1103|55.60|Once|NA|NA|660510
507827|1104|NA|NA|NA|NA|660510
507828|1105|NA|NA|NA|NA|660510
507829|1101|46|MONTH|46|46|660511
507830|1103|100||||660511
507831|1104|||||660511
507832|1105|||||660511
507849|1101|1.45%   .02  p/h|month|5.000|2.8xgross|660516
507850|1103|10.00|1 X|10.00|10.00|660516
507851|1104|N/A|0|0|0|660516
507852|1105|N/A|0|0|0|660516
507853|1101|1.45% + .02|HOUR|MONTH/HOUR|2.8% GROSS|660517
507854|1103|$10|NA|NA|NA|660517
507855|1104|NA|NA|NA|NA|660517
507856|1105|NA|NA|NA|NA|660517
507857|1101|N/A|Month|28.29|52.69|660518
507858|1103|||||660518
507859|1104|||||660518
507860|1105|||||660518
507861|1101|82.00|month|67.13|82.00|660519
507862|1103|100|once|||660519
507863|1104|||||660519
507864|1105|||||660519
507865|1101|21|140|0|0|660521
507866|1103|0|0|0|0|660521
507867|1104|0|0|0|0|660521
507868|1105|0|0|0|0|660521
507869|1101|94.85|12|0|0|660522
507870|1103|0|0|0|0|660522
507871|1104|0|0|0|0|660522
507872|1105|0|0|0|0|660522
507873|1101|866.|Year|0.|0.|660523
507874|1103|45.|1|0.|0.|660523
507875|1104|15.|1|0.|0.|660523
507876|1105|N/A|N/A|N/A|N/A|660523
507877|1101|1.45%x.02|Hr|5|2.8x gross|660524
508394|1105|0|n/a|0|0|660708
507879|1104|0||0|0|660524
507880|1105|0||0|0|660524
507881|1101|120|YR|0|0|660527
507882|1103|140|Once|||660527
507883|1104|||||660527
507884|1105|||||660527
507885|1101|98.50|MONTH|98.50|113.25|660528
507886|1103|25.00|MEMBER|25.00|25.00|660528
507887|1104|0||||660528
507888|1105|0||||660528
507901|1101|.02/1.45%|hr/month|5.00|2.8%na|660534
507902|1103|10.00|na|na|10.00|660534
507903|1104|na|na|na|na|660534
507904|1105|na|na|na|na|660534
507913|1101|1.45% plus $0.02/HR|MONTH|$5.00|2.8 HRS|660538
507914|1103|$10.00|ONCE|$10.00|$10.00|660538
507915|1104|NA|NA|NA|NA|660538
507916|1105|NA|NA|NA|NA|660538
507921|1101|0|MO|29.35|90.02|660540
