OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|CASH_PAID|RPT_ID
124242||US Treasury Note, 0.250%, due 11/30/2013|24995|24995|24995|489559
124241||US Treasury Note, 0.250%, due 10/31/2013|24979|24979|24979|489559
124240||US Treasury Note, 0.500%, due 10/15/2013|15053|15053|15053|489559
124239||US Treasury Note, 0.125%, due 09/30/2013|74788|74788|74788|489559
124238||US Treasury Note, 0.125%, due 08/31/2013|39942|39942|39942|489559
124237||US Treasury Note, 0.375%, due 07/31/2013|24976|24976|24976|489559
124236||US Treasury Note, 0.375%, due 06/30/2013|49995|49995|49995|489559
124235||US Treasury Note, 0.500%, due 05/31/2013|50006|50006|50006|489559
124234||US Treasury Note, 0.625%, due 04/30/2013|20002|20002|20002|489559
124233||US Treasury Note, 0.750%, due 03/31/2013|24971|24971|24971|489559
124232||US Treasury Note, 0.625%, due 02/28/2013|29926|29926|29926|489559
124230||FNMA, 0.875%, due 08/28/2014|15159|15159|15159|489559
124229||US Treasury Note, 0.125%, due 11/30/2013|49990|49990|49990|489559
124228||US Treasury Note, 0.250%, due 10/31/2013|24979|24979|24979|489559
124227||FNMA, 0.875%, due 12/19/2014|15042|15042|15042|489559
124226||FNMA, 1.250%, due 02/27/2014|79665|79665|79665|489559
124225||FNMA, 0.750%, due 12/08/2013|24726|24726|24726|489559
124224||FNMA, 1.500%, due 06/26/2013|20370|20370|20370|489559
124223||FNMA, 1.750%, due 05/07/2013|20463|20463|20463|489559
124222||FNMA, 0.750%, due 02/26/2013|24943|24943|24943|489559
124221||FNMA, 0.375%, due 12/28/2012|19900|19900|19900|489559
124220||FHLMC, 2.500%, due 04/23/2014|20770|20770|20770|489559
124219||FHLMC, 0.375%, due 11/27/2013|14986|14986|14986|489559
124218||FHLMC, 1.625%, due 04/15/2013|50947|50947|50947|489559
124217||FHLMC, 0.750%, due 03/28/2013|34909|34909|34909|489559
124216||US Treasury Note, 0.250%, due 12/15/2014|39819|39819|39819|489559
124215||US Treasury Note, 0.375%, due 11/15/2014|74921|74921|74921|489559
124273||FNMA, 0.375%, due 12/28/2012|10018|10018|10018|489559
124272||US Treasury Note, 0.500%, due 11/30/2012|30111|30111|30111|489559
124271||US Treasury Note, 1.125%, due 12/15/2012|20198|20198|20198|489559
124270||US Treasury Note, 1.375%, due 11/15/2012|25312|25312|25312|489559
124269||US Treasury Note, 1.125%, due 12/15/2012|50494|50494|50494|489559
124268||FNMA, 0.375%, due 08/28/2014|25265|25265|25265|489559
124267||FNMA, 1.125%, due 06/27/2014|25127|25127|25127|489559
124266||FNMA, 1.250%, due 02/27/2014|59693|59693|59693|489559
124265||FNMA, 0.750%, due 12/08/2013|59342|59342|59342|489559
124264||FNMA, 0.500%, due 08/09/2013|35050|35050|35050|489559
124263||FNMA, 0.750%, due 02/26/2013|24943|24943|24943|489559
124262||FNMA, 0.375%, due 12/28/2012|29850|29850|29850|489559
124261||FHLMC, 0.750%, due 11/25/2014|30014|30014|30014|489559
124260||FHLMC, 1.000%, due 07/30/2014|10035|10035|10035|489559
124259||FHLMC, 2.500%, due 04/23/2014|20770|20770|20770|489559
124258||FHLMC, 0.375%, due 11/27/2013|34942|34942|34942|489559
124257||FHLMC, 1.625%, due 04/15/2013|20379|20379|20379|489559
124256||FHLMC, 0.750%, due 03/28/2013|24935|24935|24935|489559
124255||US Treasury Note, 0.250%, due 12/15/2014|29864|29864|29864|489559
124254||US Treasury Note, 0.375%, due 11/15/2014|49947|49947|49947|489559
124253||US Treasury Note, 0.500%, due 10/15/2014|35015|35015|35015|489559
119378||US Treasury Securities|3822951|3822951|3822951|479061
119381||Leasehold Improvements|48377|48377|48377|479061
119380||Furniture and Equipment|251232|251232|251232|479061
119379||Marketable Securities|159510|159510|159510|479061
113344||Exchange hardware|557||557|466508
113311||2 Dell laptops and related software|3682||3682|466508
113343||Refrigerator|828||828|466508
113342||Desktop Scanner|1521||1521|466508
113341||2 Optiplex Desktop Computers|2406||2406|466508
113340||Membership Database Programming|25700||25700|466508
113339||Acronis Licensing|2520||2520|466508
113338||San Network Upgrade|32567||32567|466508
113337||Renovations|11310||11310|466508
113336||2 Optiplex Desktop Computers|2550||2550|466508
113335||Membership Database Programming|24750||24750|466508
113334||Software Licensing|161175||161175|466508
113333||Membership Database Programming|29463||29463|466508
113332||HVAC Replacement|9667||9667|466508
113331||Membership Database Programming|56063||56063|466508
113330||Software|6263||6263|466508
113329||3 Latitude Computers w/ Monitors & Laptop|10897||10897|466508
113328||Dell Desktop Computer|2613||2613|466508
113327||Programming|60025||60025|466508
113326||Network Programming|10842||10842|466508
113325||Membership Database Programming|85688||85688|466508
113324||Software|709||709|466508
113323||Sonic Wall Switches|2596||2596|466508
113322||Office Cabinets  and Millwork|4880||4880|466508
113321||Membership Database Programming|62513||62513|466508
113320||Membership Database Programming|67313||67313|466508
113319||AX License Server|1875||1875|466508
113318||Sonic Wall Software|2991||2991|466508
113317||Virtual Network Server|5421||5421|466508
113316||4 Dell Latitude Computers|9381||9381|466508
113315||Building Remodeling|16500||16500|466508
113314||Dell Computer & Software|1909||1909|466508
113313||Membership Database Programming|52938||52938|466508
113312||Sony 40, LG 37 , LG 42 Televisions|4191||4191|466508
113354||Programming|8863||8863|466508
113353||Membership Database Programming|16969||16969|466508
113352||Desktop Computer|1296||1296|466508
113351||Laptop|2498||2498|466508
113350||SAN Network Upgrade|17103||17103|466508
113349||Laptop|1482||1482|466508
113348||3 Epson Powerlite Projectors|3195||3195|466508
113347||Membership Database Programming|21875||21875|466508
113346||Exchange Migration|1649||1649|466508
113345||Membership Database Programming|34675||34675|466508
122223||U.S. Treasury Securities|1665466|1665466|1665466|486952
122226||Building improvement at Lot 20, Silver Spring, MD|2825|2825|2825|486952
122225||Computer Equipment|40260|40260|39095|486952
122224||Marketable Securities|7173969|7173969|7173969|486952
125407||Computer-Laptop|622|432|622|491237
125408||Computer-inspiron|1219|847|1219|491237
118358||BUILDING AND IMPROVEMENTS|220722|220722|220722|477380
118364||OTHER INVESTMENTS|146227|146227|146227|477380
118363||MARKETABLE SECURITIES|186049912|186049912|186049912|477380
118362||US TREASURY SECURITIES|26721206|26721206|26721206|477380
118361||OTHER FIXED ASSETS|15539|15539|15539|477380
118360||OFFICE FURNITURE AND EQUIPMENT|325191|325191|325191|477380
118359||AUTOMOBILES AND OTHER VEHICLES|96284|96284|96284|477380
123100||US Treasury Securities|786065|786065|786065|488641
123104||Other Fixed Assets|403042|403042|403042|488641
123103||Office Furniture & Equipment|747189|747189|747189|488641
123102||Automobiles|111462|111462|111462|488641
123101||Mutual Funds|685943|685943|685943|488641
120058||Leasehold improvements - 2345 Red Rock St.|182990|182990|182990|479793
120061||Building - 7135 W. Sahara Ave.|1650446|1650446|1650446|479793
120060||Trailer|1800|1800|1800|479793
120059||Flatbed Trailer|1500|1500|1500|479793
122409||Lenovo ThinkPad|850|0|850|487039
124351||OFFICE FURNITURE & EQUIPMENT|24448|24448|24448|489653
124356||MUTUAL FUNDS|2935968|2935968|2935968|489653
124355||COMMON STOCK/WARRANTS|103495|103495|103495|489653
124354||PREFERRED SECURITIES|171490|171490|171490|489653
124353||BONDS & NOTES|199087|199087|199087|489653
124352||BUILDING IMPROVEMENT|12568|12568|12568|489653
121099||INVESTMENTS|1470636|1470636|1470636|481279
119328||U.S. TREASURY SECURITIES|317128|317128|317128|479019
119331||2011 JEEP GRAN CHEROKEE|39426|27926|27926|479019
119330||2012 FORD EXPLORER|37361|26861|26861|479019
119329||CORPORATE BONDS|87945|87945|87945|479019
125564||AUTOMOBILES|50000|50000|135126|491976
125569||MONEY FUNDS|8375|8375|8375|491976
125568||MUTUAL FUNDS|34396|34396|34396|491976
125567||CORP BONDS|284064|284064|284064|491976
125566||OFFICE EQUIP|12953|12953|12953|491976
125565||STOCKS|1467698|1467698|1467698|491976
115206||REINVESTED INVESTMENT INCOME|9856|9856|9856|467319
115208||OFFICE FURNITURE AND EQUIPMENT|8807|8807|8807|467319
115207||OFFICE REMODEL|50399|50399|50399|467319
118156||2011 GMC YUKON|57187|43823|24500|477033
118058||FRANKLIN ADJ US GOVT SECS FD A|1439|1439|1439|476936
118060||FRANKLIN US GOVT SEC FUND CLASS A|3040|3040|3040|476936
118059||FRANKLIN TOTAL RETURN FUND A|4525|4525|4525|476936
119903||Investments|1005455|1005455|1005455|479614
112052||MARKETABLE SECURITIES|63774|63774|63774|461717
112056||2010 CHRYSLER TOWN & COUNTRY|20743|20743|18220|461717
112055||2011 CHEVROLET IMPALA|24954|24954|24954|461717
112054||2010 FORD ESCAPE|28920|28920|25982|461717
112053||OFFICE EQUIPMENT|1609|1609|1609|461717
118957||Money Market Funds|147996|147996|147996|478429
118959||Discover Bank CD|100000|100000|100000|478429
118958||Automobile|33256|33256|33256|478429
123870||BUILDING IMPROVEMENT - ROOF|31420|31001|31420|489334
123871||LAPTOP COMPUTER|550|0|550|489334
117238||Tell City Troy TWP IN Sch Bldg Corp 5.1% due 7/21|25015|27473|25015|474713
117237||American AMCAP Fund|32000|30503|32000|474713
117248||Certificate of Deposit|1645|1645|1645|474713
117247||Computer|799|679|799|474713
117246||Computer|899|869|899|474713
117245||Anti Virus Software|776|647|776|474713
117244||Computer|1468|1321|1468|474713
117243||Backup Unit|695|604|695|474713
117242||Security Camera & Equipment|2348|2068|2348|474713
117241||Fidelity Muni Money Market|3364|3364|3364|474713
117240||Fidelity Municipal Money Market|23620|23620|23620|474713
117239||New Prarie UTD Sch 4.8% due 7/19|25015|27816|25015|474713
121685||Purchase of mutual funds|221516|221516|221516|482488
121687||Mutual fund dividends reinvested|16183|16183|16183|482488
121686||Purchase of office equipment|3172|3172|3172|482488
134251||Building improvements|10000|10000|10000|516668
134254||Investment in JC 42 Investment & Construction|14431|14431|14431|516668
134253||Investments|2598031|2598031|2598031|516668
134252||Furniture &  equipment|13231|13231|13231|516668
119409||FEDERATED SHORT TERM INCOME|245|245|245|479089
119436||PACE LARGE CAP VALUE|29890|29890|29890|479089
119435||PACE LARGE CAP GROWTH|19643|19643|19643|479089
119434||PACE INTERNATIONAL EQUITY|18966|18966|18966|479089
119433||EATON VANCE FLOATING RATE|3322|3322|3322|479089
119432||HIGHLANDS CAPITAL FLOATING RATE|3079|3079|3079|479089
119431||AMERICAN FUNDS WASHINGOTN MUTUAL|3673|3673|3673|479089
119430||AMERICAN FUNDS BOND FUND OF AMERICA|1|1|1|479089
119429||MET WET TOTAL RETURN BOND FUND|61595|61595|61595|479089
119428||AMERICAN CENTURY DIVERSIFIED BOND|49453|49453|49453|479089
119427||FEDERATED INTERM CORP BOND FUND|737|737|737|479089
119426||PIMCO TOTAL RETURN|61460|61460|61460|479089
119425||T ROWE PRICE TAX FREE|23333|23333|23333|479089
119424||T ROWE PRICE EMERG MARKETS|5376|5376|5376|479089
119423||FIDELITY STRATEGIC INCOME|522|522|522|479089
119422||STERLING CAPITAL TOTAL RETURN|24608|24608|24608|479089
119421||STERLING CAPITAL INTERMEDIATE|24789|24789|24789|479089
119420||STERLING CAPITAL CORP|93677|93677|93677|479089
119419||PRINCIPLE PREFERRED SECURITIES|31387|31387|31387|479089
119418||FEDERATED HIGH YIELD BOND|107|107|107|479089
119417||DODGE COX FUND|330|330|330|479089
119416||PIMCO FRN BOND|51|51|51|479089
119415||PACE INTERMEDIATE|4157|4157|4157|479089
119414||PACE GOVERNMENT SECURITIES|13976|13976|13976|479089
119413||PACE GLOBAL|2389|2389|2389|479089
119412||PACE STRATEGIC FIXED|42410|42410|42410|479089
119411||PACE ALTERNATIVE STRATEGIES|42861|42861|42861|479089
119410||DOUBLELINE TOTAL RETURN|154273|154273|154273|479089
120244||paper folder|1103|1103|1103|479977
119394||Projector and screen|546|546|546|479082
114605||AUTOMOBILE|49252|41864|49252|467104
114608||OFFICE EQUIPMENT|5435|4151|5435|467104
114607||CERTIFICATE OF DEPOSIT|230676|230676|230676|467104
114606||AUTOMOBILE|49333|42579|49333|467104
112687||INVESTMENTS|88911|88911|88911|465357
123115||MARKETABLE SECURITIES-CORPORATE STOCKS|8731|8731|8731|488656
123116||US TREASURY SECURITIES|113844|113844|113844|488656
119752||Edward Jones|4518|4518|4518|479440
119753||UBS Financial|29412|29412|29412|479440
123842||MUTUAL FUND|2936|2936|2936|489291
123845||IMPROVEMENTS|3368|3368|3368|489291
123844||BUILDING  AND IMPROVEMENTS|976|976|976|489291
123843||OFFICE FURNITURE AND EQUIPMENT|23738|23738|23738|489291
116203||FRIDGE|570|570|570|470394
116210||AC AND FURNACE|6785|6785|6785|470394
116209||LETTER BOARD|1891|1891|1891|470394
116208||COMPUTER|1470|1470|1470|470394
116207||COMPUTER|1470|1470|1470|470394
116206||COMPUTER|1470|1470|1470|470394
116205||PRESSURE WASHER|172|172|172|470394
116204||MOWER|193|193|193|470394
125765||Telephone|168|0|168|495266
125766||Dividend Reinvestment|322|322|322|495266
122531||Automobiles|39019|39019|39019|487158
118109||Vehicle|21302|21302|21302|477004
118111||Office furniture, furnishings and equipment|2397|2397|2397|477004
118110||Investment in Building Trades Partners for Develop|10236|10236|10236|477004
124032||MAC COMPUTER AND PROJECTOR|2735|2735|2735|489458
126189||AUTO|24127|24127|13769|499145
126190||AUTO|24127|24126|13769|499145
124299||Dell Computer|2376|1650|2376|489595
123389||COMMON STOCKS|1382|1382|1382|488946
121683||Laptop Computer|529|0|529|482462
121684||Printer|56|0|56|482462
120485||FURNITURE AND EQUIPMENT|2046|2046|2046|480266
123840||Security system|1468|1445|1445|489289
123841||Dell Optiflex Desktop|1301|1279|1279|489289
124913||Furnace|2850|2850|2850|490119
124914||Computer and Printer|3958|3958|3958|490119
123521||Vehicle - 2012 Ford Taurus|26918|26918|22176|489081
123522||Building improvements - 2333 Nave Rd, Massillon, O|22489|22489|22489|489081
130924||2010 Chrysler 300|45800|36640|45800|506521
118281||ID Printer|1485|1485|1485|477305
125787||Computer Server and Laptop|8331|8331|8331|495362
119197||AUTOMOBILE|19804|19804|19804|478871
119200||MUTUAL FUND - REINVESTED DIVIDENDS|795|795|795|478871
119199||BUILDING IMPROVEMENTS|892|892|892|478871
119198||OFFICE FURNITURE AND EQUIPMENT|11338|11338|11338|478871
120821||FURNITURE AND EQUIPMENT|693|693|693|480861
120823||FRANKLIN INVS SEC|6423|6423|6423|480861
120822||AUTOMOBILE|25880|25880|13380|480861
114038||BLDG IMPRO.- REMODEL UPSTAIRS OFFICES - WAS RENTAL|71624|68043|71624|466920
114039||OFFICE COMPUTERS, SERVER, COPIER & OTHER FIXTURES|29664|26698|29664|466920
125728||OFFICE EQUIPMENT|3248|3248|3248|494670
122993||Purchase of US Treasury Securities|2751498|2751498|2751498|488414
122994||Purchase of Computer|738|738|738|488414
116883||General Office Equipment|17239|17239|17239|473324
125719||AUTOMOBILE, 2010 GMC TERRAIN|25916|25916|25916|494414
125721||COMPUTER|654|654|654|494414
125720||OFFICE PRINTER|324|324|324|494414
120539||EPSON SCANNER|250|250|250|480336
120542||2011 FORD FUSION|17500|17500|17500|480336
120541||HP LED MONITOR|140|140|140|480336
120540||HP COMPUTER|575|575|575|480336
117573||RRI ENERGY|36268|36268|36268|475823
117563||BLACKROCK GLOBAL ALLOCATION A|429887|429887|429887|475823
117572||ADVANCED MICRO|32553|32553|32553|475823
117571||NRG ENERGY|26813|26813|26813|475823
117570||SLM CORP|101297|101297|101297|475823
117569||GMAC|74973|74973|74973|475823
117568||GOODYEAR TIRE|83362|83362|83362|475823
117567||SYNOVUS|98424|98424|98424|475823
117566||REGIONS FIN|101365|101365|101365|475823
117565||FIRST HORIZON NAT 5375|103578|103578|103578|475823
117564||CHEASAPEAK ENERGY 6625|106400|106400|106400|475823
117584||AUTO PURCHASE WITH TRADE IN VALUE OF $28,000|59919|59919|21995|475823
117583||PHONE SYSTEM|3510|3510|3510|475823
117582||TRANSAMERICA FINANCIAL LIFE|10965|10965|10965|475823
117581||FRONTIER COMMUNICATION 8250|202892|202892|202892|475823
117580||ISLE OF CAPRI 7000|61911|61911|61911|475823
117579||ICHN ENTERPRISES 7750|117918|117918|117918|475823
117578||MUELLER WATER|31871|31871|31871|475823
117577||BERRY PLASTICS|107269|107269|107269|475823
117576||DONNELLEY RR|213471|213471|213471|475823
117575||OVERSEAS SHIPHOLD 8125|53164|53164|53164|475823
117574||COMSTOCK RESOURCE 7750|46356|46356|46356|475823
118925||CHICAGO IL GO PROJECT BOND|71755|71755|71755|478392
118921||MADISON AND JERSEY COS BOND|102016|102016|102016|478392
118924||IL STATE GOV. PENSION BOND|35742|35742|35742|478392
118923||CHICAGO IL BOND|35136|35136|35136|478392
118922||MONTGOMERY COUNTY BOND|30962|30962|30962|478392
118946||METROPOLITAN WEST FUND|1107|1107|1107|478392
118945||PIMCO TOTAL RETURN|185|185|185|478392
118944||T ROWE BLUE CHIP|113|113|113|478392
118943||MUTUAL GLOBAL|5396|5396|5396|478392
118942||MFS|2597|2597|2597|478392
118941||MANNING & NAPIER|10480|10480|10480|478392
118940||JP MID CAP|796|796|796|478392
118939||HARTFORD|2534|2534|2534|478392
118938||HARBOR INTERNATIONAL|1735|1735|1735|478392
118937||FEDERATED|5590|5590|5590|478392
118936||DODGE & COX INCOME|4196|4196|4196|478392
118935||ALLINANZ|2703|2703|2703|478392
118934||DODGE & COX STOCK|1950|1950|1950|478392
118933||FUNDAMENTAL INVESTORS|1971|1971|1971|478392
118932||LOOMIS SAYLES|3468|3468|3468|478392
118931||JP MORGAN CORE BOND|7175|7175|7175|478392
118930||JP MORGAN HIGH YEILD|5109|5109|5109|478392
118929||LORD ABBETT|5856|5856|5856|478392
118928||T ROWE PRICE INTERNATIONAL|2516|2516|2516|478392
118927||PIMCO TOTAL RETURN|52360|52360|52360|478392
118926||METRO WEST TOTAL RETURN|69926|69926|69926|478392
120147||Computer|555|555|555|479875
120148||Office Furniture|893|893|893|479875
122586||PURCHASE OF MUTUAL FUNDS|132778|132778|132778|487254
119402||Office Furniture and Equipment|40759|40759|40759|479087
119408||Miscellaneous CD's|4868|4868|4868|479087
119407||UBS CD's|1857306|1857306|1857306|479087
119406||Haverford Trust Bond Funds|909790|909790|909790|479087
119405||Lincoln Financial CD|99294|99294|99294|479087
119404||Vanguard 500 Index Fund|270927|270927|270927|479087
119403||Vehicles|80913|80913|80913|479087
114519||NONE|0|0|0|467039
114449||INVESTMENTS - U.S. TREASURY SECURITIES|9432751|9432751|9432751|467021
114453||OFFICE FURNITURE AND EQUIPMENT|90619|90619|90619|467021
114452||BUILDING & IMPROV. -  4979 INDIANA AVE. LISLE IL  |2520819|2520819|2520819|467021
114451||AUTOMOBILES/VEHICLES (24)|516719|516719|498238|467021
114450||INVESTMENTS - U.S. GOVERNMENT AGENCY OBLIGATIONS|14066033|14066033|14066033|467021
117218||OFFICEJET PRINTER|58|0|58|474652
117221||LAPTOP COMPUTER|899|0|899|474652
117220||COMPUTER|371|0|371|474652
117219||REFRIDGERATOR|400|0|400|474652
120287||OTHER FIXED ASSETS|17880|17880|17880|480053
120284||FURNITURE AND EQUIPMENT|31052|31052|31052|480053
120286||BUILDING IMPROVEMENTS|4946|4946|4946|480053
120285||AUTOMOBILES (2)|48130|48130|40070|480053
118695||Laptop Computer|542|542|542|477933
118696||2011 Ford Escape|24078|24078|16078|477933
118381||Edward Jones Mutual Funds|4443|4443|4443|477422
118384||Lake Chem Federal Credit Union CD|1619|1619|1619|477422
118383||Bank of Benton CD|2242|2242|2242|477422
118382||LPL Financial|50000|48835|50000|477422
121643||Mutual Funds|170525|170525|170525|482437
121644||Equipment|4254|4254|4254|482437
115389||LORD ABBETT AFFILIATED MUTUAL FUND|56|56|56|467560
115396||HP LASER PRINTER|401|401|401|467560
115395||ASUS 19 LCD MONITOR|150|150|150|467560
115394||TRAILER|1150|1150|1150|467560
115393||STONE SCULPTURE|5500|5500|5500|467560
115392||NEW SIGN|500|500|500|467560
115391||NEW BUILDING IMPROVEMENTS|298054|298054|298054|467560
115390||RAT BLOWER|423|423|423|467560
119770||VARIOUS CORPORATE AND GOVERNMENT BONDS|5749893|5749893|5749893|479452
119773||TELEPHONE EQUIPMENT|4802|4802|4802|479452
119772||FURNITURE & FIXTURES|21545|21545|21545|479452
119771||BUILDING IMPROVEMENTS (4332 KATONAH AVE. BRONX, NY|10958|10958|10958|479452
118697||AUTOMOBILE|40993|40993|40993|477941
118698||CORPORATE BONDS|1378427|1378427|1378427|477941
117111||ICE MACHINE|2576||2576|474087
117112||17 VOTING MACHINES/BOOTHS|3003||3003|474087
119774||MOTOR VEHICLE - TRADED IN OTHER VEHICLE|16901|16901|16901|479454
119775||TELEPHONE SYSTEM|5767|5767|5767|479454
125168||NONE|0|0|0|490838
122687||CORPORATE BOND|100376|100376|100376|487447
119608||Legal File Cabinet|1332|1332|1332|479189
119611||Leasehold Improvements - Carpet, Tile, Walls|67825|67825|67825|479189
119610||Lobby Furniture|1361|1361|1361|479189
119609||Computer Laptop|1296|1296|1296|479189
122088||AUTO|243411|243411|243411|486806
122089||INVESTMENTS|16233127|16233127|16233127|486806
118212||Various Stocks, Options & EFTs|721494|721494|721494|477177
118222||Remodel basement offices and hallway|3556|3556|3556|477177
118221||IBT 961 merger - Remodel offices |29429|29429|29429|477177
118220||Furniture|303|303|303|477177
118219||Balloon display|2825|2825|2825|477177
118218||Shredder|2400|2400|2400|477177
118217||Other computer components|399|399|399|477177
118216||Printers|630|630|630|477177
118215|| Laptops / Notebooks|3350|3350|3350|477177
118214||Servers|8648|8648|8648|477177
118213||Various Mutual Funds|2040000|2040000|2040000|477177
125699||2 monitors|360|270|360|494224
125682||PIMCO Total Return Fund|7900|7900|7900|494224
125698||5 Lenovo SL510 notebook computers|3000|2250|3000|494224
125697||Office chair|180|171|180|494224
125696||Fifth Third Money Market Fund|11408|11408|11408|494224
125695||PIMCO Total Return Fund|7600|7600|7600|494224
125694||PIMCO Total Return Fund|2700|2700|2700|494224
125693||PIMCO Real Return Fund|34000|34000|34000|494224
125692||PIMCO Real Return Fund|13000|13000|13000|494224
125691||Fifth Third Certificate of Deposit|64932|64932|64932|494224
125690||Fifth Third Money Market Account|11488|11488|11488|494224
125689||PIMCO FDS Total Return Instl|20800|20800|20800|494224
125688||PIMCO FDS Total Return Instl|13300|13300|13300|494224
125687||PIMCO Real Return Fund|38500|38500|38500|494224
125686||Fifth Third Money Market Fund|14896|14896|14896|494224
125685||PIMCO Total Return Fund|28600|28600|28600|494224
125684||PIMCO Total Return Fund|51300|51300|51300|494224
125683||PIMCO Real Return Fund|53800|53800|53800|494224
125702||2001 Ford auto|24804|21328|24804|494224
125701||HP Laserjet P2035N printer|320|293|320|494224
125700||5 set keyboards and mice|200|150|200|494224
113060||Computers|1070|1070|1070|466261
113062||Reinvested interest income|3808|3808|3808|466261
113061||Pavement and fences|3627|3627|3627|466261
117879||Furniture and fixtures|6679|6679|6679|476335
117464||Oppenheimer Rochester National Municipal  CL A|15000|15000|15000|475529
117465||Oppenheimer Limited Term Municipal Fund Cl A|25000|25000|25000|475529
120708||INVESTMENTS|1291614|1291614|1291614|480749
120709||OFFICE EQUIPMENT|650|650|650|480749
116156||MUTUAL FUNDS|22138|22138|22138|470164
122867||Trailer|802|802|802|487903
122869||Lawn mower|7170|7170|7170|487903
122868||Copier|3026|3026|3026|487903
115083||MARKETABLE SECURITIES|124045|129931|124045|467250
115085||SHOP MODIFICATION|14000|13825|14000|467250
115084||PAVING PARKING LOT|29800|28807|29800|467250
113563||US GOVERNMENT SECURITIES|849056|849056|849056|466665
113571||STRATEGICALY ACQUIRED REAL ESTATE FUND|199000|199000|199000|466665
113570||COMPUTER EQUIPMENT|69669|69669|69669|466665
113569||EQUIPMENT|12798|12798|12798|466665
113568||OFFICE EQUIPMENT - PHONE AND TELECONFERENCING|726065|726065|726065|466665
113567||FURNITURE AND FIXTURES|69308|69308|69308|466665
113566||BUILDING IMPROVEMENTS|64066|64066|64066|466665
113565||PUBLICLY TRADED STOCKS|4460597|4460597|4460597|466665
113564||CORPORATE AND MUNICIPAL BONDS|2270954|2270954|2270954|466665
116589||Purchase of Investments|1296202||1296202|471011
116590||2 lap tops|1724||1724|471011
125764||Dividends Reinvested|14374||14374|495258
113616||AFL-CIO HOUSING INVESTMENT TRUST|21131|21131|21131|466687
116555||WINSLOW EVANS AND CROCKER INVESTMENTS|2737308|2737308|2737308|470943
116556||BRINKER CAPITAL SECURITIES, INC. INVESTMENTS|422081|422081|422081|470943
122474||FHLMC Strip|249842|249842|249842|487085
122481||FICO SER C|50235|49721|50235|487085
122480||TRANSAMERICAN|99023|98456|99023|487085
122479||FICO SER 16|99894|99546|99894|487085
122478||FICO SER 18|61842|61718|61842|487085
122477||Fico SER 15|99916|99906|99916|487085
122476||Fico SER 19|164723|164616|164723|487085
122475||Pepsico|95712|95810|95712|487085
115456||VEHICLE|33762|33762|20762|467668
115463||MORGAN STANLEY|100065|100065|100065|467668
115462||GOLDMAN SACHS GROUP, INC.|100000|100000|100000|467668
115461||LEHMAN BROS BK DE US|95064|95064|95064|467668
115460||OFFICE EQUIPMENT|5639|5639|5639|467668
115459||BUILDING IMPROVEMENTS|14420|14420|14420|467668
115458||COMPUTER SOFTWARE|3257|3257|3257|467668
115457||COMPUTER EQUIPMENT|743|743|743|467668
115455||FHLMC SER 3824 CL|48828|48828|48828|467668
115454||FHLMC SER 3747 CL|100758|100758|100758|467668
115453||GNMA PL 005095M|214000|214000|214000|467668
115452||GNMA PL 004261M|201446|201446|201446|467668
115451||GNMA PL 004142M|18115|18115|18115|467668
120386||HP Laser printer|534|534|534|480139
120387||Canon copier|13785|13785|13785|480139
119388||Seminar Tables|2270|2270|2270|479076
119393||Coffee maker|216|216|216|479076
119392||Safe|1136|1136|1136|479076
119391||2 IPads|1879|1879|1879|479076
119390||Westinghouse TV|1200|1200|1200|479076
119389||IPad|940|940|940|479076
124035||LAND IMPROVEMENTS|51653|51653|51653|489468
124038||AUTOMOBILES|37727|37727|37727|489468
124037||COMPUTER HARDWARE AND SOFTWARE|12346|12346|12346|489468
124036||OFFICE FURNITURE AND EQUIPMENT|8766|8766|8766|489468
120144||FURNITURE AND EQUIPMENT|18527|18527|18527|479874
120146||INVESTMENTS|1998|1998|1998|479874
120145||DISPATCH SOFTWARE|33836|33836|33836|479874
115320||BAC VARI CPN NTES BASKET 16 COM EQY|200000|200000|200000|467493
115327||DAVIS NY VENTURE|367|367|367|467493
115326||CALVERT SOCIAL INV FD BALANCED PORT CL C|47|47|47|467493
115325||EATON VANCE TAX MGD GLOBAL DIV EQUITY INC FD|11133|11133|11133|467493
115324||GABELLI GLOBAL DEAL FUND|18094|18094|18094|467493
115323||CLOUGH GLOBAL OPP FUND|7831|7831|7831|467493
115322||EATON VANCE TAX MGD BUY RITE OPPS FUND|10518|10518|10518|467493
115321||OFFICE EQUIPMENT|18850|18850|18850|467493
122625||3.07 Shs Delaware Emerging Markets|36|36|36|487351
122655||TV|511|481|511|487351
122624||13.462 Shs Delaware Emerging Markets|160|160|160|487351
122623||535.105 Shs Delaware Emerging Markets|6100|6100|6100|487351
122657||Phone System|2768|2702|2768|487351
122656||Refrigerator|1482|1412|1482|487351
122654||Phone System|2826|2757|2826|487351
122653||20,000 Shs Lamar Media|20990|20990|20990|487351
122652||20,000 Shs Alpha Natural Resources|19787|19787|19787|487351
122651||4892.368 Shs Federated Fixed Income|50000|50000|50000|487351
122650||0.0940 Shs Capital Income Bldr|4|4|4|487351
122649||225 Shs Safety Insurance|9319|9319|9319|487351
122648||250 Shs Plum Creek Timber|9146|9146|9146|487351
122647||400 Shs Petroleo Brasileiro|10138|10138|10138|487351
122646||375 Shs Microsoft|9818|9818|9818|487351
122645||1200 Shs Gladstone Capital|9164|9164|9164|487351
