RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
170126|899|585|0|0|0|0|930|1243|1829
136896|0|0|13387|7241|0|0|1455|612|14842
138547|0|0|0|0|0|0|0|0|0
166955|0|0|0|0|0|0|1452|2110|1452
134376|0|0|0|0|0|0|0|0|0
181145|0|0|0|0|0|0|622|0|622
139528|0|0|0|0|0|0|0|0|0
174914|0|0|0|0|0|0|0|0|0
140957|0|0|0|0|0|0|0|0|0
139863|0|0|0|0|0|0|0|0|0
136128|0|0|0|0|0|0|0|0|0
143452|0|0|0|0|0|0|0|0|0
146165|0|0|0|0|0|0|0|0|0
172710|0|0|0|0|0|0|0|0|0
193144|0|0|0|0|0|0|0|0|0
173592|0|0|0|0|0|0|0|0|0
137804|||||||||0
169686|0|0|0|0|0|0|1099|1316|1099
181994|0|0|0|9608|0|0|0|0|0
168007|0|0|0|0|0|0|0|0|0
208445|23924|17536|0|0|0|0|0|0|23924
145832|0|0|0|0|0|0|0|0|0
171218|0|0|0|0|0|0|0|0|0
145934|0|0|0|0|0|0|0|0|0
163937|0|0|0|0|0|0|2055|797|2055
140581|19153|60583|313094|289331|0|0|208202|169670|540449
143088|0|0|0|0|0|0|828|967|828
146119|0|0|0|0|0|0|0|0|0
178618|0|0|0|0|0|0|2414|1470|2414
172950|0|0|0|0|0|0|0|0|0
177315|0|0|0|0|0|0|0|0|0
169491|0|1828|0|0|0|0|0|750|0
138162|59089|80359|0|0|0|0|0|0|59089
135537|0|0|0|0|0|0|0|0|0
141130|166784|165948|0||0||0||0
129772|0|0|0|0|0|0|0|2046|0
172895|527|442|||||||527
140416|528|97|||||||528
142091|0|0|0|0|0|0|2174|2174|2174
140582|0|0|164266|136500|0|0|20054|1716|184320
173233|3984|5032|0|0|0|0|355|387|4339
142878|||||||||
171597|0|0|0|0|0|0|0|0|0
191180|0|0|0|0|0|0|0|0|0
171217|0|0|0|0|0|0|0|0|0
165437|0|2926|0|0|0|0|2498|2901|2498
173217|||||||||
175976|423|560|0|0|0|0|0|0|423
164423|0|0|0|0|0|0|0|0|0
143207|0|0|0|0|0|0|0|0|0
141673|0|0|0|0|0|0|0|0|0
212366|0|0|0|0|0|0|0|0|0
165860|4384|5652|0|0|0|0|0|0|4384
145732|0|0|0|0|0|0|0|0|0
189021|||||||||
143740|0|0|0|0|0|0|0|0|0
144510|0|0|0|0|0|0|0|0|0
171414|0|0|0|0|0|0|332|1239|332
172953|||||||591|564|591
171895|13787|3932|58038|51280|0|0|486646|390480|558471
142077|0|0|0|0|0|0|0|0|0
175122|0|0|0|0|0|0|1656|1678|1656
141681|0|0|0|0|0|0|0|0|0
138686|0|0|0|0|0|0|0|0|0
164332|574|405|0|0|0|0|0|0|574
187906|0|0|0|0|0|0|759|0|759
174256|0|0|0|0|0|0|0|0|0
172273|0|0|0|0|0|0|0|0|0
170226|0|0|0|0|0|0|950|844|950
138379|195|658|0|0|0|0|50|0|245
146197|0|0|0|0|0|0|0|0|0
130053|||||||807|0|807
166367|0|0|0|0|0|0|0|0|0
171409|0|0|0|0|0|0|267|916|267
167034|0|0|0|0|0|0|0|0|0
164130|0|0|0|0|0|0|0|0|0
170449|||||||682|876|682
167772|0|0|0|0|0|0|0|0|0
171551|0|153|0|0|0|0|0|0|0
176395|0|0|0|0|0|0|3934|1827|3934
136956|0|0|0|0|0|0|0|0|0
173589|||||||||
139911|0|0|0|0|0|0|3895|1695|3895
170253|0|0|0|0|0|0|0|0|0
168326|||||||||
169479|1359|1563|0|0|0|0|0|0|1359
170670|0|0|0|0|0|0|0|0|0
190883|0|0|0|0|0|0|0|0|0
169269|16248|6587|0|0|0|0|22165|23584|38413
169847|0|0|0|0|0|0|444|500|444
170974|||||||||
137343|0|0|0|0|0|0|0|0|0
173481|0|0|0|0|0|0|2030|927|2030
177287|0|0|0|0|0|0|0|0|0
170575|0|0|0|0|0|0|0|0|0
172260|0|0|0|0|0|0|0|0|0
169357|0|2189|0|0|0|0|182|179|182
166272|546|611|4235|0|0|0|932|385|5713
188614|135|389|0|0|0|0|0|0|135
140719|0|0|0|0|0|0|0|0|0
165697|0|0|0|0|0|0|0|0|0
141719|0|0|0|0|0|0|0|0|0
192203|0|0|0|0|0|0|266|173|0
138244|0|0|0|0|0|0|0|0|0
182755|||||||||
164696|||||||114|122|114
174398|0|0|0|0|0|0|524|1344|524
144996|2888|3026|0|0|0|0|0|0|2888
181292|||||||||
167917|14543|8474|0|0|0|0|0|0|14543
189100|0|0|0|0|0|0|0|0|0
173954|0|0|0|0|0|0|0|0|0
175824|0|0|0|0|0|0|0|0|0
179412|0|0|0|0|0|0|0|0|0
141259|||||||||
133298|||||||2253|0|2253
146312|0|0|0|0|0|0|0|0|0
133745|0|0|0|0|0|0|0|0|0
139885|10712349|17718882|0|0|0|0|32614301|32721091|43326650
177744||0||0||0||0|
170454|0|0|0|0|0|0|0|0|0
145479|0|0|0|0|0|0|0|0|0
127284|0|0|0|0|0|0|0|0|0
173359|0|0|0|0|0|0|0|0|0
190096|0|0|0|0|0|0|0|0|0
134738|897|348|0|0|0|0|0|0|897
135978|0|0|0|0|0|0|0|0|0
176242|0|0|0|0|0|0|0|0|0
174207|1000|7626|0|0|0|0|933|0|1933
137927|||||||||
172602|7039|4537|0|0|0|0|0|0|7039
