OID|DESCRIPTION|COST_BASIS|DEPRECIATION|BOOK_VALUE|VALUE|ASSET_TYPE|RPT_ID
334067|Other Fixed Assets|||||305|684089
342925|1211 W TUSCARAWAS ST CANTON OH|21536|0|21536|21536|301|696353
342926|1211 W TUSCARAWAS ST CANTON OH|493406|148580|344826|344826|302|696353
342927|Automobiles and Other Vehicles|81796|19286|62510|62510|303|696353
342928|Office Furniture and Equipment|103690|97627|6063|6063|304|696353
342929|Other Fixed Assets|||||305|696353
342993|814 North Second Street, Harrisburg PA 17102|25000|0|25000|101800|301|696383
342994|814 North Second Street, Harrisburg PA 17102|241460|183367|58093|23200|302|696383
342995|Automobiles and Other Vehicles|0|0|0|0|303|696383
342996|Office Furniture and Equipment|9865|9865|0|0|304|696383
342997|Other Fixed Assets|0|0|0|0|305|696383
330715|Automobiles and Other Vehicles|||||303|682083
330716|Office Furniture and Equipment|6271|6271|0|0|304|682083
330717|Other Fixed Assets|||||305|682083
334163|Automobiles and Other Vehicles|||||303|684122
334164|Office Furniture and Equipment|31155|24349|6806|6806|304|684122
334165|Other Fixed Assets|||||305|684122
331729|NONE|0|0|0|0|301|683105
331730|NONE|0|0|0|0|302|683105
331731|Automobiles and Other Vehicles|0|0|0|0|303|683105
331732|Office Furniture and Equipment|3747|3565|182|182|304|683105
331733|Other Fixed Assets|0|0|0|0|305|683105
343599|Automobiles and Other Vehicles|||||303|696766
343600|Office Furniture and Equipment|76929|74486|611|611|304|696766
343601|Other Fixed Assets|||||305|696766
357300|Other Fixed Assets|213559|107621|105938|105938|305|713362
357296|LAND 1130 E EPLER AVE, INDIANAPOLIS, IN 46227|87400|0|87400|87400|301|713362
357297|BUILDING 1130 E EPLER AVE, INDIANAPOLIS, IN 46227|324344|125787|198557|198557|302|713362
357298|Automobiles and Other Vehicles|||||303|713362
357299|Office Furniture and Equipment|369535|365242|4293|4293|304|713362
349292|Automobiles and Other Vehicles|96365|34831|61534|61534|303|700380
349293|Office Furniture and Equipment|43628|43494|134|134|304|700380
349294|Other Fixed Assets|||||305|700380
339250|Automobiles and Other Vehicles|||||303|693398
339251|Office Furniture and Equipment|10003|10003|0|0|304|693398
339252|Other Fixed Assets|||||305|693398
333312|2722 Cty Rd E, White Bear Lake MN|50000|0|50000|50000|301|683837
333313|2722 Cty Rd E, White Bear Lake, MN|421980|89716|332264|332264|302|683837
333314|Automobiles and Other Vehicles|||||303|683837
333315|Office Furniture and Equipment|258534|217616|40918|40918|304|683837
333316|Other Fixed Assets|||||305|683837
338677|Automobiles and Other Vehicles|||||303|692742
338678|Office Furniture and Equipment|1754|0|1754|1754|304|692742
338679|Other Fixed Assets|||||305|692742
335453|Office Furniture and Equipment|22309|20478|1831|1831|304|685886
335448|773 ENTERPRISE STREET, CAPE GIRARDEAU, MO 63703|60000|0|60000|60000|301|685886
335454|Other Fixed Assets|75192|48352|26840|26840|305|685886
335449|109 VIERSE DR., FARMINGTON, MO 63640|51522|0|51522|13055|301|685886
335450|773 ENTERPRISE STREET, CAPE GIRARDEAU, MO 63703|95948|59855|36093|36093|302|685886
335451|109 VIERSE DR., FARMINGTON, MO 63640|110676|33465|77211|117495|302|685886
335452|Automobiles and Other Vehicles|58329|58329|0|0|303|685886
339344|Automobiles and Other Vehicles|||||303|693490
339345|Office Furniture and Equipment|||||304|693490
339346|Other Fixed Assets|||||305|693490
337612|Automobiles and Other Vehicles|||||303|691308
337613|Office Furniture and Equipment|74881|33145|41736|41736|304|691308
337614|Other Fixed Assets|36365|19690|16675|16675|305|691308
332251|NONE|0|0|0|0|301|683391
332252|NONE|0|0|0|0|302|683391
332253|Automobiles and Other Vehicles|0|0|0|0|303|683391
332254|Office Furniture and Equipment|47910|39988|7922|7922|304|683391
332255|Other Fixed Assets|0|0|0|0|305|683391
343283|Automobiles and Other Vehicles|37992|37992|0|0|303|696578
343284|Office Furniture and Equipment|40506|40506|0|0|304|696578
343285|Other Fixed Assets|11746|11746|0|0|305|696578
342322|8230 East 8 Mile Road Detroit MI 48234|200000|0|200000|200000|301|695973
342323|8230 East 8 Mile Road Detroit MI 48234|575600||575600|575600|302|695973
342324|Automobiles and Other Vehicles|||||303|695973
342325|Office Furniture and Equipment|181476|||181476|304|695973
342326|Other Fixed Assets|||||305|695973
336281|LAND|48000|0|48000|48000|301|686596
336282|BUILDINGS|583934|497994|85940|85940|302|686596
336283|Automobiles and Other Vehicles|470364|442564|27800|27800|303|686596
336284|Office Furniture and Equipment|331895|323750|8145|8145|304|686596
336285|Other Fixed Assets|||||305|686596
340927|Automobiles and Other Vehicles|||||303|694937
340929|Other Fixed Assets|||||305|694937
340928|Office Furniture and Equipment|||||304|694937
355892|Automobiles and Other Vehicles|0|0|0|0|303|711744
355893|Office Furniture and Equipment|49467|22306|27161|27161|304|711744
355894|Other Fixed Assets|11895|11459|436|436|305|711744
337582|Office Furniture and equipment|3651|0|3651|3651|301|691261
337583|Automobiles and Other Vehicles|||||303|691261
337584|Office Furniture and Equipment|3651|0|0|3651|304|691261
337585|Other Fixed Assets|||||305|691261
335136|Automobiles and Other Vehicles|||||303|685530
335137|Office Furniture and Equipment|48799|45415|3384|3384|304|685530
335138|Other Fixed Assets|||||305|685530
349959|Automobiles and Other Vehicles|||||303|702486
349960|Office Furniture and Equipment|39253|39253|0|0|304|702486
349961|Other Fixed Assets|||||305|702486
334294|Tualatin, Oregon|310560|0|310560|859124|301|684205
334296|Automobiles and Other Vehicles|347088|196561|150527|150527|303|684205
334297|Office Furniture and Equipment|462210|360777|101433|101433|304|684205
334298|Other Fixed Assets|||||305|684205
334295|Tualatin, Oregon|2860465|1457333|1403132|3903068|302|684205
332699|Tigard, OR|306000|0|306000|1170030|301|683570
332700|Tigard, OR|929584|364385|565199|521565|302|683570
332701|Automobiles and Other Vehicles|||||303|683570
332702|Office Furniture and Equipment|804492|601422|203070|203070|304|683570
332703|Other Fixed Assets|||||305|683570
336149|Land - Carnegie, PA |39612|0|39612|40000|301|686486
336150|Land - Philadelphia |296068|0|296068|296000|301|686486
336151|Buildings - Carnegie, PA |234854|116532|118322|119000|302|686486
336152|Buildings - Philadelphia, PA |2341734|1629720|712014|712000|302|686486
336153|Automobiles and Other Vehicles|||||303|686486
336154|Office Furniture and Equipment|311989|309107|2882|3700|304|686486
336155|Other Fixed Assets|||||305|686486
343083|191 Main St. Garden City, GA|229700|0|229700|229700|301|696454
343084|199 Main St. Garden City, GA|120357|0|120357|120357|301|696454
343085|191 Main St. Garden City, GA|1021172|409422|611750|800000|302|696454
343086|Automobiles and Other Vehicles|59500|57465|2035|35000|303|696454
343087|Office Furniture and Equipment|119766|117392|2374|25000|304|696454
343088|Other Fixed Assets|56375|54738|1637|25000|305|696454
336485|5820 E 900 N   Roanoke, IN. 46783|27005|0|27005|27005|301|687553
336486|5820 E 900 N  Roanoke, IN. 46783|1196613|0|1196613|1196613|302|687553
336487|Automobiles and Other Vehicles|0|0|0|0|303|687553
336488|Office Furniture and Equipment|270960|0|270960|270960|304|687553
336489|Other Fixed Assets|0|0|0|0|305|687553
335610|Automobiles and Other Vehicles|||||303|686079
335611|Office Furniture and Equipment|83400|83400|0|0|304|686079
335612|Other Fixed Assets|43007|43007|0|0|305|686079
335609|2441 W. GRAND BLVD. DETROIT, MI|486000|163560|322440|322440|302|686079
335608|2441 W.GRAND BLVD. DETROIT, MI |54000|0|54000|54000|301|686079
336381|Automobiles and Other Vehicles|||||303|686870
336382|Office Furniture and Equipment|180870|180870|0|0|304|686870
336383|Other Fixed Assets|||||305|686870
348542|Automobiles and Other Vehicles|||||303|699523
348543|Office Furniture and Equipment|15237|14936|301|301|304|699523
348544|Other Fixed Assets|||||305|699523
346236|4931 Contec Drive, Lansing, MI 48910|45000|0|45000|45000|301|698288
346237|4931 Contec Drive, Lansing, MI 48910|437114|107122|329992|329992|302|698288
346238|Automobiles and Other Vehicles|215620|128222|87398|87398|303|698288
346239|Office Furniture and Equipment|76861|60930|15931|15931|304|698288
346240|Other Fixed Assets|||||305|698288
337183|6031 Melton Road, US Highway 20 Portage, IN 46368||0|190750|190750|301|690431
337184|6031 Melton Road, US Highway 20 Portage, IN 46368|17163|138156|359110|359110|302|690431
337185|Automobiles and Other Vehicles|||||303|690431
337186|Office Furniture and Equipment|18667|38967|79157|79157|304|690431
337187|Other Fixed Assets|||||305|690431
349423|Automobiles and Other Vehicles|0|0|0|0|303|700636
349421|N/A|0|0|0|0|301|700636
349424|Office Furniture and Equipment|28110|24826|3284|3284|304|700636
349425|Other Fixed Assets|0|0|0|0|305|700636
349422|N/A|0|0|0|0|302|700636
330389|3964 Portage Road, Niagara Falls, Ontario, CA|252818|0|252818|252818|301|681473
330390|3964 Portage Road, Niagara Falls, Ontario, CA|555507|144244|411263|411263|302|681473
330391|Automobiles and Other Vehicles|49600|18903|30697|30697|303|681473
330392|Office Furniture and Equipment|1248564|1121389|127175|127175|304|681473
330393|Other Fixed Assets|||||305|681473
348255|511 N. Hennessey Street, New Orleans, LA 70119|148870|0|148870|148870|301|699291
348256|511 N. Hennessey Street, New Orleans,LA 70119|3235857|19278|3219493|0|302|699291
348257|Automobiles and Other Vehicles|||||303|699291
348258|Office Furniture and Equipment|164635|48496|116140|0|304|699291
348259|Other Fixed Assets|||||305|699291
328984|Automobiles and Other Vehicles|||||303|676325
328985|Office Furniture and Equipment|663382|355176|308206|308206|304|676325
328986|Other Fixed Assets|1993|0|1993|1993|305|676325
335340|Office Furniture and Equipment|506983|244110|262873|262873|304|685731
335341|Other Fixed Assets|||||305|685731
335338|1400 E. SCHAAF RD. CLEVELAND, OH 44131|965717|450874|514843|514843|302|685731
335339|Automobiles and Other Vehicles|0|0|0|0|303|685731
335337|1400 E. SCHAAF RD. CLEVELAND, OH 44131|33368|0|33368|33368|301|685731
330895|OFFICE FURNITURE AND EQUIPMENT|60514|60514|0|0|302|682405
330896|OTHER FIXED ASSETS BUILDING IMPROVEMENTS|17047|0|17047|17047|302|682405
330897|Automobiles and Other Vehicles|||||303|682405
330898|Office Furniture and Equipment|||||304|682405
330899|Other Fixed Assets|||||305|682405
339402|Automobiles and Other Vehicles|||||303|693539
339403|Office Furniture and Equipment|5000|0|5000|5000|304|693539
339404|Other Fixed Assets|||||305|693539
349771|Automobiles and Other Vehicles|56702|46795|9907|18500|303|701682
349772|Office Furniture and Equipment|34656|34658|0|1500|304|701682
349773|Other Fixed Assets|0|0|0|0|305|701682
335995|7844 Rosecrans Ave, Paramount, CA|495652|0|495652|495652|301|686411
335996|3751 McCray St, Riverside, CA|88800|0|88800|88800|301|686411
335997|3629 Clayton Rd, Concord, CA|120000|0|120000|120000|301|686411
335998|7844 Rosecrans Ave, Paramount, CA|390006|339769|50237|50237|302|686411
335999|3751 McCray St, Riverside, CA|88931|63769|25162|25162|302|686411
336000|3629 Clayton Rd, Concord, CA |352610|286893|65717|65717|302|686411
336001|Automobiles and Other Vehicles|132830|132830|0|0|303|686411
336002|Office Furniture and Equipment|264004|177420|86584|86584|304|686411
336003|Other Fixed Assets|||||305|686411
341675|2001 CAMINO DEL RIO SOUTH, SAN DIEGO CA 92108|11202|0|11202|597000|301|695536
341676|2001 CAMINO DEL RIO SOUTH, SAN DIEGO CA 92108|932780|557531|375249|1613000|302|695536
341677|Automobiles and Other Vehicles|||||303|695536
341678|Office Furniture and Equipment|447485|312399|135086|135086|304|695536
341679|Other Fixed Assets|||||305|695536
345756|630 SHATTO PLACE, LOS ANGELES, CA 90005|1125321|0|1125321|1125321|301|697959
345757|25949 BELLE PORTE AVENUE, HARBOR CITY, CA 90710|13530|0|13530|13530|301|697959
345758|816 CAMARILLO SPRINGS ROAD, CAMARILLO, CA 93012|1443195|0|1443195|1443195|301|697959
345759|5400 PACIFIC BLVD., HUNTINGTON PARK, CA 90255|482353|0|482353|482353|301|697959
345760|630 SHATTO PLACE, LOS ANGELES, CA 90005|4608040|4417203|190837|190837|302|697959
345761|25949 BELLE PORTE AVENUE, HARBOR CITY, CA 90710|491776|221289|270487|270487|302|697959
345762|816 CAMARILLO SPRINGS ROAD, CAMARILLO, CA 93012|4730389|3062298|1668091|1668091|302|697959
345763|5400 PACIFIC BLVD., HUNTINGTON PARK, CA 90255|2683644|503288|2180356|2180356|302|697959
345764|Automobiles and Other Vehicles|130920|126667|4253|4253|303|697959
345765|Office Furniture and Equipment|962365|787842|174523|174523|304|697959
345766|Other Fixed Assets|38260|26444|11816|11816|305|697959
333608|Automobiles and Other Vehicles|||||303|683966
333609|Office Furniture and Equipment|19981|16425|3556|3556|304|683966
333610|Other Fixed Assets|90117|27977|62140|62140|305|683966
331625|Automobiles and Other Vehicles|||||303|683033
331626|Office Furniture and Equipment|23978|0|23978|23000|304|683033
331627|Other Fixed Assets|200000|0|200000|200000|305|683033
335819|Automobiles and Other Vehicles|||||303|686262
335820|Office Furniture and Equipment|||||304|686262
335821|Other Fixed Assets|||||305|686262
345126|Automobiles and Other Vehicles|0|0|0|0|303|697644
345127|Office Furniture and Equipment|0|0|0|0|304|697644
345128|Other Fixed Assets|0|0|0|0|305|697644
332738|Automobiles and Other Vehicles|37500|25000|12500|12500|303|683587
332739|Office Furniture and Equipment|11305|6831|4474|4474|304|683587
332740|Other Fixed Assets|0|0|0|0|305|683587
336757|Automobiles and Other Vehicles|||||303|688898
336758|Office Furniture and Equipment|66199|57037|9162|10000|304|688898
336759|Other Fixed Assets|||||305|688898
343307|605 S. COUNTRY FAIR DR., CHAMPAIGN, IL|17200|0|17200|17200|301|696589
343308|605 S. COUNTRY FAIR DR., CHAMPAIGN, IL|263439|108639|154800|154800|302|696589
343309|Automobiles and Other Vehicles|79010|42815|36195|36195|303|696589
343310|Office Furniture and Equipment|146584|142524|4060|4060|304|696589
343311|Other Fixed Assets|||||305|696589
331280|Automobiles and Other Vehicles|||||303|682781
331281|Office Furniture and Equipment|5266|3849|1417|1417|304|682781
331282|Other Fixed Assets|||||305|682781
344950|5300 Baumhart Rd Lorain OH 44053|124100|0|124100|124100|301|697530
344951|5300 Baumhart Rd Lorain OH 44053|330000|0|330000|330000|302|697530
344952|Automobiles and Other Vehicles|0|0|0|0|303|697530
344953|Office Furniture and Equipment|35491|0|35491|35491|304|697530
344954|Other Fixed Assets|1729|0|1729|1729|305|697530
340228|705 East Seneca Street Land Improvements|1100|0|1100|1100|301|694271
340229|705 East Seneca Street Oswego, NY 13126|1248630|819924|428706|428706|302|694271
340230|Leashold Improvements|93065|55281|37784|37784|302|694271
340231|Automobiles and Other Vehicles|24438|21994|2444|2444|303|694271
340232|Office Furniture and Equipment|36172|36172|0|0|304|694271
340233|Other Fixed Assets|||||305|694271
344859|434 S. Link Lane, FT. Collins, CO 80524|27800|0|27800|27800|301|697473
344860|434 S. Link Lane, FT. Collins, CO 80524|147916|58398|89518|121200|302|697473
344861|Automobiles and Other Vehicles|||||303|697473
344862|Office Furniture and Equipment|21646|18930|2716|2716|304|697473
344863|Other Fixed Assets|||||305|697473
342940|PARMA, OHIO|226446|0|226446|226446|301|696357
342941|PARMA, OHIO|2897554|1122570|1774984|1774984|302|696357
342942|Automobiles and Other Vehicles|901547|310520|591027|591027|303|696357
342943|Office Furniture and Equipment|659670|583286|76384|123795|304|696357
342944|Other Fixed Assets|0|0|0|0|305|696357
347964|Automobiles and Other Vehicles|||||303|699151
347965|Office Furniture and Equipment|5276|5276|0|0|304|699151
347966|Other Fixed Assets|||||305|699151
331714|1225 LIVINGSTON AVE, NORTH BRUNSWICK, NJ|483972|0|483972|147000|301|683102
331715|1225 LIVINGSTON AVE, NORTH BRUNSWICK, NJ|634159|140466|493693|0|302|683102
331716|Automobiles and Other Vehicles|||||303|683102
331717|Office Furniture and Equipment|171255|125482|45773|5000|304|683102
331718|Other Fixed Assets|||||305|683102
341646|Automobiles and Other Vehicles|||||303|695506
341647|Office Furniture and Equipment|17977|899|17078|17078|304|695506
341648|Other Fixed Assets|||||305|695506
348439|Automobiles and Other Vehicles|||||303|699435
348440|Office Furniture and Equipment|3282|2570|712|712|304|699435
348441|Other Fixed Assets|||||305|699435
343026|Automobiles and Other Vehicles|246060|147152|98908|98908|303|696399
343027|Office Furniture and Equipment|7376|176|7200|7200|304|696399
343028|Other Fixed Assets|||||305|696399
331536|1153 CHESS DR., FOSTER CITY, CA|255617|0|255617|792000|301|682975
331537|1153 CHESS DR., FOSTER CITY, CA|1667321|1142520|524801|1381000|302|682975
331538|Automobiles and Other Vehicles|||||303|682975
331539|Office Furniture and Equipment|90234|61492|28742|28000|304|682975
331540|Other Fixed Assets|||||305|682975
331316|3780 ALHAMBRA AVE. MARTINEZ, CA|58949|0|58949|228129|301|682812
331317|1421 MOFFAT BLVD. MANTECA, CA|540000|0|540000|150000|301|682812
331318|3780 ALHAMBRA AVE. MARTINEZ, CA|843463|802807|40656|303283|302|682812
331319|1421 MOFFAT BLVD. MANTECA, CA|1940450|1089347|251103|750000|302|682812
331320|Automobiles and Other Vehicles|0|0|0|0|303|682812
331321|Office Furniture and Equipment|142113|121893|20220|52484|304|682812
331322|Other Fixed Assets|0|0|0|0|305|682812
341518|17125 W Cleveland Ave., New Berlin, WI |95500|0|95500|95500|301|695430
341519|17125 W Cleveland Ave., New Berlin, WI |1597754|668924|928830|928830|302|695430
341520|Park Avenue, Lake Hallie, WI |181432|4403|177029|177029|302|695430
341521|Automobiles and Other Vehicles|37651|6903|30748|30748|303|695430
341522|Office Furniture and Equipment|308641|290964|17677|17677|304|695430
341523|Other Fixed Assets|||||305|695430
331771|115 BROADWAY, OAKLAND CA|38100|0|38100|48000|301|683124
331772|115 BROADWAY, OAKLAND CA|3282474|1262955|2019519|3669000|302|683124
331773|Automobiles and Other Vehicles|||||303|683124
331774|Office Furniture and Equipment|64743|55609|9134|9000|304|683124
331775|Other Fixed Assets|||||305|683124
334028|Office Furniture and Equipment|189550|187754|1796|1700|304|684075
334024|2085 3RD STREET SAN FRANCISCO CA|866000|0|866000|866000|301|684075
334029|Other Fixed Assets|||||305|684075
334025|3433 3RD STREET SAN FRANCISCO CA|2639312|0|2639312|2639000|301|684075
334026|2085 3RD STREET SAN FRANCISCO CA|526558|275097|251461|251000|302|684075
334027|Automobiles and Other Vehicles|||||303|684075
332680|1050 MATTOX RD, HAYWARD, CA|127307|0|127307|294000|301|683562
332681|1050 MATTOX RD, HAYWARD, CA|858051|602040|256011|283000|302|683562
332682|Automobiles and Other Vehicles|||||303|683562
332683|Office Furniture and Equipment|241593|181363|60230|60000|304|683562
332684|Other Fixed Assets|||||305|683562
332588|Building, 8730 SW 30th Ave., Ft. Lauderdale, FL|358530|55913|302617|475000|302|683533
332589|Automobiles and Other Vehicles|16377|6006|10372|7000|303|683533
332590|Office Furniture and Equipment|26262|25971|290|1000|304|683533
332591|Other Fixed Assets|8634|8634|0|0|305|683533
348195|Automobiles and Other Vehicles|||||303|699271
348196|Office Furniture and Equipment|||||304|699271
348197|Other Fixed Assets|||||305|699271
341133|Automobiles and Other Vehicles|0|0|0|0|303|695137
341132|NONE|0|0|0|0|302|695137
341134|Office Furniture and Equipment|4294|4294|0|0|304|695137
341135|Other Fixed Assets|36688|27811|8877|8877|305|695137
341131|NONE|0|0|0|0|301|695137
372304|Automobiles and Other Vehicles|||||303|732630
372305|Office Furniture and Equipment|32411|32380|0|0|304|732630
372306|Other Fixed Assets|||||305|732630
342547|1305 E. Mary Street, Ottumwa, IA 52501|19500|0|19500|19500|301|696081
342548|1305 E. Mary Street, Ottumwa, IA 52501|98000|45988|54012|54012|302|696081
342549|Automobiles and Other Vehicles||||0|303|696081
342550|Office Furniture and Equipment|35188|33040|2148|2148|304|696081
342551|Other Fixed Assets||||0|305|696081
334987|174 Washington Avenue Albany NY|25000|0|25000|25000|301|685425
334988|174 Washington Avenue Albany NY|198271|26326|171945|171945|302|685425
334989|Automobiles and Other Vehicles|||||303|685425
334990|Office Furniture and Equipment|102792|102419|373|373|304|685425
334991|Other Fixed Assets|386557|133919|252066|252066|305|685425
335493|Automobiles and Other Vehicles|||||303|685934
335494|Office Furniture and Equipment|85351|48934|36417|36417|304|685934
335495|Other Fixed Assets|||||305|685934
329896|1168-70 Troy-Schenectady Rd. Latham, NY 12110|165905|0|165905|165905|301|679734
329897|1168-70 Troy-Schenectady Rd. Latham, NY 12110|1846198|1764586|81612|81612|302|679734
329898|Automobiles and Other Vehicles|73822|68822|5000|5000|303|679734
329899|Office Furniture and Equipment|4587890|4099767|488123|488123|304|679734
329900|Other Fixed Assets|1935936|1352970|582966|582966|305|679734
338883|698 Lisbon Street Lisbon Falls,ME 04252|275000|0|275000|275000|302|692920
338884|Automobiles and Other Vehicles|||||303|692920
338885|Office Furniture and Equipment|106050|80000|26050|26050|304|692920
338886|Other Fixed Assets|||||305|692920
348155|722 Washington St, Bath, ME 04530||0|159700|159700|301|699257
348156|722 Washington St, Bath, ME 04530|||159900|159900|302|699257
348157|Automobiles and Other Vehicles|||||303|699257
348158|Office Furniture and Equipment|27422|0|27422|27422|304|699257
348159|Other Fixed Assets|||||305|699257
340158|Automobiles and Other Vehicles|||||303|694215
340159|Office Furniture and Equipment|9148||9148|9148|304|694215
340160|Other Fixed Assets|||||305|694215
334602|Poole St. & Nelson St., Arroyo Grande|355682|0|355682|800000|301|684712
334603|Poole St., Arroyo Grande|276374|202768|73606|400000|302|684712
334604|Automobiles and Other Vehicles|14741|14741|0|0|303|684712
334605|Office Furniture and Equipment|||||304|684712
334606|Other Fixed Assets|||||305|684712
332667|LAND 201 EXECUTIVE DRIVE NEWARK DE|2241329|0|2241329|2241329|301|683555
332668|201 EXECUTIVE DRIVE |8391773|2080361|6311412|6311412|302|683555
332669|Automobiles and Other Vehicles|70351|31478|38873|38873|303|683555
332670|Office Furniture and Equipment|482027|320590|161437|161437|304|683555
332671|Other Fixed Assets|||||305|683555
349210|Automobiles and Other Vehicles|||||303|700191
349211|Office Furniture and Equipment|||||304|700191
349212|Other Fixed Assets|||||305|700191
355219|SALEM & PORTLAND - LAND|474900|0|474900|474900|301|710786
355220|SALEM & PORTLAND - BUILDINGS|4531038|2708751|1822287|1822287|302|710786
355221|Automobiles and Other Vehicles|0|0|0|0|303|710786
355222|Office Furniture and Equipment|2076685|1598349|478336|478336|304|710786
355223|Other Fixed Assets|0|0|0|0|305|710786
333870|Automobiles and Other Vehicles|||||303|684047
333871|Office Furniture and Equipment|108385|99557|8828|8828|304|684047
333872|Other Fixed Assets|||||305|684047
333849|341 E WARDLOW RD, LONG BEACH, CA|25430|0|25430|25430|301|684040
333850|341 E WARDLOW RD, LONG BEACH, CA|386243|239014|147229|147229|302|684040
333851|Automobiles and Other Vehicles|||||303|684040
333852|Office Furniture and Equipment|66323|57822|8501|8501|304|684040
333853|Other Fixed Assets|||||305|684040
334488|Automobiles and Other Vehicles|||||303|684423
334489|Office Furniture and Equipment|95014|92802|2212|2212|304|684423
334490|Other Fixed Assets|26563|26513|50|50|305|684423
349043|125 Stephen P. Yokich Parkway, Spring Hill TN 3717|1388800|0|1388800|1388800|301|700037
349044|125 Stephen P. Yokich Parkway, Spring Hill TN 3717|5789634||5789634|5789634|302|700037
349045|Automobiles and Other Vehicles|0||0|0|303|700037
349046|Office Furniture and Equipment|397695|0|397695|397695|304|700037
349047|Other Fixed Assets|226395||226395|226395|305|700037
343641|Automobiles and Other Vehicles|||||303|696792
343642|Office Furniture and Equipment|24858|24858|0|0|304|696792
343643|Other Fixed Assets|||||305|696792
344906|Automobiles and Other Vehicles|0|0|0|0|303|697506
344907|Office Furniture and Equipment|31675|0|31675|31675|304|697506
344908|Other Fixed Assets|0|0|0|0|305|697506
366378|1418 CERRILLOS RD, SANTA FE, NM|233789|0|233789|233789|301|724067
366379|1418 CERRILLOS RD, SANTA FE, NM|366134|111175|254959|254959|302|724067
366380|Automobiles and Other Vehicles|15200|15200|0|0|303|724067
366381|Office Furniture and Equipment|50501|41121|9380|9380|304|724067
366382|Other Fixed Assets|||||305|724067
350678|Automobiles and Other Vehicles|||||303|706155
350679|Office Furniture and Equipment|2763||2763|2763|304|706155
350680|Other Fixed Assets|||||305|706155
336308|67 SCOTCH ROAD-EWING, NJ 08624|1791341|528835|1262506|2000000|302|686615
336309|Automobiles and Other Vehicles|||||303|686615
336310|Office Furniture and Equipment|69160|68621|539|15000|304|686615
336311|Other Fixed Assets|||||305|686615
342531|22693 Van Horn Rd. Woodhaven, MI 48183|154000|0|154000|154000|301|696077
342532|22693 Van Horn Rd. Woodhaven, MI 48183|1007170||1007170|1007170|302|696077
342533|22693 Van Horn Rd. Woodhaven, MI 48183|56604||56604|56604|302|696077
342534|Automobiles and Other Vehicles|||||303|696077
342535|Office Furniture and Equipment|337671||337671|337671|304|696077
342536|Other Fixed Assets|||||305|696077
349915|Automobiles and Other Vehicles|||||303|702263
349916|Office Furniture and Equipment|44991|44991|44991|44991|304|702263
349917|Other Fixed Assets|||||305|702263
350502|Office Furniture and Equipment|24997|2507|6129|6129|304|705582
350499|1010 E Washington St, Ionia MI|4319|0|4319|12540|301|705582
350503|Other Fixed Assets|4158|137|1871|1500|305|705582
350500|1010 E Washington St. Ionia MI|69230|2637|28469|112860|302|705582
350501|Automobiles and Other Vehicles|||||303|705582
348050|Automobiles and Other Vehicles|309171|180492|128679|128679|303|699207
348051|Office Furniture and Equipment|393453|337801|55652|55652|304|699207
348052|Other Fixed Assets|345790|108269|237521|237521|305|699207
342186|Automobiles and Other Vehicles|||||303|695902
342187|Office Furniture and Equipment|101514|101514|0|0|304|695902
342188|Other Fixed Assets|23660|2403|21257|21257|305|695902
331373|Automobiles and Other Vehicles|||||303|682861
331374|Office Furniture and Equipment|82636|73181|9455|9400|304|682861
331375|Other Fixed Assets|||||305|682861
342899|5879 ALLEN TOWN RD, CAMPS SPRINGS, MD|21000|0|21000|37995|301|696336
342900|5879 ALLEN TOWN RD, CAMPS SPRINGS, MD|132524|86064|46460|46460|302|696336
342901|Automobiles and Other Vehicles|113838|78469|35368|35368|303|696336
342902|Office Furniture and Equipment|58060|53809|4252|4252|304|696336
342903|Other Fixed Assets|||||305|696336
343674|Spokane, WA|758265|10276|747989|481232|302|696814
343669|Seattle, WA|1285185|0|1285185|1869300|301|696814
343675|Automobiles and Other Vehicles|||||303|696814
343676|Office Furniture and Equipment|1668816|884281|784535|784535|304|696814
343677|Other Fixed Assets|||||305|696814
343670|Mount Vernon, WA|91167|0|91167|139200|301|696814
343671|Spokane, WA|172130|0|172130|172130|301|696814
343672|Seattle, WA|7050156|2342592|4707564|7729700|302|696814
343673|Mount Vernon, WA|398364|130676|267688|454900|302|696814
330419|Automobiles and Other Vehicles|||||303|681574
330420|Office Furniture and Equipment|||||304|681574
330421|Other Fixed Assets|0|0|0|0|305|681574
330321|Automobiles and Other Vehicles|||||303|681338
330322|Office Furniture and Equipment|||||304|681338
330323|Other Fixed Assets|0|0|0|0|305|681338
330304|Automobiles and Other Vehicles|||||303|681277
330305|Office Furniture and Equipment|||||304|681277
330306|Other Fixed Assets|0|0|0|0|305|681277
330307|Automobiles and Other Vehicles|||||303|681278
330308|Office Furniture and Equipment|||||304|681278
330309|Other Fixed Assets|0|0|0|0|305|681278
330456|Other Fixed Assets|0|0|0|0|305|681634
330454|Automobiles and Other Vehicles|||||303|681634
330455|Office Furniture and Equipment|||||304|681634
330318|Automobiles and Other Vehicles|||||303|681337
330319|Office Furniture and Equipment|||||304|681337
330320|Other Fixed Assets|0|0|0|0|305|681337
334160|Automobiles and Other Vehicles|||||303|684121
334161|Office Furniture and Equipment|15028|9587|5441|5441|304|684121
334162|Other Fixed Assets|||||305|684121
338962|Automobiles and Other Vehicles|||||303|693102
338963|Office Furniture and Equipment|||||304|693102
338964|Other Fixed Assets|||||305|693102
