RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
491012|0|0|0|0|0|0|0|0|0
483442|0|0|0|0|0|0|0|0|0
473857||10301||0|0|0|13190|2042|
500898|0|0|0|0|0|0|2469|2457|
494416|0|0|0|0|0|0|0|0|0
470822|0|0|0|0|0|0|184|198|184
491171|0|0|0|0|0|0|0|0|0
469735|0||1622|0|0|0|1522||
498479|0|0|0|0|0|0|0|0|0
473828|0||0||0|0|1597|1325|
472133|0|0|0|0|0|0|0|0|
492266|0|0|0|0|0|0|0|0|
492997|0|0|0|0|0|0|1203|1241|1203
474311|7030|7567|0|0|0|0|598|457|
472195|0|0|0|0|0|0|0|0|0
493324|0|0|0|0|0|0|0|0|0
476122|0|0|0|0|0|0|0|0|0
491509|2433|2161|0|0|0|0|1223|529|3656
476779|0|0|0|0|0|0|0|0|
467323|1183925|1303411|0||0|0|34462391|39593601|
491272|1846|1143|0|0|0|0|0|0|
482388|59745|1312|501500|489500|0|0|984|0|
505164|5716|6403|||||826|641|6542
470628|0|0|0|0|0|0|2420|1002|
497016|0|0|0|0|0|0|0|0|0
477863|0|0|0|0|0|0|567|661|567
479640|||||0|0|2885|2201|
476818|0|0|0|0|0|0|0|0|0
502279|527240|576970|116551|81491|0|0|0||
479093|0|201140|0||0|0|0||
491280|17676|18157|0||0|0|0||
478252|0|0|0|0|0|0|0|0|0
473931|1628|1908|226600|214885|0|0|5448|6906|
499402|0|0|0|0|0|0|0|0|0
474675|0|0|0|0|0|0|0|0|0
478758|0|0|0|0|0|0|311|0|
461673|0||0||0|0|0||
469245|81|49|0|0|0|0|0|0|81
479777||0||0|0|0||0|
476438|0|0|0|0|0|0|0|0|0
497574|0|0|0|0|0|0|0|0|
493478|0|0|0|0|0|0|0|0|0
488699|0|0|0|0|0|0|0|0|
491484|0|0|0|0|0|0|0|0|0
494357|||||||||
465560|8823|32344|0|0|0|0|0|0|
468301|0|0|0|0|0|0|0|0|
493491|0|0|0|0|33174|20263|0|0|33174
481015||0||0||0||0|
492400|||||||||
488798|0|0|0|0|0|0|0|0|
491572|0|0|0|0|0|0|0|0|0
490260|0|0|0|0|0|0|0|0|
489573|0|0|0|0|0|0|433|732|433
500228|0|0|0|0|0|0|0|0|0
474829|0|0|0|0|0|0|0|0|0
489423|0||0||0|0|1542|2773|
466642|0|0|0|0|0|0|0|0|0
492917|841|0|0|0|0|0|0|0|841
495823|0|0|0|0|0|0|0|0|0
489113|0|0|0|0|0|0|515|0|
479329|0|0|0|0|0|0|0|0|
473879|0|0|0|0|0|0|0|0|
460270|0|0|0|0|0|0|838|577|838
473006|0||0||0|0|2472|3397|
478575|||||||||
489860|1147|2198|0|0|0|0|0|0|
500948|0|0|0|0|0|0|0|0|0
488919|||800|800|0|0|722|2177|
478388|5175|16311|0|0|0|0|12392|11000|
490584|0|0|0|0|0|0|0|0|0
500545|0|0|0|0|0|0|0|0|0
476015|0|0|0|0||0||0|0
489088||0||0||0|9188|1607|
468516|||||||||
479311|0|0|0|0|0|0|727|894|
477032|0|0|0|0|0|0|716|1402|
496475|0|0|0|0|0|0|1188|966|1188
498090|0|0|0|0|0|0|6450|6169|
478486|0|0|0|0|0|0|0|0|0
493988|0|0|0|0|0|0|708|0|
475690|0|0|0|0|0|0|0|0|0
