OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|CASH_PAID|RPT_ID
102991||FHLMC bonds|102540|102540|102540|439938
102990||FNMA bonds|17161|17161|17161|439938
102989||GNMA bonds|192335|192335|192335|439938
102988||Stock - IBEW Local 2 Bldg Corp|1200000|1200000|1200000|439938
102987||Fax kit for copier|1386|1386|1386|439938
104644||Epson color printer/scaner|159|159|159|445301
105231||LEASE DEPOSIT|500|500|500|446494
109956||AUTO|20975|18878|20975|451328
110991||COMPUTER|1915|1915|1915|452292
108267||US Treasuries and Agencies|131336|131336|131336|450004
100267||MUTUAL FUNDS|16375|16375|16375|435945
100272||REFRIGERATOR|1260|1260|1260|435945
100271||DELL PROCESSOR|667|667|667|435945
100270||GATEWAY LAPTOP|658|658|658|435945
100269||PAPER SHREDDER|269|269|269|435945
100268||STOCKS|18021|18021|18021|435945
109600||Kitchen Remodel|6442|6442|6442|451055
109601||Kitchen Appliance|3554|3554|3554|451055
106784||50% INTEREST IN PACIFIC EQUITY GROUP, LLC|3000000|3000000|3000000|448639
106780||U.S. TREASURY OBLIGATIONS|365614|365614|365614|448639
106783||ALARM SYSTEM|5682|5682|5682|448639
106782||AIR CONDITIONER|1114|1114|1114|448639
106781||STOCK|5156248|5156248|5156248|448639
112596||2010 Ford F-150|20928|20928|20928|465104
109041||Automobiles|45567|45567|45567|450614
109043||Reinvestment of Interest|2924|2924|2924|450614
109042||Computer|1197|1197|1198|450614
105406||FURNANCE FOR UNION BUILDING|8300|8300|8300|446727
105407||FURNANCE FOR APARTMENT BUILDING|2074|2074|2074|446727
104847||Document record software and server|5452|5452|5452|445531
104852||Lease improvements - remodled break room|3561|3561|3561|445531
104851||Fixtures|1284|1284|1284|445531
104850||Furniture - cabinet|4086|4086|4086|445531
104849||Computers and printers|4856|4856|4856|445531
104848||3 Apple I-Pad |3203|3203|3203|445531
106301||OFFICE FURNITURE AND EQUIPMENT|4841|4841|4841|448201
103811||Laptop Computer (HP Pavilion dv-4165dx) & AT&T Rou|1416|1416|1416|442999
110856||LAPTOP COMPUTER|475|317|475|452227
108263||Snowblower - Local Headquarters|558|558|558|450003
108266||Mutual Funds - Strike Fund|17169|17169|17169|450003
108265||Mutual Funds - General Fund|18899|18899|18899|450003
108264||Computer Equipment - Local Headquarters|5189|5189|5189|450003
109013||2010 DODGE AVENGER|21090|21090|21090|450584
109014||2010 FORD FOCUS|23085|23085|23085|450584
105156||2011 CHEVY TRAVERSE|37049|37049|29549|446445
105154||2009 JEEP COMMANDER|20799|20799|20799|446445
105155||2010 CHEVY MALIBU|24000|24000|24000|446445
105159||2 DRYERASE BOARDS|589|589|589|446445
105158||2004 CHEVY PICKUP|10000|10000|10000|446445
105157||4 VOSTRO LAPTOPS|3776|3776|3776|446445
103345||VANGUARD MUTUAL FUNDS|6393|6393|6393|440455
100194||BUILDING ADDITION|702111|702111|702111|435910
100186||2009 BUICK LUCERNE|24898|24898|22401|435910
100193||LAPTOP COMPUTER|860|860|860|435910
100192||DESKTOP COMPUTER|370|370|370|435910
100191||PAYMASTER CHECKSIGNER|495|495|495|435910
100190||HP PRINTER|491|491|491|435910
100189||2010 BUICK LUCERNE|25253|25253|21171|435910
100188||2010 BUICK LUCERNE|25188|25188|21388|435910
100187||2009 BUICK LUCERNE|27060|27060|23995|435910
100200||JANUS BALANCED|45|45|45|435910
100199||VANGUARD INTL GROWTH|3007|3007|3007|435910
100198||VANGUARD VALUE INDEX|13975|13975|13975|435910
100197||VANGUARD 500 INDEX|2809|2809|2809|435910
100196||T ROWE PRICE SMALL CAP FUND|626|626|626|435910
100195||JANUS BALANCED FUND|45|45|45|435910
104514||Carpeting|2044|2044|2044|445053
104517||Computer|985|985|985|445053
104516||Voice Mail|1195|1195|1195|445053
104515||Shredder|921|921|921|445053
107943||Western Union Co, 5.400%, due 11/17/2011|37649|37649|37649|449569
107942||Household Fincance Co, 6.375%, due 10/15/2011|31785|31785|31785|449569
107951||Merrill Lynch & Co Inc, 4.100%, due 10/04/2011|29687|29687|29687|449569
107950||General Electric Cap Corp,5.000%, due 11/15/2011|21563|21563|21563|449569
107949||Coca-Cola Enterprises, 6.125%, due 08/15/2011|31764|31764|31764|449569
107948||DPL Inc, 6.875%, due 09/01/2011|42594|42594|42594|449569
107947||American Express, 5.250%, due 09/12/2011|57621|57621|57621|449569
107946||General Electric Cap Corp, 5.000%, due 11/15/2011|59260|59260|59260|449569
107945||Citigroup Inc, 5.100%, due 09/29/2011|52497|52497|52497|449569
107944||Goldman Sachs Group Inc, 6.600%, due 01/15/2012|49587|49587|49587|449569
109485||U.S. TREASURY OBLIGATIONS|211145|211145|211145|450985
109489||INVESTMENT INCOME|27419|27419|27419|450985
109488||MONEY MARKET FUNDS|298302|298302|298302|450985
109487||CORPORATE BONDS|120611|120611|120611|450985
109486||U.S. GOVERNMENT AGENCIES|201880|201880|201880|450985
111680||NEW EQUIPMENT AND FURNITURE|30586|30586|30586|459264
111682||NEW AUTOMOBILE|18272|18272|18272|459264
111681||BUILDING WIND SCREEN - GRESHAM, OR|789|789|789|459264
98090||CERTIFICATE OF DEPOSIT|59542|59542|59542|432478
98094||PARKING LOT GATE|5906|5906|5906|432478
98093||OFFICE RENOVATIONS|15360|15360|15360|432478
98092||TELEPHONE SYSTEM|12977|12977|12977|432478
98091||COMPUTER EQUIPMENT|1327|1327|1327|432478
99996||NEW ROOF|14967|14967|14967|435834
99997||DVR SYSTEM|991|991|991|435834
105687||Furniture and Equipment|12433|12433|12433|447038
105689||Mutual Funds and Other Traded Securities|23351|23351|23351|447038
105688||Building Improvements|11881|11881|11881|447038
106683||Computers (3)|5236|5236|5236|448596
100512||US GOVERNMENT AGENCY OBLIGATIONS|183198|183198|183198|436185
98416||BONDS  - 
COMMERCE ACCOUNT|47792|47792|47792|433182
98420||BUILDERS PROLOAN FUND|31675|31675|31675|433182
98419||AFLCIO HOUSING INVESTMENT|9885|9885|9885|433182
98418||BONDS   -- ED JONES ACCT|84724|84724|84724|433182
98417||WASHINGTON MUTUAL|5476|5476|5476|433182
105363||MUTUAL FUNDS|528968|528968|528968|446700
105366||OTHER FIXED ASSETS|2829|2829|2829|446700
105365||OFFICE FURNITURE AND EQUIPMENT|854|854|854|446700
105364||AUTOMOBILES|54222|54222|54222|446700
99636||2008 FORD TAURUS|17734|17734|17734|435560
99639||BUILDING TRADES ASSOCIATION - CAPITAL CONTRIBUTED|10300|10300|10300|435560
99638||REINVESTED INTEREST|192505|192505|192505|435560
99637||DELL COMPUTER|1366|1366|1366|435560
109311||Carpet and Vinyl Flooring|4683|4683|4683|450820
109315||4 New Windows|1307|1307|1307|450820
109314||Office Furniture|585|585|585|450820
109313||Phone System|2285|2285|2285|450820
109312||Union Hall Remodel|13763|13763|13763|450820
104775||Automobiles|44202|44202|44202|445431
104777||Spartan 500 Index Fund|3676|3676|3676|445431
104776||Building Improvements|27959|27959|27959|445431
102925||OFFICE EQUIPMENT|1135|1135|1135|439834
102929||PREFERRED STOCKS|50506|50506|50506|439834
102928||MUTUAL FUNDS|42955|42955|42955|439834
102927||CORPORATE DEBT SECURITIES|560531|560531|560531|439834
102926||COMMON STOCKS|1986447|1986447|1986447|439834
107271||GE MONEY BANK  - CERTIFICATE OF DEPOSIT|79625|79625|79625|449003
101558||Air Conditioning Unit|3300|3300|3300|436864
105806||Building Improvements|167111|167111|167111|447500
105807||Furniture and Fixtures|533|533|533|447500
98540||US TREASURY STRIPS|104120|104120|104120|433564
98542||ED JONES SP FUND|31657|31657|31657|433564
98541||BUILDERS PROLOAN FUND|8167|8167|8167|433564
104509||2 - LEATHER MANAGER'S CHAIRS ($133 EACH)|266|266|266|445020
104511||DOUBLE PEDESTAL DESK|1013|1013|1013|445020
104510||2 - CLOTH SECRETARY'S CHAIRS ($118 EACH)|236|236|236|445020
130447||Furniture and equipment|13426|13426|13426|505580
130448||Building and property improvements|78533|78533|78533|505580
103056||TOSHIBA LAPTOP|635|635|635|439974
103059||DELL LAPTOP|1185|1185|1185|439974
103058||DELL DESKTOP|2068|2068|2068|439974
103057||SERVER|1676|1676|1676|439974
104265||AUTOMOBILE (1)|22348|22348|19577|444505
104267||NEW BUILDING IN PROGRESS|1900511|1900511|1900511|444505
104266||FURNITURE AND EQUIPMENT|165281|165281|165281|444505
111186||2008 CADILLAC STS|33254|33254|33254|452546
104985||AUTOMOBILE (TRADE IN) SEE QUESTION 15|21134|21134|21130|445983
100364||Equipment (Sound System) - 3905 Main Street|908|908|908|436023
109387||Laptop|615|492|615|450921
109390||Computer Screen|265|53|265|450921
109389||Laptop|583|466|583|450921
109388||Wireless Printer|318|254|318|450921
105332||Various Investments|3919445|3919445|3919445|446611
105334||Office Equipment|6490|6490|6490|446611
105333||Vehicles|137022|137022|111983|446611
101661||COMPUTER|1204|1204|1204|436975
108217||OFFICE EQUIPMENT|3076|3076|3076|449971
108829||NONE|0|0|0|450382
105622||Computers and Server|31392|31392|31392|447006
105625||Investment Bond Fund|847|847|847|447006
105624||Tabber Machine|4380|4380|4380|447006
105623||Office Furniture|3430|3430|3430|447006
108854||PURCHASE OF FIXED ASSETS|544|544|544|450440
108861||WELLS FARGO ADVISORS - BANK DEPOSIT SWEEP|2637|2637|2637|450440
108860||GE MONEY BANK - CD DUE 04/01/2011|100000|100000|100000|450440
108859||HOME BANK NAT'L ASSN - CD DUE 09/23/2010|100000|100000|100000|450440
108858||BEAL BANK - CD DUE 11/17/2010|100000|100000|100000|450440
108857||WELLS FARGO - CASH & MONEY FUND|276632|276632|276632|450440
108856||WELLS FARGO ADVISORS - BANK DEPOSIT SWEEP|3632|3632|3632|450440
108855||BEAL BANK - CD DUE 05/25/2011|100000|100000|100000|450440
105292||Furniture & Equipment|8733|8733|8733|446551
105293||2011 Chevy Traverse|6062|6062|6062|446551
106606||DOWN PAYMENT ON HILLCREST PROPERTY, ST. PAUL, MN.|100000|100000|100000|448542
106607||CASH TRANS.  INTO THE VAR. RAYMOND JAMES INVEST.|2310854|2310854|2310854|448542
105492||OFFICE FURNITURE AND EQUIPMENT|812|812|812|446834
116040||LEASEHOLD IMPROVEMENTS|23448|22688|23448|469797
116041||OFFICE CHAIRS|1349|1259|1349|469797
106046||WIRELESS MICROPHONE SYSTEM|1228|1228|1228|447846
106047||2 COMPUTERS|3548|3548|3548|447846
111263||Laptop computer|1066|1066|1066|453184
111265||2011 Buick Lucerne|29300|29300|29300|453184
111264||Desktop computer|1424|1424|1424|453184
102044||2010 DODGE CHARGER RED|22750|22750|22750|437829
102046||MAC COMPUTER|2585|2585|2585|437829
102045||2010 DODGE CHARGER GOLD|23050|23050|23050|437829
106932||INVESTMENTS|82361|82361|82361|448814
100810||New Back Flow - 225 Ben Allen Road|2926|2926|2926|436279
100813||1988 Dodge Truck|1000|1000|1000|436279
100812||Dell Laptop Computer|699|699|699|436279
100811||1.24 Acres Land, Broadmoor Drive|14000|14000|14000|436279
101506||1202 East Oak Street, Phoenix, AZ  85006|11351|11351|11351|436836
101507||Equipment|2222|2222|2222|436836
103993||n/a|0|0|0|443620
103099||CARPET|4583|4583|4583|440071
103118||MFS LIMITED MATURITY MUTUAL FUND|1014678|1014678|1014678|440071
103117||TOPPER FOR F-150|1252|1252|1252|440071
103116||HP MONITOR|272|272|272|440071
103115||PAPER SHREDDER|245|245|245|440071
103114||MONITOR|217|217|217|440071
103113||2010 FORD EXPLORER|34860|34860|15200|440071
103112||2010 FORD F-150|26010|26010|17000|440071
103111||2010 GRAND MARQUIS|23304|23304|20193|440071
103110||SOLUTIONS PLUS LAPTOP|904|904|904|440071
103109||FLIPPER MEMORIAL STONE|480|480|480|440071
103108||DYSON VACUUM|434|434|434|440071
103107||DRY TABLE|274|274|274|440071
103106||PLYWOOD FOLDING TABLE|238|238|238|440071
103105||L-ASH CAN|162|162|162|440071
103104||3 TABLE CADDIES WITH HANDLE|1061|1061|1061|440071
103103||2 TABLE CADDIES|580|580|580|440071
103102||5' CIRCULAR TABLE|318|318|318|440071
103101||8' RECTANGULAR TABLE|271|271|271|440071
103100||HEATER/DISHWASHER|2013|2013|2013|440071
110823||Building improvements|15625|15625|15625|452206
110824||Automobiles|291916|291916|291916|452206
106598||Marketable Securities|1928935|1928935|1928935|448526
106599||Office Furniture and Equipment|55077|55077|55077|448526
109813||AUTOMOBILE|20500|20500|20500|451176
107235||4120 WOODHAVEN RD PHILA PA 19154|351288|351288|126857|448969
103187||COMPUTER EQUIPMENT|1223|1223|1223|440193
109349||Brothers Multi-Functional - Fax, Printer, etc|300|300|300|450857
109350||Computer Motherboard|919|919|919|450857
99144||Color Printer|284|284|284|434219
99150||Principal Investment Fund|1517|1517|1517|434219
99149||US Bancorp Government Securities|133000|133000|133000|434219
99148||Investment in Electrical Workers Club|4940|4940|4940|434219
99147||Xcel Stock|5237|5237|5237|434219
99146||Princor Investment|91005|91005|91005|434219
99145||Alarm System|990|990|990|434219
105067||INVESTMENTS|227647|227647|227647|446294
105068||OFFICE EQUIPMENT|13348|13348|13348|446294
100962||FIFTH THIRD INVESTMENT|6777|6777|6777|436343
100973||FORT WAYNE OFFICE LANDSCAPING|27353|27353|27353|436343
100972||PARKING LOT SEALING|5100|5100|5100|436343
100971||2010 CHEVY SILVERADO|18044|18044|18044|436343
100970||2010 CHEVY SILVERADO|18044|18044|18044|436343
100969||2009 GMC SIERRA|33355|33355|30584|436343
100968||2009 GMC SIERRA|26300|26300|26300|436343
100967||IM3512 COPIER|3500|3500|3500|436343
100966||LAPTOP COMPUTER|720|720|720|436343
100965||LAPTOP COMPUTER|958|958|958|436343
100964||HONDA GENERATOR|859|859|859|436343
100963||12 FT RAT BALLOON|4250|4250|4250|436343
106904||GENERATOR|375|375|375|448800
106920||99 SH FRANKLIN STRATEGIC INCOME FD CL C |989|989|989|448800
106919||41 SH AMERICAN BOND FUND OF AMERICA CL C|489|489|489|448800
106918||10,813 SH PIMCO TOTAL RETURN CL C|118999|118999|118999|448800
106917||2,207 SH PIMCO LOW DURATION CL C|23002|23002|23002|448800
106916||6,854 SH PIMCO INVESTMENT GRADE CORP BOND CL C|75955|75955|75955|448800
106915||2,163 SH PIMCO EMERGING MARKETS BOND CL C|23019|23019|23019|448800
106914||25,000 RALEIGH NC  DUE 4/1/14|26140|26140|26140|448800
106913||80,000 NC EASTN MUN PWR DUE 1/1/17 |88340|88340|88340|448800
106912||NEW BUILDING - CONSTRUCTION IN PROCESS|913645|913645|769142|448800
106911||LAND COSTS - LOT 2 BELTWAY BUSINESS PARK|5527|5527|5527|448800
106910||LAPTOP COMPUTER|1176|1176|0|448800
106909||IGEL TITAN MODEM|248|248|248|448800
106908||RECEIPT PRINTER|197|197|197|448800
106907||PRINTER|271|271|271|448800
106906||PRINTER|193|193|193|448800
106905||LAMINATOR|186|186|186|448800
107136||MARKETABLE CERTIFICATES OF DEPOSIT|477160|477160|477160|448916
107140||BUILDING IMPROVEMENTS|8500|8500|8500|448916
107139||2010 JEEP COMMANDER|40463|40463|22000|448916
107138||CORPORATE BONDS|50243|50243|50243|448916
107137||US TREASURY SECURITIES|144909|144909|144909|448916
105013||Building 3150 Wide Track Drive, Springfield, IL |969640|927618|969640|446116
105014||Office Furniture and Equipment|118030|107936|118030|446116
108492||PURCHASE OF FIXED ASSETS|1059|1059|1059|450105
108496||BANK OF CHINA - CD DUE 12/08/2011|69000|69000|69000|450105
108495||BEAL BANK - CD DUE 06/22/2011|38000|38000|38000|450105
108494||BEAL BANK - CD DUE 12/01/2010|79000|79000|79000|450105
108493||WELLS FARGO - BANK DEPOSIT SWEEP|231761|231761|231761|450105
104901||FAIRHOLME FUND|4000|4000|4000|445676
104899||ARTISAN INTERNATIONAL FUND|23000|23000|23000|445676
104900||ASTON VEREDUS SELECT GROWTH FUND|4000|4000|4000|445676
104910||SCHWAB BROKERAGE ACCOUNT MUTUAL FUND SHARES|33502|33502|33502|445676
104909||TURNER SMALL CAP GROWTH FUND|3000|3000|3000|445676
104908||THORNBURG VALUE FUND INSTITUTIONAL CLASS|4000|4000|4000|445676
104907||THIRD AVENUE VALUE FUND|4000|4000|4000|445676
104906||PIMCO LOW DURATION INSTITUTIONAL CLASS|12000|12000|12000|445676
104905||OAKMARK INTERNATIONAL FUND - HARRIS INTERNATIONAL |14000|14000|14000|445676
104904||METROPOLITIAN WEST TOTAL RETURN BOND FUND|6000|6000|6000|445676
104903||METROPOLITIAN WEST LOW DURATION BOND FUND|35000|35000|35000|445676
104902||LOOMIS SAYLES BOND CL 1|6000|6000|6000|445676
111046||MFS GOVT SEC FUND SH BEN|6671|6671|6671|452319
111037||BLACKROCK MUNICIPAL BOND FUND|7286|7286|7286|452319
111045||HIGHMARK INTL OPPTYS FUND|41525|41525|41525|452319
111044||FRANKLIN INV US GOVT FUND|6416|6416|6416|452319
111043||FIDELITY ADVISOR II HIGH INCOME FUND|7463|7463|7463|452319
111042||DELAWARE CORPORATE BOND FUND|24880|24880|24880|452319
111041||COLUMBIA FUNDS SHORT TERM MBF|2888|2888|2888|452319
111040||CATALYST FUNDS AMERICAFIRST INCOME|100474|100474|100474|452319
111039||CATALYST FUNDS VALUE FUNDS|68342|68342|68342|452319
111038||BLACKROCK FUNDS GNMA PORTFOLIO|15305|15305|15305|452319
111059||CONSOLIDATED FIXED ASSETS OF SUBSIDIARY - EHA|2964216|1569716|0|452319
111058||COMPUTER EQUIPMENT|3398|3398|3398|452319
111057||FIDELITY ADVISOR II MID CAP II|200000|200000|200000|452319
111056||ING GLOBAL REAL ESTATE FUND|1075|1075|1075|452319
111055||VAN ECK GLOBAL HARD ASSETS|68215|68215|68215|452319
111054||SUNAMERICA DIVIDEND STRATEGY|103444|103444|103444|452319
111053||SENTINEL GROUP FUNDS SHORT MATURITY|152474|152474|152474|452319
111052||DELAWARE EMERGING MARKETS FUND|436|436|436|452319
111051||PRINCIPAL INV PFD SECURITIES|276586|276586|276586|452319
111050||PIMCO FUNDS FOREIGN BOND UNHEDGED|2804|2804|2804|452319
111049||PIMCO FUNDS LONG TERM US GOVT|16224|16224|16224|452319
111048||MASS INV GROWTH STOCK FUND|65371|65371|65371|452319
111047||MFS EMERGING MKTS DEBT FD|4328|4328|4328|452319
103827||FLAG AND STANDARD|728|728|728|443071
101827||Furniture and equipment|2468|2468|2468|437240
101831||Mutual Funds|36000|36000|36000|437240
101830||Bonds|746056|746056|746056|437240
101829||Building Improvements|25756|25756|25756|437240
101828||Automobiles|30700|30700|30700|437240
108973||SECURITIES|1314741|1314741|1314741|450566
108974||AUTOMOBILES|49721|49721|49721|450566
101663||COMPUTER EQUIPMENT|1666|1666|1666|436979
101664||Reinvested dividends in Lord Abbott Income Class A|72738|72738|72738|436979
99667||2010 Ford Truck|34446|34446|24196|435623
99671||2010 Mercury|36511|36511|24512|435623
99670||2010 Ford Truck|34686|34686|28436|435623
99669||2010 Ford Truck|34511|34511|25261|435623
99668||2010 Ford Truck|34686|34686|28436|435623
109560||NONE|0|0|0|451014
105890||COMPUTERS|3438|3438|3438|447581
111104||2010 Ford Edge|31327|31327|31327|452337
111108||Roof Replacement (Charleston)|15210|15210|15210|452337
111107||2010 Ford Edge|30333|30333|30333|452337
111106||2011 Ford Taurus|29497|29497|29497|452337
111105||2010 Ford Edge|30420|30420|30420|452337
116151||Furniture and Equipment|38525|38525|38525|470153
116153||US Backed Securities|902096|902096|902096|470153
116152||JP Morgan Chase &Co, 2.125% 12/26/10|798882|798882|798882|470153
100620||LAPTOP COMPUTER|1178|962|1178|436251
99406||55 SANOFI - AVENTIS SPONS ADR|1779|1779|1779|435411
99364||5 ITT EDUCATIONAL SERVICES INC|549|549|549|435411
99280||50000 FEDERAL HOME LOAN MTG CORP|50000|50000|50000|435411
99279||480 ISHARE BARCLAYS 1-3 YR CD|50277|50277|50277|435411
99362||8 ITT EDUCATIONAL SERVICES INC|739|739|739|435411
99319||20000 FEDERAL HOME LOAN MTG CORP 2% 5/26/17|19900|19900|19900|435411
99318||23000 FEDERAL HOME LOAN MTG CORP 2% 9/10/14|22995|22995|22995|435411
99317||23000 FEDERAL HOME LOAN MTG 1.5% 12/14/12|22965|22965|22965|435411
99316||11000 BANKAMERICA CORP|11373|11373|11373|435411
99315||2200.303 TEMPLETON GLOBAL BOND FUND|29000|29000|29000|435411
99314||3195.32 PIMCO FDS-INVSTMT GRADE CORP BOND P|35500|35500|35500|435411
99313||2676.951 PIMCO UNCONSTRAINED BOND FUND CLASS P|29500|29500|29500|435411
99312||5321.96 PIMCO TOTAL RETURN FUND CL P|58648|58648|58648|435411
99311||137.994 PIMCO TOTAL RETURN FUND CL P|1500|1500|1500|435411
99310||935.091 PIMCO TOTAL RETURN FUND CL A|10286|10286|10286|435411
99309||461.255 BLACKROCK INFLATION PROTECTED|5000|5000|5000|435411
99308||2152.283 BLACKROCK INFLATION PROTECTED|23094|23094|23094|435411
99307||140 NUVEEN DIVIDEND ADVANTAGE|1410|1410|1410|435411
99306||150 INSURED MUNI INCOME FD|1950|1950|1950|435411
99305||193 INSURED MUNI INCOME FD|2509|2509|2509|435411
99304||240 DELAWARE INVTS MINN MUN|2915|2915|2915|435411
99303||470 BLACKROCK MUNI NY INTER|5706|5706|5706|435411
99302||730 MUNIYIELD NY|8477|8477|8477|435411
99301||500 WESTERN ASSET VAR RATE|6854|6854|6854|435411
99300||202.8912 WESTERN ASSET/CLAYMORE|2481|2481|2481|435411
99299||460 NUVEEN MULTI-STRATEGY INCOME|3422|3422|3422|435411
99298||310 NUVEEN MULTI-STRATEGY INCOME|2294|2294|2294|435411
99297||770 MFS MULTIMARKET INCM TR SBI|4805|4805|4805|435411
99296||20 ISHARES BARCLAYS INTERMEDIATE|2078|2078|2078|435411
99295||500 HIGHLAND CREDIT STRATEGIES FUND|3185|3185|3185|435411
99294||640 FIRST TRUST/FOUR CORNERS SR|6892|6892|6892|435411
99293||200 FIRST TRUST/FOUR CORNERS SR|2224|2224|2224|435411
99292||210 FIRST TRUST/FOUR CORNERS SR|2346|2346|2346|435411
99291||480 EVERGREEN MULTI-SECTOR INCOME FUND|6762|6762|6762|435411
99290||500 ELLSWORTH FUND LTD|3062|3062|3062|435411
99289||11 ELLSWORTH FUND LTD|68|68|68|435411
99288||1250 BLACKROCK CREDIT ALLOCATION|11248|11248|11248|435411
99287||500 BLACKROCK INCOME TR INC|3159|3159|3159|435411
99286||710 BLACKROCK INCOM TR INC|4501|4501|4501|435411
99285||910 WISDOM TREE DREYFUS CHINESE|23059|23059|23059|435411
99284||10000 US TSY INFLATION INDEX NTS CPI 1.375% 7/1515|10207|10207|10207|435411
99283||10000 US TSY INFLATION INDEX BDS CPI 1.75% 1/15/28|10091|10091|10091|435411
99282||50000 FEDERAL NATL MTG ASSN 3% 03/30/20|50000|50000|50000|435411
99281||50000 FEDERAL NATL MTG ASSN 3% 03/16/20|50000|50000|50000|435411
99361||35 ITT EDUCATIONAL SERVICES INC|3873|3873|3873|435411
99360||20 HUMANA INC|902|902|902|435411
99359||40 HUMANA INC|884|884|884|435411
99358||17 HUMANA INC|702|702|702|435411
99357||17 HEWLETT PACKARD CO|843|843|843|435411
99356||12 GULFMARK OFFSHORE INC|350|350|350|435411
99355||6 GOOGLE INC CLASS A|2907|2907|2907|435411
99354||130 FTI CONSULTING INC|5664|5664|5664|435411
99353||17 FIRSTENERGY CORP|691|691|691|435411
99352||26 ENDO PHARMACEUTICALS HLDGS INC|582|582|582|435411
99351||80 ENDO PHARMACEUTICALS HLDGS INC|1552|1552|1552|435411
99350||28 DOMINION RESOURCES INC VA NEW|1012|1012|1012|435411
99349||20 DOMINION RESOURCES INC VA NEW|679|679|679|435411
99348||19 DOMINION RESOURCES INC VA NEW|645|645|645|435411
99347||44 CONSTELLATION BRANDS INC CL A|733|733|733|435411
99346||70 CONSTELLATION BRANDS INC CL A|1147|1147|1147|435411
99345||240 CONSTELLATION BRANDS INC CL A|3479|3479|3479|435411
99344||17 CONOCOPHILLIPS|887|887|887|435411
99343||65 CISCO SYS INC|1579|1579|1579|435411
99342||25 CISCO SYS INC|596|596|596|435411
99341||25 CHURCH & DWIGHT CO INC|1503|1503|1503|435411
99340||8 CHURCH & DWIGHT CO INC|467|467|467|435411
99339||65 CHURCH & DWIGHT CO INC|3806|3806|3806|435411
99338||50 CHEVRON CORP|4103|4103|4103|435411
99337||31 CENTURYTEL INC|1062|1062|1062|435411
99336||18 C R BARD INC NEW JERSEY|1509|1509|1509|435411
99335||11 C R BARD INC NEW JERSEY|911|911|911|435411
99334||45 C R BARD INC NEW JERSEY|3744|3744|3744|435411
99333||7 C R BARD INC NEW JERSEY|582|582|582|435411
99332||50 BANK OF AMERICA CORP|620|620|620|435411
99331||20 BALCHEM CORP|621|621|621|435411
99330||16 BALCHEM CORP|476|476|476|435411
99329||20 BALCHEM CORP|615|615|615|435411
99328||85 BALCHEM CORP|2549|2549|2549|435411
99327||15 ASTRAZENECA PLC SPON ADR|739|739|739|435411
99326||40 ASTRAZENECA PLC SPON ADR|1894|1894|1894|435411
99325||170 ALCOA INC|2008|2008|2008|435411
99324||75 FLEXTRONICS INTL LTD USD|504|504|504|435411
99323||10000 FEDERAL NATL MTG ASSN 9/30/19|9987|9987|9987|435411
99322||10000 FEDERAL NATL MTG ASSN 3% 7/15/19|9985|9985|9985|435411
99321||13000 FEDERAL NATL MTG ASSN 3% 7/15/19|12974|12974|12974|435411
99320||30000 FEDERAL NATL MTG ASSN 2.5% 4/14/20|29880|29880|29880|435411
99405||35 RESEARCH IN MOTION LTD - CAD|2455|2455|2455|435411
99404||60 RESEARCH IN MOTION LTD - CAD|4240|4240|4240|435411
99403||12 RAYTHEON COMPANY NEW|647|647|647|435411
99402||25 RAYTHEON COMPANY NEW|1298|1298|1298|435411
99401||12 RAYTHEON COMPANY NEW|604|604|604|435411
99400||16 RAYTHEON COMPANY NEW|781|781|781|435411
99399||25 RAYTHEON COMPANY NEW|1221|1221|1221|435411
99398||8 QUEST DIAGNOSTICS INC|468|468|468|435411
99397||65 QUEST DIAGNOSTICS INC|3727|3727|3727|435411
99396||220 PPL CORP|5690|5690|5690|435411
99395||43 PFIZER|758|758|758|435411
99394||63 PDL BIOPHARMA INC|523|523|523|435411
99393||410 PDL BIOPHARMA INC|3527|3527|3527|435411
99392||26 OPEN TEXT CORP|1003|1003|1003|435411
99391||40 OPEN TEXT CORP|1558|1558|1558|435411
99390||20 OPEN TEXT CORP|749|749|749|435411
99389||36 OLIN CORP|592|592|592|435411
99388||250 OLIN CORP|3623|3623|3623|435411
99387||100 NUCOR CORP|4189|4189|4189|435411
99386||33 NEWMONT MINING CORP|1885|1885|1885|435411
99385||30 NEWMONT MINING CORP|1522|1522|1522|435411
99384||90 NEWMONT MINING CORP|4211|4211|4211|435411
99383||40 NCR CORP NEW|5741|5741|5741|435411
99382||30 MOLSON COORS BREWING CO CL B|1303|1303|1303|435411
99381||110 MOLSON COORS BREWING CO CL B|4509|4509|4509|435411
99380||174 MICROSOFT CO|4575|4575|4575|435411
99379||45 MICROSOFT CO|1183|1183|1183|435411
99378||17 MEDTRONIC INC|678|678|678|435411
99377||70 MCDONALDS CORP|4487|4487|4487|435411
99376||18 McCORMICK & CO INC NON VOTING|681|681|681|435411
99375||20 McCORMICK & CO INC NON VOTING|751|751|751|435411
99374||20 McCORMICK & CO INC NON VOTING|715|715|715|435411
99373||100 McCORMICK & CO INC NON VOTING|3522|3522|3522|435411
99372||110 MANTECH INTERNATIONAL|5526|5526|5526|435411
99371||16 L 3 COMMUNICATIONS HLDGS INC|1395|1395|1395|435411
99370||17 L 3 COMMUNICATIONS HLDGS INC|1481|1481|1481|435411
99369||30 JP MORGAN CHASE & CO|1304|1304|1304|435411
99368||35 JP MORGAN CHASE & CO|1411|1411|1411|435411
