OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
619246|1101|26.44|BIWEEKLY|26.44|26.44|702927
619247|1103|||||702927
619248|1104|||||702927
619249|1105|||||702927
619266|1101|3.75|QTR|NA|NA|702934
619267|1103|NA|NA|NA|NA|702934
619268|1104|NA|NA|NA|NA|702934
619269|1105|NA|NA|NA|NA|702934
619274|1101|varies|month|.52|26.62|702937
622547|1105|NONE|N/A|N/A|N/A|705317
619276|1104|||||702937
619277|1105|||||702937
619318|1101|1.5%|gross|22.00|N/A|702960
619319|1103|25.00|ONCE|N/A|N/A|702960
619320|1104|N/A|N/A|N/A|N/A|702960
619321|1105|N/A|N/A|N/A|N/A|702960
619338|1101|0|0|0|0|702968
619339|1103|0|0|0|0|702968
619340|1104|0|0|0|0|702968
619341|1105|0|0|0|0|702968
619402|1101|19.75|biwkly|10|19.75|703000
619403|1103|||||703000
619404|1104|||||703000
619405|1105|||||703000
619464|1101|VARIES|MONTH|48.23|100.72|703021
619465|1102|NA|NA|NA|NA|703021
619466|1103|150|INIT|NA|NA|703021
619467|1104|NA|NA|NA|NA|703021
619468|1105|NA|NA|NA|NA|703021
619600|1101|20.00|1|20.00|20.00|703072
619601|1103|0||||703072
619602|1104|0||||703072
619603|1105|0||||703072
619756|1101|25.22|Biweekly|N/A|N/A|703127
619757|1102|N/A||||703127
619758|1103|N/A||||703127
619759|1104|N/A||||703127
619760|1105|N/A||||703127
619798|1101|2 1/2 HRS|MONTH|N/A|N/A|703156
619799|1103|$40|NewHire|N/A|N/A|703156
619800|1104|N/A|N/A|N/A|N/A|703156
619801|1105|N/A|N/A|N/A|N/A|703156
619802|1101|0|0|0|0|703157
619803|1103|0|0|0|0|703157
619804|1104|0|0|0|0|703157
619805|1105|0|0|0|0|703157
619836|1101|27.51|PAYPERIOD|27.51|27.51|703171
619837|1103|||||703171
619838|1104|||||703171
619839|1105|||||703171
619882|1101|$25-$81|MONTH|$25|$81|703189
619883|1102|$0.65|HOUR|$0.65|$0.65|703189
619884|1103|$200-$1000|INITIATE|$200|$1000|703189
619885|1104|N/A|N/A|N/A|N/A|703189
619886|1105|$83.25-$104|MONTH|$83.25|$104.00|703189
619918|1101|20|Month|20|20|703201
619919|1103|300|Member|||703201
619920|1104|0||||703201
619921|1105|0||||703201
619992|1101|61.41|month|59.91|62.91|703232
619993|1103|||||703232
619994|1104|||||703232
619995|1105|||||703232
620065|1101|26.3|month|12.10|26.30|703262
620066|1102|||||703262
620067|1103|||||703262
620068|1104|||||703262
620069|1105|||||703262
620078|1101|52|MO|0|0|703266
620079|1103|||0|0|703266
620080|1104|||0|0|703266
620081|1105|||0|0|703266
620082|1101|18.07|bi-weekly|0|0|703268
620083|1103|||0|0|703268
620084|1104|||0|0|703268
620085|1105|||0|0|703268
620102|1101|14.66|WEEK|14.66|14.66|703276
620103|1103|||||703276
620104|1104|||||703276
620105|1105|||||703276
620106|1101|.80|month|na|na|703277
620107|1103|na|na|na|na|703277
620108|1104|na|na|na|na|703277
620109|1105|na|na|na|na|703277
620126|1101|$6.97-$13.90|bi-weekly|$6.87|$13.71|703288
620127|1103|||||703288
620128|1104|||||703288
620129|1105|||||703288
620179|1101|48.00|year|48.00|48.00|703315
620180|1102|4%|hour|4%|4%|703315
620181|1103|200.00|one time|200.00|200.00|703315
620182|1104|||||703315
620183|1105|||||703315
620184|1101|30.35|Pay Period|17.90|30.35|703316
620185|1103|||||703316
620186|1104|||||703316
620187|1105|||||703316
620192|1101|20.00|Biweekly|n/a|n/a|703321
620193|1103|||||703321
620194|1104|||||703321
620195|1105|||||703321
620273|1101|$100.50|MONTH|N/A|N/A|703361
620274|1103|$100.00|ONCE|N/A|N/A|703361
620275|1104|N/A|N/A|N/A|N/A|703361
620276|1105|N/A|N/A|N/A|N/A|703361
620309|1101|.35|Month|N/A|N/A|703376
620310|1103|N/A|N|N/A|N/A|703376
620311|1104|N/A|N/A|N/A|N/A|703376
620312|1105|N/A|N/A|N/A|N/A|703376
620345|1101|14.50|bi-weekly|0|0|703386
620346|1103|00||||703386
620347|1104|00||||703386
620348|1105|00||||703386
620475|1101|2.5 hours|month|na|na|703446
620476|1103|na|na|na|na|703446
620477|1104|na|na|na|na|703446
620478|1105|na|na|na|na|703446
620532|1101|16.39|Individual|0|0|703480
620533|1103|0||0|0|703480
620534|1104|0||0|0|703480
620535|1105|0||0|0|703480
620625|1101|$90.25|MONTH|N/A|N/A|703531
620626|1103|$100.00|ONCE|N/A|N/A|703531
620627|1104|N/A|N/A|N/A|N/A|703531
620628|1105|N/A|N/A|N/A|N/A|703531
620657|1101|2 1/2 hrs Straight|month|N/A|N/A|703547
620658|1102|N/A|N/A|N/A|N/A|703547
620659|1103|25.00|1Time|N/A|N/A|703547
620660|1104|N/A|N/A|N/A|N/A|703547
620661|1105|N/A|N/A|N/A|N/A|703547
620675|1101|15.00|biweekly|15.00|15.00|703556
620676|1103|||||703556
620677|1104|||||703556
620678|1105|||||703556
620687|1101|37BA,55A|Month|N/A|N/A|703559
620688|1103|20|New|N/A|N/A|703559
620689|1104|||||703559
620690|1105|||||703559
620769|1101|$100.50|MONTH|N/A|N/A|703598
620770|1103|$100.00|ONCE|N/A|N/A|703598
620771|1104|N/A|N/A|N/A|N/A|703598
620772|1105|N/A|N/A|N/A|N/A|703598
620831|1101|12.00|pay period|12.|12|703641
620832|1102|||||703641
620833|1103|||||703641
620834|1104|||||703641
620835|1105|||||703641
620909|1101|99.50|month|n/a|n/a|703676
620910|1103|100.00|once|n/a|n/a|703676
620911|1104|n/a|n/a|n/a|n/a|703676
620912|1105|n/a|n/a|n/a|n/a|703676
620913|1101|27.41|2 weeks|18.41|27.41|703678
620914|1103|0||0|0|703678
620915|1104|0||0|0|703678
620916|1105|0||0|0|703678
620947|1101|15|pay period|15|15|703692
620948|1102|||||703692
620949|1103|||||703692
620950|1104|||||703692
620951|1105|||||703692
621024|1101|$94.00|Monthly|N/A|N/A|703721
621025|1103|$100.00|Once|N/A|N/A|703721
621026|1104|N/A|N/A|N/A|N/A|703721
621027|1105|N/A|N/A|N/A|N/A|703721
621032|1101|89.25|month|n/a|n/a|703725
621033|1103|100.00|once|n/a|n/a|703725
621034|1104|n/a||n/a|n/a|703725
621035|1105|n/a||n/a|n/a|703725
621052|1101|99.50|Monthly|N/A|N/A|703743
621053|1103|100.00|Once|N/A|N/A|703743
621054|1104|N/A||N/A|N/A|703743
621055|1105|N/A||N/A|N/A|703743
621060|1101|2 Hours|0|33.84|54.84|703746
621061|1103|||||703746
621062|1104|||||703746
621063|1105|||||703746
621076|1101|100.50|Monthly|N/A|N/A|703751
621077|1103|100.00|Once|N/A|N/A|703751
621078|1104|N/A|N/A|N/A|N/A|703751
621079|1105|N/A|N/A|N/A|N/A|703751
621113|1101|$5.00|Month|N/A|N/A|703764
621114|1102|N/A||N/A|N/A|703764
621115|1103|N/A||N/A|N/A|703764
621116|1104|N/A||N/A|N/A|703764
621117|1105|N/A||N/A|N/A|703764
621123|1101|689.26|year|NA|NA|703767
621124|1103|0|NA|NA|NA|703767
621125|1104||NA|NA|NA|703767
621126|1105||NA|NA|NA|703767
621316|1101|$97.25|MONTH|N/A|N/A|703857
621317|1103|$100.00|ONCE|N/A|N/A|703857
621318|1104|N/A|N/A|N/A|N/A|703857
621319|1105|N/A|N/A|N/A|N/A|703857
621325|1101|38.75|month|29.00|38.75|703861
621326|1103|none||||703861
621327|1104|none||||703861
621328|1105|none||||703861
621472|1101|72.40|MONTH|N/A|N/A|703913
621473|1103|100.00|ONCE|N/A|N/A|703913
621474|1104|NONE|N/A|N/A|N/A|703913
621475|1105|NONE|N/A|N/A|N/A|703913
621782|1101|20.30|Period|0|0|704051
621783|1103|||||704051
621784|1104|||||704051
621785|1105|||||704051
621806|1101|30/20|MO|20|30|704074
621807|1103|25|NA|0|0|704074
621808|1104|0|0|0|0|704074
621809|1105|0|0|0|0|704074
621903|1101|72.30|MONTH|N/A|N/A|704109
621904|1103|250.00|ONCE|N/A|N/A|704109
621905|1104|0||N/A|N/A|704109
621906|1105|0||N/A|N/A|704109
621961|1101|2.5|Month|N/A|N/A|704994
621962|1103|40|Person|N/A|N/A|704994
621963|1104|N/A||N/A|N/A|704994
621964|1105|N/A||N/A|N/A|704994
621977|1101|$25|Mth|$25|$25|705004
621978|1103|0|-|0|0|705004
621979|1104|0|-|0|0|705004
621980|1105|0|-|0|0|705004
621981|1101|99.50|Monthly|N/A|N/A|705008
621982|1103|100.00|Once|N/A|N/A|705008
621983|1104|N/A|N/A|N/A|N/A|705008
621984|1105|N/A|N/A|N/A|N/A|705008
621997|1101|89.25|Monthly|N/A|N/A|705018
621998|1103|100.00|Once|N/A|N/A|705018
621999|1104|N/A|N/A|N/A|N/A|705018
622000|1105|N/A|N/A|N/A|N/A|705018
622067|1101|89.25|MONTH|83.25|89.25|705083
622068|1102|NONE|N/A|N/A|N/A|705083
622069|1103|100.00|ONCE|N/A|N/A|705083
622070|1104|NONE|N/A|N/A|N/A|705083
622071|1105|NONE|N/A|N/A|N/A|705083
622110|1101|45|month|45|45|705105
622111|1103|500|instance|500|500|705105
622112|1104|15|year|15|15|705105
622113|1105|na|na|na|na|705105
622146|1101|100.50|MONTH|94.50|100.50|705127
622147|1102|NONE|N/A|N/A|N/A|705127
622148|1103|100.00|ONCE|N/A|N/A|705127
622149|1104|NONE|N/A|N/A|N/A|705127
622150|1105|NONE|N/A|N/A|N/A|705127
622159|1101|$18.41-$28.35|BI-WEEKLY|$18.41|$28.35|705138
622160|1103|0|N/A|0|0|705138
622161|1104|0|N/A|0|0|705138
622162|1105|0|N/A|0|0|705138
622247|1101|0|MONTH|40.90|30.54|705169
622248|1103|15.00|ONCE|||705169
622249|1104|0||||705169
622250|1105|0||||705169
622331|1101|10.00|wk|10.00|10.00|705213
622332|1102|0||0|0|705213
622333|1103|100.00|one time|100.00|100.00|705213
622334|1104|0||0|0|705213
622335|1105|0||0|0|705213
622336|1101|97.50|MONTH|N/A|N/A|705214
622337|1102|NONE|N/A|N/A|N/A|705214
622338|1103|100.00|ONCE|N/A|N/A|705214
622339|1104|NONE|N/A|N/A|N/A|705214
622340|1105|NONE|N/A|N/A|N/A|705214
622341|1101|38.00|monyh|38.00|38.00|705215
622342|1103|||||705215
622343|1104|||||705215
622344|1105|||||705215
622345|1101|2 HOURS|MONTH|10.63|38.96|705216
622346|1102|||||705216
622347|1103|||||705216
622348|1104|||||705216
622349|1105|||||705216
622358|1101|89.25|Monthly|N/A|N/A|705224
622359|1103|100.00|Once|N/A|N/A|705224
622360|1104|N/A|N/A|N/A|N/A|705224
622361|1105|N/A|N/A|N/A|N/A|705224
622395|1101|$100/$10|WEEK|$10|$100|705247
622396|1103|$500/$250||$250|$500|705247
622397|1104|||||705247
622398|1105|||||705247
658363|1105|N/A|N/A|N/A|N/A|719299
622427|1101|6|Week|6.00|7.00|705263
622428|1103|50.00||||705263
622429|1104|||||705263
622430|1105|||||705263
622431|1101|$35.00|month|n/a|n/a|705267
622432|1102|3%|gross|n/a|n/a|705267
622433|1103|$200.00|person|$200.00|$800.00|705267
622434|1104|n/a|n/a|n/a|n/a|705267
622435|1105|n/a|n/a|n/a|n/a|705267
622436|1101|28.21|0|0|28.21|705268
622437|1103|0|0||0|705268
622438|1104|0|0|0|0|705268
622439|1105|0|0|0|0|705268
622445|1101|VARIOUS|MONTHLY|$7.50|$175.00|705271
622446|1102|VARIOUS|GROSS WAGES|2.50%|6.75%|705271
622447|1103|VARIOUS|MEMBER|$135.00|$340.00|705271
622448|1104|$1|N/A|N/A|N/A|705271
622449|1105|N/A|N/A|N/A|N/A|705271
622450|1101|16.40|biweekly|16.20|16.40|705276
622451|1103|||||705276
622452|1104|||||705276
622453|1105|||||705276
622454|1101|0|month|8.50|45|705277
622455|1102|2.06|hour|0|0|705277
622456|1103|0|event|100|1000|705277
622457|1104|||||705277
622458|1105|||||705277
622459|1101|87.25|MONTH|N/A|N/A|705279
622460|1102|NONE|N/A|N/A|N/A|705279
622461|1103|100.00|ONCE|N/A|N/A|705279
622462|1104|NONE|N/A|N/A|N/A|705279
622463|1105|NONE|N/A|N/A|N/A|705279
622472|1101|89.25|monthly|n/a|n/a|705282
622473|1103|100.00|once|n/a|n/a|705282
622474|1104|n/a|n/a|n/a|n/a|705282
622475|1105|n/a|n/a|n/a|n/a|705282
622490|1101|18000|Member|1000.00|18000|705288
622491|1102|n/a|n/a|n/a|n/a|705288
622492|1103|n/a|n/a|n/a|n/a|705288
622493|1104|n/a|n/a|n/a|n/a|705288
622494|1105|n/a|n/a|n/a|n/a|705288
622495|1101|$50.00|MONTH|$50.00|$50.00|705292
622496|1103|$100.00|ONE TIME|$100.00|$500.00|705292
622497|1104|$15.00|ONE TIME|$15.00|$15.00|705292
622498|1105|N/A|N/A|N/A|N/A|705292
622503|1101|$30.00|month|$30.00|$30.00|705298
622504|1103|$10.00|i time|$10.00|$10.00|705298
622505|1104|$0|$0|$0|$0|705298
622506|1105|$0|$0|$0|$0|705298
622519|1101|100.50|Monthly|N/A|N/A|705308
622520|1103|100.00|Once|N/A|N/A|705308
622521|1104|N/A|N/A|N/A|N/A|705308
622522|1105|N/A|N/A|N/A|N/A|705308
622523|1101|19.00|Member|0|0|705309
622524|1103|1.55|Member|0|0|705309
622525|1104|0|0|0|0|705309
622526|1105|0|0|0|0|705309
622535|1101|99.50|monthly|N/A|N/A|705313
622536|1103|100.00|once|N/A|N/A|705313
622537|1104|N/A|N/A|N/A|N/A|705313
622538|1105|N/A|N/A|N/A|N/A|705313
622543|1101|90.25|MONTH|N/A|N/A|705317
622544|1102|NONE|N/A|N/A|N/A|705317
622545|1103|100.00|ONCE|N/A|N/A|705317
622546|1104|NONE|N/A|N/A|N/A|705317
623932|1103|100.00|Once|N/A|N/A|706031
622588|1101|10.57-12.92|Month|10.57|12.92|705335
622589|1102|0|0|0|0|705335
622590|1103|40-125|Month|40|125|705335
622591|1104|0|0|0|0|705335
622592|1105|0|0|0|0|705335
622597|1101|49.60|0|0|0|705337
622598|1103|10.00|0|10.00|40.00|705337
622599|1104|0|0|0|0|705337
622600|1105|0|0|0|0|705337
622601|1101|97.50|monthly|N/A|N/A|705339
