OID|DESCRIPTION|COST_BASIS|DEPRECIATION|BOOK_VALUE|VALUE|ASSET_TYPE|RPT_ID
296811|Office Furniture and Equipment|3714251|3540534|173717|173717|304|638728
296812|Other Fixed Assets|9422065|9379986|42079|42079|305|638728
296790|EL MONTE, CA|15850|0|15850|15850|301|638728
296791|VENTURA, CA|8160|0|8160|8160|301|638728
296793|PASADENA, CA|1265308|0|1265308|1265308|301|638728
296794|LAS VEGAS, NV|84573|0|84573|84573|301|638728
296795|ANAHEIM, CA|265371|0|265371|265371|301|638728
296796|REDLANDS, CA|347971|0|347971|347971|301|638728
285416|Other Fixed Assets|1635|1444|191|191|305|626739
285413|1906 Webster Ave. Muscle Shoals, AL 35662|550282|267248|283034|283034|302|626739
285414|Automobiles and Other Vehicles|||||303|626739
285415|Office Furniture and Equipment|138114|130345|7769|7769|304|626739
285412|1906 Webster Ave. Muscle Shoals AL 35662|70781|0|70781|70781|301|626739
294476|Lots Batai, Ashland 363-406-365-403|127830|0|127830|127830|301|636996
294477|2300 Ashland Avenue, Toledo, OH|1290436|0|1290436|1290436|302|636996
294478|Automobiles and Other Vehicles|31155|0|31155|31155|303|636996
294479|Office Furniture and Equipment|680738|0|680738|680738|304|636996
294480|Other Fixed Assets|0|0|0|0|305|636996
298467|Automobiles and Other Vehicles|180010|63812|116168|116524|303|639817
298468|Office Furniture and Equipment|188516|188364|152|152|304|639817
298469|Other Fixed Assets|||||305|639817
283212|NONE|0|0|0|0|301|621403
283213|NONE|0|0|0|0|302|621403
283214|Automobiles and Other Vehicles|||||303|621403
283215|Office Furniture and Equipment|||||304|621403
283216|Other Fixed Assets|||||305|621403
301880|2307 Embury Park Rd|18645|0|18645|60000|301|641757
301881|2307 Embury Park Rd|163491|137994|25497|180000|302|641757
301882|Automobiles and Other Vehicles|||||303|641757
301883|Office Furniture and Equipment|50069|46083|3986|3500|304|641757
301884|Other Fixed Assets|||||305|641757
292139|4330 STAFFORD,SW, WYOMING, MI 49548|168187|0|168187|168187|301|633836
292140|Automobiles and Other Vehicles|0|0|0|0|303|633836
292141|Office Furniture and Equipment|0|0|0|0|304|633836
292142|Other Fixed Assets|0|0|0|0|305|633836
307118|518 HENRY STREET EDWARDSVILLE, IL 62025|3200|0|3200|3200|301|648749
307119|518 HENRY STREET EDWARDSVILLE, IL 62025|590836|250044|340792|577188|302|648749
307120|Automobiles and Other Vehicles|52111|42413|9698|72465|303|648749
307121|Office Furniture and Equipment|52826|51964|862|50436|304|648749
307122|Other Fixed Assets|||||305|648749
294611|4525 BOEING DRIVE, ROCKFORD, IL 61109|243956|0|243956|243956|301|637150
294612|4525 BOEING DRIVE, ROCKFORD, IL 61109|2958336|1219613|1738723|772190|302|637150
294613|Automobiles and Other Vehicles|74451|37225|37226|37226|303|637150
294614|Office Furniture and Equipment|226253|206547|19706|19706|304|637150
294615|Other Fixed Assets|0|0|0|0|305|637150
300011|2653 Ruffner Rd. Birmingham, AL  35210|12000|0|12000|15000|301|640732
300012|2653 Ruffner Rd. Birmingham, AL  35210|446185|179738|266447|275000|302|640732
300013|2653 Ruffner Rd. Birmingham, AL  35210 outbuilding|20000|11000|9000|9000|302|640732
300014|Automobiles and Other Vehicles|41518|34344|7174|20000|303|640732
300015|Office Furniture and Equipment|42991|38188|4803|3000|304|640732
300016|Other Fixed Assets|||||305|640732
297898|Automobiles and Other Vehicles|||||303|639440
297899|Office Furniture and Equipment|35148|34618|530|530|304|639440
297900|Other Fixed Assets|||||305|639440
292038|Automobiles and Other Vehicles|||||303|633532
292039|Office Furniture and Equipment|1832|1588|244|244|304|633532
292040|Other Fixed Assets|||||305|633532
295675|Automobiles and Other Vehicles|||||303|638030
295676|Office Furniture and Equipment|44079|43537|542|542|304|638030
295677|Other Fixed Assets|||||305|638030
291933|17TH STREET SHEFFIELD|75000|0|75000|75000|301|633263
291934|HUNTSVILLE AL|25000|0|25000|25000|301|633263
291935|17TH STREET SHEFFIELD AL|1998550|501581|1496969|2000000|302|633263
291936|HUNTSVILLE AL|118457|101153|17304|100000|302|633263
291937|17TH ST SHEFFIELD AL (APPRENTICESHIP)|255171|12759|242412|255000|302|633263
291938|AUTOMOBILES AND OTHER VEHICLES|138862|65823|73039|140000|302|633263
291939|OFFICE FURNITURE AND EQUIPMENT|285530|215163|70367|250000|302|633263
291940|Automobiles and Other Vehicles|||||303|633263
291941|Office Furniture and Equipment|||||304|633263
291942|Other Fixed Assets|||||305|633263
300320|Automobiles and Other Vehicles|||||303|640907
300321|Office Furniture and Equipment|17014|15533|1481|1400|304|640907
300322|Other Fixed Assets|||||305|640907
293869|NONE|0|0|0|0|301|636264
293870|NONE|0|0|0|0|302|636264
293871|Automobiles and Other Vehicles|750180|281945|468235|605000|303|636264
293872|Office Furniture and Equipment|266178|252688|13490|34000|304|636264
293873|Other Fixed Assets|50970|15198|35772|32000|305|636264
295090|410 LARCH CIRCLE|26500|0|26500|26500|301|637616
295091|410 LARCH CIRCLE|245548|67103|178445|178445|302|637616
295092|Automobiles and Other Vehicles|0|0|0|0|303|637616
295093|Office Furniture and Equipment|33402|27034|6368|6368|304|637616
295094|Other Fixed Assets|||||305|637616
287530|2244 Halls Mill Road|34594|0|34594|34594|301|627311
287531|2244 Halls Mill Road|107848|82791|25057|80000|302|627311
287532|Automobiles and Other Vehicles|45135|43103|2032|5000|303|627311
287533|Office Furniture and Equipment|42775|37466|5309|6000|304|627311
287534|Other Fixed Assets|||||305|627311
297246|Automobiles and Other Vehicles|||||303|639059
297247|Office Furniture and Equipment|0|0|0|0|304|639059
297248|Other Fixed Assets|0|0|0|0|305|639059
285518|Automobiles and Other Vehicles|||||303|626783
285519|Office Furniture and Equipment|25568|22133|3435|3435|304|626783
285520|Other Fixed Assets|||||305|626783
292999|10 Sheridan Dr|10000|0|10000|10000|301|635260
293000|810 Sheridan Dr|390000||390000|390000|302|635260
293001|10 Sheridan Dr|58490||58490|58490|302|635260
293002|Automobiles and Other Vehicles|||||303|635260
293003|Office Furniture and Equipment|38919||38919|38919|304|635260
293004|Other Fixed Assets|||||305|635260
297351|708 10th St. S.|78414|0|78414|78414|301|639114
297352|708 10th St. S.|773640|502826|270814|270814|302|639114
297353|714 10th St. S.|53371|38113|15258|15258|302|639114
297354|Automobiles and Other Vehicles|||||303|639114
297355|Office Furniture and Equipment|90586|66408|24178|24178|304|639114
297356|Other Fixed Assets|60660|60660|0|0|305|639114
287162|Office Furniture and Equipment|98878|96081|2797|2797|304|627216
287160|1080 Atlantic Ave. Toledo, OH 43609|1455841|814948|640893|640893|302|627216
287163|Other Fixed Assets|4757|0|4757|4757|305|627216
287161|Automobiles and Other Vehicles|63358|29966|33392|33392|303|627216
300243|2850 SOUTH MAIN ST AKRON, OH|123753|0|123753|123753|301|640851
300244|2850 SOUTH MAIN ST AKRON, OH|640920|244180|396740|396740|302|640851
300245|Automobiles and Other Vehicles|82301|36204|46097|46097|303|640851
300246|Office Furniture and Equipment|146586|136815|9771|9771|304|640851
300247|Other Fixed Assets|25387|13869|11518|11518|305|640851
300017|Automobiles and Other Vehicles|||||303|640734
300018|Office Furniture and Equipment|640182|53349|586833|586833|304|640734
300019|Other Fixed Assets|552101|473175|78926|78926|305|640734
284897|Land at 520 Engineers Road|37540|0|37540|37540|301|626229
284898|520 Engineers Road|732097|546323|185774|185774|302|626229
284899|Automobiles and Other Vehicles|111255|84407|26848|26848|303|626229
284900|Office Furniture and Equipment|235236|226869|8367|8367|304|626229
284901|Other Fixed Assets|||||305|626229
303642|Land: 35 Travis Street, Allston, MA|40000|0|40000|40000|301|642640
303643|Building: 35 Travis Street, Allston, MA|693179|338695|354484|354484|302|642640
303644|Automobiles and Other Vehicles|234264|139659|94605|94605|303|642640
303645|Office Furniture and Equipment|189073|146359|42714|42714|304|642640
303646|Other Fixed Assets|15750|15750|0|0|305|642640
294956|NONE|0|0|0|0|301|637518
294957|NONE|0|0|0|0|302|637518
294958|Automobiles and Other Vehicles|23832|22243|1589|1589|303|637518
294959|Office Furniture and Equipment|37117|29029|8088|8088|304|637518
294960|Other Fixed Assets|12605|11673|932|932|305|637518
302213|1025 North Duke Street, Lancaster PA|294230|182394|111836|750000|302|641933
302214|Automobiles and Other Vehicles|63656|14660|48996|50000|303|641933
302215|Office Furniture and Equipment|116243|111981|4262|20000|304|641933
302216|Other Fixed Assets|||||305|641933
300934|Automobiles and Other Vehicles|95642|95642|0|0|303|641235
300935|Office Furniture and Equipment|258370|244598|13772|13772|304|641235
300936|Other Fixed Assets|4474|3132|1342|1342|305|641235
285362|Other Fixed Assets|||||305|626713
285358|1252 Massachusetts Avenue, Dorchester, MA|644682|0|644682|0|301|626713
285359|1252 Massachusetts Avenue, Dorchester, MA|2886486|979905|1906581|0|302|626713
285360|Automobiles and Other Vehicles|||||303|626713
285361|Office Furniture and Equipment|101842|86260|15582|0|304|626713
294535|Automobiles and Other Vehicles|||||303|637042
294536|Office Furniture and Equipment|||||304|637042
294537|Other Fixed Assets|||||305|637042
313893|Automobiles and Other Vehicles|||||303|658218
313894|Office Furniture and Equipment|35595|14244|21351|21351|304|658218
313895|Other Fixed Assets|3828|2870|958|958|305|658218
283666|Automobiles and Other Vehicles|37641|13185|24456|15000|303|622320
283667|Office Furniture and Equipment|||||304|622320
283668|Other Fixed Assets|||||305|622320
295539|2032 Eighth Street - Portsmouth, OH 45662|61398|61398|0|150000|302|637940
295533|2032 Eighth Street - Portsmouth, OH 45662|8300|0|8300|20000|301|637940
295540|2014 Eighth Street - Portsmouth, OH 45662|26681|9118|17563|20000|302|637940
295541|2018 Eighth Street - Portsmouth, OH 45662|26681|9118|17563|20000|302|637940
295542|2012 Eighth Street - POrtsmouth, OH 45662|26681|9118|17563|20000|302|637940
295543|Automobiles and Other Vehicles|0|0|0|0|303|637940
295544|Office Furniture and Equipment|99939|96798|3141|20000|304|637940
295545|Other Fixed Assets|385629|193548|192081|300000|305|637940
295534|2032 Eighth Street - Portsmouth, OH 45662|85550|0|85550|90000|301|637940
295535|2014 Eighth Street - Portsmouth, OH 45662|25750|0|25750|25000|301|637940
295536|2018 Eighth Street - Portsmouth, OH 45662|25612|0|25612|25000|301|637940
295537|2012 Eighth Street - Portsmouth, OH 45662|20473|0|20473|20000|301|637940
295538|Seventh Street - Portsmouth, OH 45662|15000|0|15000|15000|301|637940
297174|Automobiles and Other Vehicles|||||303|639021
297175|Office Furniture and Equipment|73113|55202|17911|17911|304|639021
297176|Other Fixed Assets|||||305|639021
296265|NONE|0|0|0|0|301|638464
296266|NONE|0|0|0|0|302|638464
296267|Automobiles and Other Vehicles|0|0|0|0|303|638464
296268|Office Furniture and Equipment|40488|34975|5513|5513|304|638464
296269|Other Fixed Assets|46836|27851|18985|18985|305|638464
305334|Automobiles and Other Vehicles|0|0|0|0|303|643514
305335|Office Furniture and Equipment|0|0|0|0|304|643514
305336|Other Fixed Assets|0|0|0|0|305|643514
289737|Automobiles and Other Vehicles|||||303|629479
289738|Office Furniture and Equipment|7347||7347|7347|304|629479
289739|Other Fixed Assets|||||305|629479
289078|701 Allenridge Point|1704207|237878|1466329|2000000|302|627936
289079|Building Improvements|21260|1430|19830|6000|302|627936
289080|Automobiles and Other Vehicles|46111|10759|35352|37500|303|627936
289081|Office Furniture and Equipment|43537|41961|1576|800|304|627936
289082|Other Fixed Assets|34943|30144|4799|900|305|627936
288235|Automobiles and Other Vehicles|||||303|627526
288236|Office Furniture and Equipment|32947|32549|398|398|304|627526
288237|Other Fixed Assets|||||305|627526
299049|1532 E. CHESTNUT AVE, SANTA ANA, CA 92701|26498|0|26498|172968|301|640150
299050|1532 E. CHESTNUT AVE, SANTA ANA, CA 92701|2834011|1305140|1528871|2834011|302|640150
299051|Automobiles and Other Vehicles|291223|181233|109990|109990|303|640150
299052|Office Furniture and Equipment|521760|440403|81357|81537|304|640150
299053|Other Fixed Assets|||||305|640150
306144|1800 CLeveland Ave NW Canton Ohio 44709|214726|42671|172055|214726|302|644698
306145|Automobiles and Other Vehicles|||||303|644698
306146|Office Furniture and Equipment|173896|124951|48945|173896|304|644698
306147|Other Fixed Assets|||||305|644698
295565|Land-500 N. 6th St Philadelphia PA|145588|0|145588|250000|301|637951
295566|Building-500 N. 6th St Philadelphia PA|582350|247499|334851|405000|302|637951
295567|Automobiles and Other Vehicles|212069|64005|148064|140000|303|637951
295568|Office Furniture and Equipment|272413|267417|4996|4000|304|637951
295569|Other Fixed Assets|617878|274151|343727|330000|305|637951
284400|Omaha, NE|25200|0|25200|250000|301|625362
284401|Omaha, NE|582380|334845|247535|300000|302|625362
284402|Automobiles and Other Vehicles|60207|48922|11285|25000|303|625362
284403|Office Furniture and Equipment|110348|84456|25892|30000|304|625362
284404|Other Fixed Assets|91166|21486|69680|70000|305|625362
294948|Office Furniture and Equipment|28080|25997|2083|2100|304|637512
294949|Other Fixed Assets|76407|16925|59482|59500|305|637512
294946|280 Metro Park, Rochester, NY 14623|312521|69115|243406|243000|302|637512
294947|Automobiles and Other Vehicles|31500|15750|15750|15800|303|637512
294945|280 Metro Park, Rochester, NY 14623|50000|0|50000|50000|301|637512
302926|665 N BROAD STREET|31000|0|31000|31000|301|642256
302927|665 N BROAD STREET|8126432|758266|7368166|7368166|302|642256
302928|Automobiles and Other Vehicles|54253|54253|0|0|303|642256
302929|Office Furniture and Equipment|353445|118984|234461|234461|304|642256
302930|Other Fixed Assets|||||305|642256
296856|3450 HOLLENBERG DR., BRIDGETON, MO 63044|11500|0|11500|11500|301|638762
296857|3450 HOLLENBERG DR., BRIDGETON, MO 63044|383111|242533|140578|140578|302|638762
296858|Automobiles and Other Vehicles|193210|37903|155307|155307|303|638762
296859|Office Furniture and Equipment|70917|62098|8819|8819|304|638762
296860|Other Fixed Assets|||||305|638762
293327|4589 NW 6TH Drive Des Moines, IA  50313|5000|0|5000|71550|301|635598
293328|4589 NW 6TH Drive Des Moines, IA  50313|179500||179000|161550|302|635598
293329|Automobiles and Other Vehicles|0|0|0|0|303|635598
293330|Office Furniture and Equipment|27925|0|27925|27925|304|635598
293331|Other Fixed Assets|60860|0|60860|60860|305|635598
305701|Automobiles and Other Vehicles|||||303|643695
305702|Office Furniture and Equipment|141285|141285|0|141285|304|643695
305703|Other Fixed Assets|||||305|643695
313250|CONDOMINIUM|44878||44878|44878|302|656935
313251|Automobiles and Other Vehicles|||||303|656935
313252|Office Furniture and Equipment|||||304|656935
313253|Other Fixed Assets|||||305|656935
291367|Automobiles and Other Vehicles|||||303|631106
291368|Office Furniture and Equipment|137198|124969|13002|13002|304|631106
291369|Other Fixed Assets|||||305|631106
291103|225 STEUBEN ST., PAINTED POST, NY|500|0|500|500|301|630588
291104|225 STEUBEN ST., PAINTED POST, NY|159850|46927|112923|112923|302|630588
291105|Automobiles and Other Vehicles|0|0|0|0|303|630588
291106|Office Furniture and Equipment|20244|18517|1727|1727|304|630588
291107|Other Fixed Assets|16922|15203|1719|1719|305|630588
329361|Other Fixed Assets|||||305|677604
329359|Automobiles and Other Vehicles|||||303|677604
329360|Office Furniture and Equipment|50300||50300|50300|304|677604
290815|Automobiles and Other Vehicles|||||303|630436
290816|Office Furniture and Equipment|31201|31201|0|0|304|630436
290817|Other Fixed Assets|||||305|630436
286664|3060 W Deer Valley Rd, Phoenix, AZ|731194|0|731194|270000|301|627118
286665|3060 W Deer Valley Rd, Phoenix, AZ|2646033|391987|2254046|1080000|302|627118
286666|Automobiles and Other Vehicles|132901|88115|44786|50000|303|627118
286667|Office Furniture and Equipment|131680|118345|13335|15000|304|627118
286668|Other Fixed Assets|||||305|627118
307128|Automobiles and Other Vehicles|||||303|648753
307129|Office Furniture and Equipment|56392|56392|0|20000|304|648753
307130|Other Fixed Assets|||||305|648753
284545|1590 E 23RD ST., CLEVELAND OH 44114|61807|0|61807|61807|301|625624
284546|1590 E 23RD ST., CLEVELAND, OH 44114|281679|256317|25362|25362|302|625624
284547|Automobiles and Other Vehicles|218461|145203|73258|73258|303|625624
284548|Office Furniture and Equipment|255143|230003|25140|25140|304|625624
284549|Other Fixed Assets|800727|112063|688664|688664|305|625624
297136|Automobiles and Other Vehicles|0|0|0|0|303|639004
297137|Office Furniture and Equipment|0|0|0|0|304|639004
297138|Other Fixed Assets|0|0|0|0|305|639004
287064|1322 3rd Ave. New York, NY, 10021|39000|0|39000|39000|301|627194
287065|6102 32nd Ave. Woodside, NY 11377|145393|0|145393|145393|301|627194
287066|1322 3rd Ave. New York, NY, 10021|117000|117000|0|0|302|627194
287067|6102 32nd Ave. Woodside, NY 11377|2155800|1008237|1147563|1147563|302|627194
287068|Automobiles and Other Vehicles|142656|20294|122362|122362|303|627194
287069|Office Furniture and Equipment|||||304|627194
287070|Other Fixed Assets|1909043|1110473|798570|798570|305|627194
304045|NONE|0|0|0|0|301|642894
304046|NONE|0|0|0|0|302|642894
304047|Automobiles and Other Vehicles|0|0|0|0|303|642894
304048|Office Furniture and Equipment|18542|16504|2038|2038|304|642894
304049|Other Fixed Assets|0|0|0|0|305|642894
307303|3390 N WOODFORD ST, DECATUR, IL|140020|0|140020|150000|301|649199
307304|3390 N WOODFORD ST, DECATUR, IL|642289|554861|87428|550000|302|649199
307305|Automobiles and Other Vehicles|51319|24048|27271|30000|303|649199
307306|Office Furniture and Equipment|122791|113281|9510|10000|304|649199
307307|Other Fixed Assets|425401|235519|189882|200000|305|649199
291841|4571 DIVISION STREE, TRENTON, MI 48183|15000|0|15000|15000|301|633013
291842|1587 ALVORD STREET, TRENTON, MI 48183|31000|0|31000|31000|301|633013
291843|4571 DIVISION STREET, TRENTON, MI 48183|210000|0|210000|210000|301|633013
291844|Automobiles and Other Vehicles|0|0|0|0|303|633013
291845|Office Furniture and Equipment|125826|0|125826|125826|304|633013
291846|Other Fixed Assets|0|0|0|0|305|633013
290790|Automobiles and Other Vehicles|||||303|630426
290791|Office Furniture and Equipment|17996|8639|9357|4000|304|630426
290792|Other Fixed Assets|||||305|630426
307762|Automobiles and Other Vehicles|40751|40751||0|303|650248
307763|Office Furniture and Equipment|||||304|650248
307764|Other Fixed Assets|||||305|650248
295546|1213 State Street, New Albany, IN 47150|2000|0|2000|7500|301|637943
295547|1213 State Street, New Albany, IN 47150|53594|15868|37726|55000|302|637943
295548|Automobiles and Other Vehicles|61353|53763|7590|25000|303|637943
295549|Office Furniture and Equipment|47248|42881|4367|20000|304|637943
295550|Other Fixed Assets|||||305|637943
292577|115 Alden Road, Fairhaven, MA|30000|0|30000|30000|301|634626
292578|115 Alden Road, Fairhaven, MA|125018|114104|10914|10914|302|634626
292579|Automobiles and Other Vehicles|15306|1531|13775|13775|303|634626
292580|Office Furniture and Equipment|29532|28373|1159|1159|304|634626
292581|Other Fixed Assets|213911|162959|50952|50952|305|634626
285186|Automobiles and Other Vehicles|30634|27008|3626|15000|303|626579
285187|Office Furniture and Equipment|25143|25143|0|2500|304|626579
285188|Other Fixed Assets|||||305|626579
292552|Automobiles and Other Vehicles|27305|10012|17293|17293|303|634600
292553|Office Furniture and Equipment|1775|1775|0|0|304|634600
292554|Other Fixed Assets|||||305|634600
300057|Located in Lorain|3000|0|3000|3000|301|640768
300058|Located in Toledo|20000|0|20000|20000|301|640768
300059|Located in Lorain|149934|134252|15682|89030|302|640768
300060|Located in Toledo|688214|688214|0|563900|302|640768
300061|Automobiles and Other Vehicles|51108|51108|0|0|303|640768
300062|Office Furniture and Equipment|178390|175186|3204|3204|304|640768
300063|Other Fixed Assets|861062|565956|295106|295106|305|640768
286828|68 Sagamore Street|25243|0|25243|25243|301|627156
286829|68 Sagamore Street|625233|625233|0|0|302|627156
286830|Automobiles and Other Vehicles|32889|3836|29053|29053|303|627156
286831|Office Furniture and Equipment|36798|36798|0|0|304|627156
286832|Other Fixed Assets|162468|157003|5465|5465|305|627156
293117|Office Furniture and Equipment|143075||143075|143075|304|635396
293111|3269 Euclid Ave E Chicago, IN |10000|0|10000|10000|301|635396
293118|Other Fixed Assets|||||305|635396
293112|3269 Euclid Ave E Chicago, IN |6700|0|6700|6700|301|635396
293113|clid Ave E Chicago, IN|43160|0|43160|43160|301|635396
293114|3269 Euclid Ave E Chicago, IN|213121||213121|213121|302|635396
293115|141 Broadway St E Chicago, IN|60000||60000|60000|302|635396
293116|Automobiles and Other Vehicles|||||303|635396
289009|1269 San Souci Parkway, Wilkes Barre PA|15400|0|15400|20000|301|627884
289010|1269 San Souci Parkway, Wilkes Barre, PA|664389|215479|448910|600000|302|627884
289011|Automobiles and Other Vehicles|77908|69307|8601|20000|303|627884
289012|Office Furniture and Equipment|92151|82261|9890|10000|304|627884
289013|Other Fixed Assets|||||305|627884
293575|Automobiles and Other Vehicles|||||303|635915
293576|Office Furniture and Equipment|20081||20081|20081|304|635915
293577|Other Fixed Assets|||||305|635915
297759|100 THOMAS RD., BUELLTON, CA 93427|253919|0|253919|350000|301|639367
297760|83 THOMAS RD., BUELLTON, CA 93427|155892|0|155892|200000|301|639367
297761|100 THOMAS RD., BUELLTON, CA 93427|1807541|627534|1180007|2100000|302|639367
297762|83 THOMAS RD., BUELLTON, CA 93427|1277036|209487|1067549|1600000|302|639367
297763|Automobiles and Other Vehicles|54699|42589|12110|15000|303|639367
297764|Office Furniture and Equipment|76751|72871|3880|6000|304|639367
297765|Other Fixed Assets|15153|12156|2997|4000|305|639367
293685|Automobiles and Other Vehicles|73633|34026|39607|40000|303|636048
293683|712 4TH ST N, VIRGINIA MN|94|0|94|30000|301|636048
293686|Office Furniture and Equipment|36579|19067|17512|17000|304|636048
293687|Other Fixed Assets|52302|4398|47904|47000|305|636048
293684|712 4TH ST N, VIRGINIA MN|384135|11217|372918|380000|302|636048
282132|Automobiles and Other Vehicles|||||303|616567
282133|Office Furniture and Equipment|||||304|616567
282134|Other Fixed Assets|||||305|616567
297066|450 Clare St, Lansing MI|65420|0|65420|65420|301|638956
297067|450 Clare St, Lansing,MI|0|0|0|0|302|638956
297068|Automobiles and Other Vehicles|0|0|0|0|303|638956
297069|Office Furniture and Equipment|107436|107436|107436|107436|304|638956
297070|Other Fixed Assets|0|0|0|0|305|638956
306981|Automobiles and Other Vehicles|||||303|648515
306982|Office Furniture and Equipment|78008|76077|1931|1931|304|648515
306983|Other Fixed Assets|43516|32228|11288|11288|305|648515
307295|Automobiles and Other Vehicles|||||303|649183
307296|Office Furniture and Equipment|||||304|649183
307297|Other Fixed Assets|||||305|649183
293203|443 Scott St  Ripon  WI 54971|9000|0|9000|9000|301|635451
293204|443 Scott St  Ripon WI 54971|36000|36000|36000|36000|302|635451
293205|Automobiles and Other Vehicles|0|0|0|0|303|635451
293206|Office Furniture and Equipment|15673|15673|15673|15673|304|635451
293207|Other Fixed Assets|0|0|0|0|305|635451
293287|750 CHARLES ST. COATESVILLE PA 19320|14920|0|14920|14920|301|635572
293288|750 CHARLES ST. COATESVILLE PA 19320|213770|0|213770|213770|302|635572
293289|Automobiles and Other Vehicles|0|0|0|0|303|635572
293290|Office Furniture and Equipment|112229|0|112229|111939|304|635572
293291|Other Fixed Assets|0|0|0|0|305|635572
288845|2901 Farabaugh Lane, Pueblo, CO  81005|52500|0|52500|43123|301|627762
288846|2924 Graneros Lane, Pueblo, CO  81005|46803|0|46803|43123|301|627762
288847|2901 Farabaugh Lane, Pueblo, CO  81005|236173|113024|123149|155279|302|627762
288848|2924 Graneros Lane, Pueblo, CO  81005|426272|86287|339985|423824|302|627762
288849|Automobiles and Other Vehicles|30016|9164|20852|20852|303|627762
288850|Office Furniture and Equipment|151121|142760|8361|8361|304|627762
288851|Other Fixed Assets|||||305|627762
297022|none|0|0|0|0|301|638927
297023|none|0|0|0|0|302|638927
297024|Automobiles and Other Vehicles|0|0|0|0|303|638927
297025|Office Furniture and Equipment|0|0|0|0|304|638927
297026|Other Fixed Assets|0|0|0|0|305|638927
293102|3204 Cutshaw Avenue|27300|0|27300|27300|301|635383
293103|3204 Cutshaw Avenue|88900||88900|88900|302|635383
293104|Automobiles and Other Vehicles||||0|303|635383
293105|Office Furniture and Equipment|16252|13864|2388|2388|304|635383
293106|Other Fixed Assets||||0|305|635383
294961|LAND 5930 W GUNNSION, CHICAGO, IL|160000|0|160000|160000|301|637520
294962|5930 W GUNNISON, CHICAGO, IL|719384|186278|533106|800000|302|637520
294963|Automobiles and Other Vehicles|130843|6956|123887|100000|303|637520
294964|Office Furniture and Equipment|69242|63698|5544|15000|304|637520
294965|Other Fixed Assets|16566|16566|0|1000|305|637520
295794|Automobiles and Other Vehicles|||||303|638152
295795|Office Furniture and Equipment|31516|30980|536|500|304|638152
295796|Other Fixed Assets|||||305|638152
306518|3 ACRES-BIBLE & NEUBRECHT RD. LIMA OHIO|50000|0|50000|50000|301|647171
306519|40 ACRES-1750 BIBLE RD. LIMA OHIO|293975|0|293975|293975|301|647171
306520|1/5 LAND 1440 BELLEFONTAINE AVE. LIMA OHIO|20073|0|20073|20073|301|647171
306521|1750 BIBLE RD. LIMA OHIO|259374|0|259374|259374|302|647171
306522|1/5 OWNERSHIP BUILDING|80291|0|80291|80291|302|647171
306523|Automobiles and Other Vehicles|21849|0|21849|21849|303|647171
306524|Office Furniture and Equipment|11543|0|11543|11543|304|647171
306525|Other Fixed Assets|54302|0|54302|54302|305|647171
297655|Automobiles and Other Vehicles|411292|411292|0|0|303|639300
297656|Office Furniture and Equipment|0|0|0|0|304|639300
297657|Other Fixed Assets|383000|383000|0|0|305|639300
288217|NONE|0|0|0|0|301|627517
288218|NONE|0|0|0|0|302|627517
288219|Automobiles and Other Vehicles|0|0|0|0|303|627517
288220|Office Furniture and Equipment|10717|9686|1031|1031|304|627517
288221|Other Fixed Assets|0|0|0|0|305|627517
302682|1426 S Main St South Bend, IN 46613|56095|0|56095|56095|301|642122
302683|1426 S Main St South Bend, IN 46613|242196||242196|242196|302|642122
302684|Automobiles and Other Vehicles|||||303|642122
302685|Office Furniture and Equipment|62992||62992|62992|304|642122
302686|Other Fixed Assets|||||305|642122
296898|Automobiles and Other Vehicles|0|0|0|0|303|638783
296899|Office Furniture and Equipment|0|0|0|0|304|638783
296900|Other Fixed Assets|0|0|0|0|305|638783
298800|11175 W Parkland Avenue, Milwaukee, WI 53223|343010|0|343010|343010|301|640005
298801|11175 W Parkland Avenue, Milwaukee, WI 53223|2553931|1555156|998775|998775|302|640005
298802|Automobiles and Other Vehicles|94243|94243|0|0|303|640005
298803|Office Furniture and Equipment|304180|228599|75581|75581|304|640005
298804|Other Fixed Assets|||||305|640005
297934|7827 W. OGDEN, LYONS, IL|60525|0|60525|60525|301|639464
297935|7827 W. OGDEN, LYONS, IL|309160|68789|240371|240371|302|639464
297936|Automobiles and Other Vehicles|0|0|0|0|303|639464
297937|Office Furniture and Equipment|12250|11424|826|826|304|639464
297938|Other Fixed Assets|0|0|0|0|305|639464
303883|12298 Townsend Road, Philadelphia, PA 19154|79410|0|79410|79410|301|642776
303884|12298 Townsend Road, Philadelphia, PA, 19154|1690625|1319652|370973|1541286|302|642776
303885|Automobiles and Other Vehicles|||||303|642776
303886|Office Furniture and Equipment|127259|126905|354|354|304|642776
303887|Other Fixed Assets|||||305|642776
286586|Automobiles and Other Vehicles|0|0|0|0|303|627096
286587|Office Furniture and Equipment|1003|0|1003|1003|304|627096
286588|Other Fixed Assets|0|0|0|0|305|627096
296270|Automobiles and Other Vehicles|189517|50410|139107|139107|303|638465
296271|Office Furniture and Equipment|192107|161322|30785|30785|304|638465
296272|Other Fixed Assets|96143|59133|37010|37010|305|638465
305035|1650 SOUTH 38th ST, MILWAUKEE, WI|44700|40230|4470|4470|302|643364
305034|1650 SOUTH 38th ST, MILWAUKEE, WI. |21128|0|21128|21128|301|643364
305036|107 WARREN ST. BEAVER DAM WI.|373000|134280|238720|360000|302|643364
