RPT_ID|REPRESENTATIONAL|POLITICAL|CONTRIBUTIONS|GENERAL_OVERHEAD|UNION_ADMINISTRATION|WITHHELD|MEMBERS|SUPPLIES|FEES|ADMINISTRATION|DIRECT_TAXES|STRIKE_BENEFITS|PER_CAPITA_TAX|TO_OFFICERS|INVESTMENTS|BENEFITS|LOANS_MADE|LOANS_PAYMENT|AFFILIATES|OTHER_DISBURSEMENTS|TO_EMPLOYEES|LESS_TOTAL_DISBURSED|WITHHELD_NOT_DISBURSED|OFFICER_DEDUCTIONS|EMPLOYEE_DEDUCTIONS|INV_PURCH_REINVESTMENTS|ALL_OTHER_REP_ACTIVITIES|ALL_OTHER_POL_ACTIVITIES|ALL_OTHER_CONTRIBUTIONS|ALL_OTHER_GEN_OVERHEAD|ALL_OTHER_UNION_ADMIN|OFF_ADMIN_EXPENSE|EDU_PUB_EXPENSE|PRO_FEES
190423|||24621|||76683|0|0|0||19255||308844|173028|0|78702|0|12500|0|57687|59233|||||||||||92767|0|61331
193904|||28||||||||||55073|46076|0|9097|0|||16365|2325|||||||||||9099||0
209994|||2008||||||||||33271|2660|0|0|0|||5607|0|||||||||||95||0
185602|||2638|||34198|136845|0|0||11088||86075|4086|3307|45755|0|0|0|31289|100642|||||||||||27148|0|4580
210503|||3690|||40235|0|3819|0||16349||191848|88365|160000|98913|0|0|0|88832|47043|||||||||||93190|2690|6918
186040|||6879|||116825|52722|4926|0||22293||349250|99391|19982|80835|800000|0|0|264805|47806|||||||||||55343|0|5846
215170|||1199||||||||||112803|13647|0|0|0|||23218|697|||||||||||7556||1775
198039|||11978|||105707|0|15483|0||35446||221043|53735|17064|179943|0|0|0|375025|252371|||||||||||116983|19376|132759
206052|||654|||31387|0|3545|0||8854||76798|86608|13974|47613|0|5072|0|39886|32738|||||||||||17282|0|5785
186666|||15837|||10197|0|0|1274282||48571||169329|13713|0|44562|0|0|1274282|103098|108264|||||||||||220353|0|14083
219002|||290||||||||||41487|41677|0|27894|0|||25648|14208|||||||||||9093||310
195528|||0||||||||||23263|107|0|0|0|||0|0|||||||||||452||0
203494|||500||||||||||18545|36125|0|12368|0|||17594|0|||||||||||18171||9943
200736|||995||||||||||16994|10105|354|1604|3116|||1810|0|||||||||||5548||503
210682|||200||||||||||384|22245||||||12289|264|||||||||||10313||1070
176186|||0|||4323|0|0|0||1825||20148|11791|0|6963|0|0|0|605|4543|||||||||||7252|0|0
192843|||460||||||||||14703|1272|0|0|0|||62|0|||||||||||338||0
204546|||1229|||33894|23465|1999|61326||13669||50493|89516|0|89263|0|4006|19486|0|28953|||||||||||37824|617|6446
186962|||6379|||22563|0|0|0||4621||219773|102825|312135|32153|0|0|0|2279|70573|||||||||||272569|0|26997
200562|||0||||||||||38251|49724|1567|0|0|||32716|0|||||||||||19983||3200
185326|||7314||||||||||111230|6540|3798|0|0|||39248|0|||||||||||7583||2000
189942|||700||||||||||630|1032|||||||669|||||||||||28618||225
202213|||5564|||183675|102|970|0||55439||438779|127519|26693|275898|0|26133|0|152998|316443|||||||||||73279|3401|135100
196508|||0||||||||||56095|0|0|0|0|||0|0|||||||||||0||0
210678|||0||||||||||10585|17287|0|0|0|||15939|0|||||||||||2229||750
206485|||335||||||||||21548|7198||||||283||||||||||||1112||
187064|||||||||||||35869|3298|||||||16043|||||||||||38991||3087
210954|||5235|||68427|0|0|172||20373||0|154591|1500|1024|0|0|0|50509|43357|||||||||||35290|2227|15948
508595|||48||||||||||28245|19014|0|13693|0|||80630|0|||||||||||2810||0
189960|||3705||||||||||41848|27738|35000|4862|0|||23630|0|||||||||||3943||2000
187566|||436||||||||||5410|||||||4778|960|||||||||||6451||
186976|||1096|||7142|0|0|0||4692||21154|4031|289854|13482|0|0|0|16449|32877|||||||||||7311|0|5300
192615|||1216||||||||||1866|15426|0|8901|0|||0|18800|||||||||||66563||1325
184918|||19441|||30040|0|0|7095||13275||108581|62523|34587|47829|0|0|0|143239|63658|||||||||||256379|1693|1775
192944|||1573||||||||||3609|1444|0|0|0|||487|2502|||||||||||1732||0
202855|||3922|||386615|0|46527|0||114882||2151036|135634|26540|59538|0|0|0|473623|877428|||||||||||139528|6863|36609
192722|||9621||||||||||40225|8592|0|0|0|||1352|4686|||||||||||3813||0
210679|||||||||||||23743|8963||||||3706||||||||||||||476
185509|||400|||13355|0|0|0||10786||70796|44005|665|32958|0|3547|0|89027|25164|||||||||||20600|6999|7735
190810|||0||||||||||84168|49401|0|0|0|||2511|0|||||||||||9019||1695
201296|||0|||0|419659|0|0||27304||173903|66300|6111|63498|0|0|0|30594|185076|||||||||||50942|63867|5605
199222|||279|||64471|938|0|0||14886||122526|31292|0|67311|0|0|0|17509|71677|||||||||||27157|325|3238
203505|||150||||||||||2448|5670|0|0|0|||2142|3497|||||||||||9584||517
176282|||6685|||73081|0|0|0||25423||204263|179408|152744|174101|0|0|0|202705|59392|||||||||||48256|0|11383
191978|||0||||||||||1236|20127|0|0|0|||10626|0|||||||||||5989||0
192705|||0||||||||||235|11165|0|5304|0|||0|3757|||||||||||4526||640
194410|||0||||||||||1590|2185|0|0|0|||9800|4249|||||||||||0||0
196885|||5000|||40926|0|9186|0||10218||48983|119072|3134|52160|0|0|0|42775|0|||||||||||15457|2672|5550
