OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
170358|1105|||||433689
170683|1103|$500||||433946
170684|1101|0|0|||433946
170685|1104|$15||||433946
170686|1102|3% OF
GROSS|YEAR|||433946
170687|1105|0||||433946
170738|1103|$100-500||||433957
170739|1101|$8.40-31.50|month|||433957
170740|1104|N/A||||433957
170741|1102|4%|gross wages|||433957
170742|1105|N/A||||433957
170773|1103|N/A|N/A|||433969
170774|1101|$6 TO $100|MONTH|$6|$100|433969
170775|1104|N/A|N/A|||433969
170776|1102|N/A|N/A|||433969
170777|1105|N/A|N/A|||433969
170793|1103|N/A|N/A|||433973
170794|1101|28.70|MONTH|||433973
170795|1104|N/A|N/A|||433973
170796|1102|4%|GROSS|||433973
170797|1105|N/A|N/A|||433973
170803|1103|225|qtr|225||433984
170804|1101|17|month|17||433984
170805|1104|||||433984
170806|1102|||||433984
170807|1105|||||433984
170808|1103|300|YEAR|||433988
170809|1101|22|MONTH|6|22|433988
170810|1104|N/A||||433988
170811|1102|0.5% OF GROSS|MONTH|||433988
170812|1105|N/A||||433988
170983|1103|0|0|100.00|300.00|434247
170984|1101|0|MONTH|20.00|20.00|434247
170985|1104|0|0|0|0|434247
170986|1102|0|0|0|0|434247
170987|1105|0|0|0|0|434247
171018|1103|Various|Member|$100|$500|434254
171019|1101|$31.75|Month|N/A|N/A|434254
171020|1104|$50|Transferee|N/A|N/A|434254
171021|1102|$2.00|Hour|$1.00|$1.80|434254
171022|1105|$5|Week|N/A|N/A|434254
171403|1103|300|Initiation|||435462
171404|1101|34.25|Month|||435462
171405|1104|||||435462
171406|1102|||||435462
171407|1105|||||435462
171453|1103|15.00- 150.00|N/A|15.00|150.00|435473
171454|1101|18.80-35.90|MONTH|18.80|35.90|435473
171455|1104|N/A|N/A|N/A|N/A|435473
171456|1102|.75%-5.0%|PAY HRS|.75%|5.0%|435473
171457|1105|N/A|N/A|N/A|N/A|435473
171708|1103|$500.00|One-Time Fee|$100.00|$500.00|435656
171709|1101|$38.50|Month|$35.50|$38.50|435656
171710|1104|$1.00|One-Time Fee|$1.00|$1.00|435656
171711|1102|7%|Gross Wages|7%|7%|435656
171712|1105|$5.00|Week|$5.00|$5.00|435656
171798|1103|40.00||||435716
171799|1101|60.00|month|||435716
171800|1104|||||435716
171801|1102|0.03||||435716
171802|1105|||||435716
171823|1103|||||435721
171824|1101|0.10|HOUR|||435721
171825|1104|||||435721
171826|1102|0.60|HOUR|||435721
171827|1105|||||435721
171872|1103|100.00||0|0|435741
171873|1101|34.00|Month|33.00|34.00|435741
171874|1104|0||0|0|435741
171875|1102|5%|Gross|0|0|435741
171876|1105|5.00|Week|0|0|435741
171956|1103|$300|Member|||435771
171957|1101|$45|Month|||435771
171958|1104|N/A||||435771
171959|1102|$0.35|Hour|||435771
171960|1105|N/A||||435771
171976|1103|||||435775
171977|1101|29.38-53.62|month|||435775
171978|1104|||||435775
171979|1102|||||435775
171980|1105|||||435775
172026|1103|0|0|0|0|435785
172027|1101|40.00|month|30.00|4%|435785
172028|1104|0|0|0|0|435785
172029|1102|0|0|0|0|435785
172030|1105|0|0|0|0|435785
172031|1103|0|0|200|500|435786
172032|1101|1.99|Hour|8|12|435786
172033|1104|5.00|0|0|0|435786
172034|1102|1.95|Hour|0|0|435786
172035|1105|NONE|0|0|0|435786
172146|1103|0|INIT|100|800|435809
172147|1101|0|MONTH|30.50|52.50|435809
172148|1104|50|TRANSFR|N/A|N/A|435809
172149|1102|1.20|HOUR|N/A|N/A|435809
172150|1105|5|WEEK|N/A|N/A|435809
172166|1103|30.00||30.00|30.00|435813
172167|1101|55.79-179.80|Month|55.79|179.80|435813
172168|1104|||||435813
172169|1102|0|0|0|0|435813
172170|1105|||||435813
172291|1103|$300.00||||435874
172292|1101|$25.00|Monthly|||435874
172293|1104|N/A||||435874
172294|1102|N/A||||435874
172295|1105|N/A||||435874
172436|1103|NONE||||435904
172437|1101|$18.00|MONTH|||435904
172438|1104|NONE||||435904
172439|1102|$0.26|HOUR|||435904
172440|1105|NONE||||435904
172531|1103|--|one time|50|300|435923
172532|1101|--|month|0|23.25|435923
172533|1104|0|n/a|||435923
172534|1102|0|n/a|||435923
172535|1105|0|n/a|||435923
172536|1103|500.00||||435924
172537|1101|27.00|MONTH|||435924
172538|1104|NONE||||435924
172539|1102|NONE||||435924
172540|1105|NONE||||435924
172650|1103|$25.00|NEW HIRE|||435958
172651|1101|$36.00|MONTH|||435958
172652|1104|||||435958
172653|1102|||||435958
172654|1105|||||435958
172705|1103|$300|One Time|$0|$350.00|436008
172706|1101|$16|Month|$0|$16.00|436008
172707|1104|||||436008
172708|1102|||||436008
172709|1105|||||436008
172720|1103|varies|n/a|$20|$100|436012
172721|1101|n/a|n/a|n/a|n/a|436012
172722|1104|n/a|n/a|n/a|n/a|436012
172723|1102|varies|week|1%|3%|436012
172724|1105|n/a|n/a|n/a|n/a|436012
175510|1103|||||437843
172780|1103|||||436024
172781|1101|1.5% OF WAGES|MONTH|||436024
172782|1104|||||436024
172783|1102|||||436024
172784|1105|||||436024
172819|1103|100.00|N/A|||436032
172820|1101|34.00|MONTH|30.50|34.00|436032
172821|1104|50.00|N/A|||436032
172822|1102|5%|HOURLY WAGE|3%|5%|436032
172823|1105|5.0|WEEK|||436032
172864|1103|500.00||||436079
172865|1101|28.00|month|||436079
172866|1104|||||436079
172867|1102|4.00%|working hour|||436079
172868|1105|||||436079
172894|1103|150||||436085
172895|1101|10.3|month + 2.5 hours|9.8|10.3|436085
172896|1104|None||||436085
172897|1102|None||||436085
172898|1105|None||||436085
172924|1103|150|ONCE|0|0|436091
172925|1101|25|MONTH|20|35|436091
172926|1104|||||436091
172927|1105|||||436091
172943|1103|300.00|INITIAL|60.00|300.00|436095
172944|1101|21.00|MO|6.00|21.00|436095
172945|1104|0|MO|0|0|436095
172946|1102|4%|HR|0|0|436095
172947|1105|0|MO|0|0|436095
172963|1103|N/A|NEW 
MEMBER|$25|$150|436099
172964|1101|N/A|QUARTER|$46.20|$88.20|436099
172965|1104|N/A|N/A|N/A|N/A|436099
172966|1102|N/A|GROSS WAGES|2%|4%|436099
172967|1105|N/A|N/A|N/A|N/A|436099
173072|1103|||||436176
173073|1101|19|BIWEEKLY|12.4|19|436176
173074|1104|||||436176
173075|1102|||||436176
173076|1105|||||436176
173442|1103|300|MEMBER|60|350|436284
173443|1101|132|QUARTER|||436284
173444|1104|||||436284
173445|1102|||||436284
173446|1105|||||436284
173462|1103|200.00||||436288
173463|1101|30.05|Mo|||436288
173464|1104|||||436288
173465|1105|||||436288
173636|1103|N/A|NEW MEMBER|100.00|800.00|436328
173637|1101|SEE ITEM 69|MONTH|N/A|N/A|436328
173638|1104|N/A|MEMBER|50.00|213.00|436328
173639|1102|SEE ITEM 69|MONTH|N/A|N/A|436328
173640|1105|5.00|WEEK|N/A|N/A|436328
173925|1103|200|Man|200|200|436395
173926|1101|39.55|Man/Month|39.55|39.55|436395
173927|1104|0|Man|0|0|436395
173928|1102|39.55|Man/Month|39.55|39.55|436395
173929|1105|39.55|Man/Month|39.55|39.55|436395
174085|1103|$300|initiation|||436456
174086|1101|$28|month|$6|$28|436456
174087|1104|None||||436456
174088|1102|None||||436456
174089|1105|None||||436456
174320|1103|N/A|NEW MEMBER|$50.00|$340.00|436547
174321|1101|$27.00|MONTH|N/A|N/A|436547
174322|1104|N/A|N/A|N/A|N/A|436547
174323|1102|N/A|N/A|N/A|N/A|436547
174324|1105|N/A|N/A|N/A|N/A|436547
175511|1101|10,000|YEAR|||437843
175512|1104|||||437843
175513|1102|||||437843
175514|1105|||||437843
174390|1103|NONE|NONE|||436593
174391|1101|NONE|NONE|||436593
174392|1104|NONE|NONE|||436593
174393|1102|SEE MIN/MAX|HOUR|.10|1.30|436593
174394|1105|NONE|NONE|||436593
174460|1103|20.00 - one week's wage|once|20.00|none|436679
174461|1101|16.00 - 30.25|month|16.00|30.25|436679
174462|1104|none|none|none|none|436679
174463|1102|1% - 3% of gross|month|none|none|436679
174464|1105|none|none|none|none|436679
174470|1103|0||0|0|436681
174471|1101|51-465|year|51|465|436681
174472|1104|0||0|0|436681
174473|1102|0||0|0|436681
174474|1105|0||0|0|436681
174475|1103|$425|initiation|||436682
174476|1101|27|month|||436682
174477|1104|||||436682
174478|1102|5%|wages|||436682
174479|1105|||||436682
174500|1103|350.|Member||350.|436744
174501|1101|18.00|Month|6.00|20.00|436744
174502|1104|||||436744
174503|1102|.29|Hour|||436744
174504|1105|||||436744
174570|1103||One time|$10|$150|436777
174571|1101|105|Quarter|||436777
174572|1104|||||436777
174573|1102|6%|Wages|||436777
174574|1105|||||436777
174590|1103|||||436793
174591|1101|0|month|21|23|436793
174592|1104|||||436793
174593|1102|||||436793
174594|1105|||||436793
174715|1103|||20|300|436846
174716|1101|20|MONTH|||436846
174717|1104|||70|350|436846
174718|1102|||||436846
174719|1105|||||436846
174740|1101|dollar amount|year|48.00|465.40|436851
174741|1102|||||436851
174742|1103|||||436851
174743|1104|||||436851
174744|1105|||||436851
174915|1103|||||436973
174916|1101|14.96|every 2 weeks|11.26|14.67|436973
174917|1104|||||436973
174918|1102|||||436973
174919|1105|||||436973
175075|1103|450|NEW MEMBER|||437007
175076|1101|36|MONTH|||437007
175077|1104|||||437007
175078|1102|||.05|1.28|437007
175079|1105|||||437007
175160|1103|||||437211
175161|1101|19.90|Bi-Weekly|||437211
175162|1104|||||437211
175163|1102|||||437211
175164|1105|||||437211
175420|1103|0|0|50.00|350.00|437744
175421|1101|20.00|MONTH|0|0|437744
175422|1104|0|0|0|0|437744
175423|1102|0|0|0|0|437744
175424|1105|0|0|0|0|437744
175700|1101|38.55|Month|38.55|38.55|438469
175701|1102|38.55|Month|38.55|38.55|438469
175702|1103|||||438469
175703|1104|||||438469
175704|1105|||||438469
175710|1101|2 1/2 HRS|MONTH|5.00|100.00|438516
175711|1102|NA||0||438516
175712|1103|40.00|MEMBER|40.00||438516
175713|1104|NA||0||438516
175714|1105|NA||0||438516
175904|1103|FLAT|Year|75.0|200|438555
175905|1101|FLAT|Week|3.81|8.75|438555
175906|1104|||||438555
175907|1102|N/A||||438555
175908|1105|||||438555
175959|1101|$325|quarter|$325|$325|438698
175960|1102|9%|vacation wages|||438698
175961|1103|$4,571|initiation|||438698
175962|1104|||||438698
175963|1105|||||438698
176109|1101|variable|month|18.00|71.40|438902
176110|1102|||||438902
176111|1103|||||438902
176112|1104|||||438902
176113|1105|||||438902
176614|1103|||||439424
176615|1101|1.5%|year|||439424
176616|1104|||||439424
176617|1102|||||439424
176618|1105|||||439424
176865|1103|NONE|NONE|||439629
176866|1101|NONE|NONE|||439629
176867|1104|NONE|NONE|||439629
176868|1102|NONE|NONE|||439629
176869|1105|NONE|NONE|||439629
177016|1103|NA|NA|NA|NA|439826
177017|1101|$.01
$1.70|per hour or
half act|NA|NA|439826
177018|1104|NA|NA|NA|NA|439826
177019|1102|NA|NA|NA|NA|439826
177020|1105|NA|NA|NA|NA|439826
177259|1101|0|WEEK|13.26|28.73|440031
177260|1102|0|WEEK|0|0|440031
177261|1103|0|WEEK|0|0|440031
177262|1104|0|WEEK|0|0|440031
177263|1105|0|WEEK|0|0|440031
177294|1103|NONE|N/A|N/A|N/A|440066
177295|1101|NONE|N/A|N/A|N/A|440066
177296|1104|NONE|N/A|N/A|N/A|440066
177297|1102|$0.115|Hour|N/A|N/A|440066
177298|1105|NONE|N/A|N/A|N/A|440066
177374|1101|5.00|month|5.00|5.00|440164
177375|1102|4.22%|total package|||440164
177376|1103|400|Appr or Reg|130|400|440164
177377|1104|none||||440164
177378|1105|none||||440164
177563|1101|2.25 hours|month|44|82|440209
177564|1102|||||440209
177565|1103|||||440209
177566|1104|||||440209
177567|1105|||||440209
177737|1103|500|ONE TIME|50|500|440347
177738|1101|35.50|MONTH|13.00|35.50|440347
177739|1104|||||440347
177740|1102|2.22|HOUR|.10|2.22|440347
177741|1105|||||440347
177822|1103|0||||440389
177823|1101|1.3%|$1.00|||440389
177824|1104|0||||440389
177825|1102|0||||440389
177826|1105|0||||440389
177842|1101|30.50-82.50|MONTH|30.50|82.50|440419
177843|1102|0||0|0|440419
177844|1103|50-100||50|100|440419
177845|1104|0||0|0|440419
177846|1105|0||0|0|440419
178520|1101|various|month|$29.00|$39.00|441671
178521|1102|N/A|N/A|N/A|N/A|441671
178522|1103|$500|one time c|N/A|N/A|441671
178523|1104|N/A|N/A|N/A|N/A|441671
178524|1105|N/A||N/A|N/A|441671
178832|1101|Various|Month|15|76|442548
178833|1102|N/A||||442548
178834|1103|Various||26|135|442548
178835|1104|.50|N/A|||442548
178836|1105|N/A||||442548
178847|1101|2hrsstraight-time|Month|29|66|442582
178848|1102|0||||442582
178849|1103|20.00|||20.00|442582
178850|1104|None|||0|442582
178851|1105|None|||0|442582
179044|1101|$10 TO $23|MONTH|$10|$23|442973
179045|1102|3.5%|GROSS PAY|||442973
179046|1103|400 |INITIATE|||442973
179047|1104|N/A|N/A|||442973
179048|1105|N/A|N/A|||442973
179059|1101|2hr straight pay|month|0|0|443000
179060|1102|0||0|0|443000
179061|1103|30.00|one time|0|0|443000
179062|1104|0||0|0|443000
179063|1105|0||0|0|443000
179109|1101|17.00|2/wks|12.00|17.00|443067
179110|1102|||||443067
179111|1103|||||443067
179112|1104|||||443067
179113|1105|||||443067
179159|1101|34.57|pay/per.|19.57|40.62|443131
179160|1102|||||443131
179161|1103|||||443131
179162|1104|||||443131
179163|1105|||||443131
179184|1101|31.00|MONTH|31.00|31.00|443136
179185|1102|.75|HOUR|||443136
179186|1103|450.00|ONCE|300.00|450.00|443136
179187|1104|0|N/A|||443136
179188|1105|0|N/A|||443136
179244|1103|500||500|500|443162
179245|1101|0|MONTH|0|0|443162
179246|1104|0||0|0|443162
179247|1102|3%|MONTH|3%|3%|443162
179248|1105|2|WEEK|2|2|443162
179432|1101|39|MONTH|20|79|443597
179433|1102|39 & 2%|MONTH|||443597
179434|1103|||100|200|443597
179435|1104|||||443597
179436|1105|||||443597
179792|1103|||||444319
179793|1101|various|year|.50 per year|9.88 per year|444319
179794|1104|||||444319
179795|1102|||||444319
179796|1105|||||444319
179847|1103|$75 TO  $640|MEMBER|$75|$640|444383
179848|1101|$10 TO $66|MONTH|$10|$66|444383
179849|1104|NONE|NONE|NONE|NONE|444383
179850|1102|NONE|NONE|NONE|NONE|444383
179851|1105|NONE|NONE|NONE|NONE|444383
179867|1103|$120|Lifetime|||444387
179868|1101|$49.60|Month|||444387
179869|1104|$0||||444387
179870|1102|0||||444387
179871|1105|$0||||444387
179882|1103|||||444391
179883|1101|$101.42 & $105.52|Month|||444391
179884|1104|||||444391
179885|1102|||||444391
179886|1105|||||444391
180257|1101|N/A|2 weeks|7.22|26.91|444602
180258|1102|N/A|N/A|N/A|N/A|444602
180259|1103|50|New member|N/A|N/A|444602
180260|1104|N/A|N/A|N/A|N/A|444602
180261|1105|N/A|N/A|N/A|N/A|444602
180282|1103|50.00||||444663
180283|1101|2  hours straight time|MONTH|||444663
180284|1104|0||||444663
180285|1102|0||||444663
180286|1105|0||||444663
180292|1103|0|MONTHLY|48.00|274.00|444665
180293|1101|0|MONTHLY|35.00|150.30|444665
180294|1104|0|MONTHLY|||444665
180295|1102|0|MONTHLY|||444665
180296|1105|0|MONTHLY|||444665
180382|1103|||||444988
180383|1101|$8.50|month|||444988
180384|1104|||||444988
180385|1102|2%|hour|||444988
180386|1105|||||444988
180402|1101|2 X Hourly Wage Rate|Monthly|Varies based on wage rate.|Varies based on wage rate.|444992
180403|1102|||||444992
180404|1103|$15.00|One-Time Fee|$15.00|$15.00|444992
180405|1104|||||444992
180406|1105|||||444992
180541|1101|$55.99|MONTH|$55.99|$55.99|445109
180542|1102|None||||445109
180543|1103|None||||445109
180544|1104|None||||445109
180545|1105|None||||445109
180546|1103|||||445140
180547|1101|.10|HOUR|||445140
180548|1104|||||445140
180549|1102|.60|MONTH|||445140
180550|1105|||||445140
180556|1101|$28|MONTH|$28|$28|445164
180557|1102|6%|GROSS WAGES|||445164
180558|1103|$600|ONE TIME|||445164
180559|1104|||||445164
180560|1105|||||445164
180581|1103|25.00||||445184
180582|1101|25.30-42.40|monthly|25.30|42.40|445184
180583|1104|none||||445184
180584|1102|none||||445184
180585|1105|none||||445184
180591|1101|0|Month|27.69|36.27|445188
180592|1102|0|None|0|0|445188
180593|1103|0|0|35.00|50.00|445188
180594|1104|0|0|0|0|445188
180595|1105|0|0|0|0|445188
180660|1101|$15|MONTH|$15|$15|445247
180661|1102|3.5%|GROSS PAY|||445247
180662|1103|$100 TO $400|NEW MEMBER|||445247
180663|1104|N/A|N/A|||445247
180664|1105|N/A|N/A|||445247
180665|1101|28|month|8|28|445251
180666|1102|0||0|0|445251
180667|1103|450|event|0|450|445251
180668|1104|0||0|0|445251
180669|1105|0||0|0|445251
180858|1101|42.00|month|0|0|445409
180859|1102|0|month|||445409
180860|1103|0|month|||445409
180861|1104|0|month|||445409
180862|1105|0|month|||445409
180883|1101|2 hours straight time|month|N/A|N/A|445414
180884|1102|0|N/A|||445414
180885|1103|20.00|Once|||445414
180886|1104|0|N/A|||445414
180887|1105|0|N/A|||445414
180977|1101|75.00|Month|15.00|76.00|445436
180978|1102|N/A|None|||445436
180979|1103|175.00|N/A|||445436
180980|1104|50.00|N/A|||445436
180981|1105|N/A|None|||445436
181031|1101|0|0|0|0|445447
181032|1102|0|0|0|0|445447
181033|1103|0|0|0|0|445447
181034|1104|0|0|0|0|445447
181035|1105|0|0|0|0|445447
181061|1101|11.50|Week|n/a|n/a|445453
181062|1102|n/a|n/a|n/a|n/a|445453
181063|1103|125|Intiation|n/a|n/a|445453
181064|1104|n/a|n/a|n/a|n/a|445453
181065|1105|n/a|n/a|n/a|n/a|445453
181115|1101|0|0|$21|$70|445496
181116|1102|0|0|0|0|445496
181117|1103|0|0|$50|$100|445496
181118|1104|.50|TRF|0|0|445496
181119|1105|0|0|0|0|445496
181195|1101|Various|Member|16|170|445538
181196|1102|N/A||||445538
181197|1103|Various|New member|120|610|445538
181198|1104|N/A||||445538
181199|1105|N/A||||445538
181424|1103|20.00|N/A|||445938
181425|1101|TWO
HOURS|MONTH|||445938
181426|1104|0|N/A|||445938
181427|1102|0|N/A|||445938
181428|1105|0|N/A|||445938
181459|1101|164|MONTH|154|164|445983
181460|1102|||||445983
181461|1103|440||||445983
181462|1104|||||445983
181463|1105|||||445983
181484|1103|0|0|0|0|445988
181485|1101|0|0|38.51|60.31|445988
181486|1104|0|0|0|0|445988
181487|1105|0|0|0|0|445988
181503|1103|$20.00||||446018
181504|1101|2%|GROSS
WAGES|||446018
181505|1104|NONE||||446018
181506|1102|$2.25|WEEK|||446018
181507|1105|NONE||||446018
181538|1101|$17 TO $75|MONTH|$17|$75|446058
181539|1102|N/A|N/A|N/A|N/A|446058
181540|1103|$50 TO $250|MONTH|$50|$250|446058
181541|1104|N/A|N/A|N/A|N/A|446058
181542|1105|N/A|N/A|N/A|N/A|446058
181582|1101|N/A|N/A|N/A|N/A|446162
181583|1102|N/A|N/A|N/A|N/A|446162
181584|1103|N/A|N/A|N/A|N/A|446162
181585|1104|N/A|N/A|N/A|N/A|446162
181586|1105|N/A|N/A|N/A|N/A|446162
181612|1101|2% Straight-time pay|Month|N/A|N/A|446229
181613|1102|0||||446229
181614|1103|20.00|new member|N/A|N/A|446229
181615|1104|0.00||||446229
181616|1105|0.00||||446229
181672|1101|$19.00|2 WEEK PAY PD|$19.00|$19.00|446290
181673|1102|N/A|N/A|N/A|N/A|446290
181674|1103|N/A|N/A|N/A|N/A|446290
181675|1104|N/A|N/A|N/A|N/A|446290
181676|1105|N/A|N/A|N/A|N/A|446290
182072|1103|N/A|initiation|45|75|446575
182073|1101|N/A|week|6.67|11.92|446575
182074|1104|N/A|N/A|||446575
182075|1102|N/A|N/A|||446575
182076|1105|N/A|N/A|||446575
182202|1101|28.00|MONTH|28.00|28.00|446656
182203|1102|0.67|HOUR|0.67|0.67|446656
182204|1103|500.00|ONE TIME|500.00|500.00|446656
182205|1104|0.00|ONCE|0.00|0.00|446656
182206|1105|0.00|ONCE|0.00|0.00|446656
182257|1101|SEE ITEM 69|N/A|N/A|N/A|446727
182258|1102|N/A|N/A|N/A|N/A|446727
182259|1103|10|NEW MBR|N/A|N/A|446727
182260|1104|N/A|N/A|N/A|N/A|446727
182261|1105|SEE ITEM 69|N/A|N/A|N/A|446727
182326|1101|$29|month|$8|$29|446794
182327|1102|3%|month|||446794
182328|1103|$500||||446794
182329|1104|$0||||446794
182330|1105|$0||||446794
182515|1101|23.18|month|23.18|23.18|446847
182516|1102|0||0|0|446847
182517|1103|0||0|0|446847
182518|1104|0||0|0|446847
182519|1105|0||0|0|446847
182585|1101|40.00|month|active|50.00 per year Retireers|446919
182586|1102|||||446919
182587|1103|||||446919
182588|1104|||||446919
182589|1105|||||446919
182595|1101|$38.00|Month|$38.00|$38.00|446925
182596|1102|N/A|N/A|N/A|N/A|446925
182597|1103|$80|Person|N/A|N/A|446925
182598|1104|$12|Person|N/A|N/A|446925
182599|1105|N/A|N/A|N/A|N/A|446925
182655|1101|1.45%+.02|Hr.Per Mt|5.00|2.8%|446975
182656|1102|0||||446975
182657|1103|10||||446975
182658|1104|0||||446975
182659|1105|0||||446975
182670|1103|700||||446982
182671|1101|45|monthly|||446982
182672|1104|||||446982
182673|1102|.80|hourly|||446982
182674|1105|||||446982
182780|1103|25.00||||447007
182781|1101|Two hours straight time|Month|||447007
182782|1104|0||||447007
182783|1102|0||||447007
182784|1105|0||||447007
182880|1103|440||||447028
182881|1101|1.55|HOUR|||447028
182882|1104|||||447028
182883|1105|||||447028
183133|1101|2 HOURS STRAIGHT TIME PAY|MONTH|0|0|447472
183134|1102|0||0|0|447472
183135|1103|$10.00|ONE TIME|0|0|447472
183136|1104|0||0|0|447472
183137|1105|0||0|0|447472
183263|1101|2.55|MONTH|N/A|N/A|447579
183264|1102|3%|GROSS WAGES|N/A|N/A|447579
183265|1103|100|N/A|N/A|N/A|447579
183266|1104|N/A|N/A|N/A|N/A|447579
183267|1105|N/A|N/A|N/A|N/A|447579
183333|1101|0|Month|$21.00|$78.00|447593
183334|1102|N/A|N/A|N/A|N/A|447593
183335|1103|0|One time|$100.00|$350.00|447593
183336|1104|0.50|Transfer|0|0|447593
183337|1105|N/A|N/A|N/A|N/A|447593
183368|1101|1.2% x Base Pay + $8.65|MONTH|0|0|447600
183369|1102|||||447600
183370|1103|||||447600
183371|1104|||||447600
183372|1105|||||447600
183433|1103|VARIES|INITIATE|125|300|447742
183434|1101|VARIES|MONTH|10|105|447742
183435|1104|0.50|TRANSFEREE|0.50|0.50|447742
183436|1102|N/A|N/A|||447742
183437|1105|N/A|N/A|||447742
183568|1101|Various|member|$17|$108|447854
183569|1102|N/A||||447854
183570|1103|Varies|New Member|$100|$400|447854
183571|1104|.50|Member|||447854
183572|1105|N/A||||447854
183593|1103|100.00|ONE TIME|0|0|447878
183594|1101|33.00|MONTH|22.00|37.00|447878
183595|1104|0|0|0|0|447878
183596|1102|0|0|0|0|447878
183597|1105|00|0|0|0|447878
183628|1101|2.00/4.25|Month|2.00|4.25|447894
183629|1102|.15|Hour|.15|.15|447894
183630|1103|5.00|0|0|0|447894
183631|1104|0|0|0|0|447894
183632|1105|0|0|0|0|447894
183638|1101|8-37|MO.|8/MO|37/MO|447896
183639|1102|0|0|.10/HR.|3% GROSS|447896
183640|1103|700|0|700|700|447896
183641|1104|0|0|0|0|447896
183642|1105|0|0|0|0|447896
183648|1101|220|YEAR|220|220|447900
183649|1102|4%|WAGES|||447900
183650|1103|1000||||447900
183651|1104|||||447900
183652|1105|||||447900
183683|1101|5|week|5|5|447937
183684|1102|||||447937
183685|1103|||||447937
183686|1104|||||447937
183687|1105|||||447937
183703|1103|$450|Initiate|450|450|447953
183704|1101|2 1/2 times hourly rate|Month|$31|$131|447953
183705|1104|N/A||0|0|447953
183706|1102|N/A||0|0|447953
183707|1105|N/A|||0|447953
183713|1101|2hrs str time|month|0|0|447964
183714|1102|0||||447964
183715|1103|20.00|one time|||447964
183716|1104|0||||447964
183717|1105|0||||447964
183792|1101|two hours straight-time pay|month|0|0|448009
183793|1102|0||||448009
183794|1103|$20.00|one time fee|||448009
183795|1104|0||||448009
183796|1105|0||||448009
183877|1101|Various|Month|35|154|448026
183878|1102|N/A||||448026
183879|1103|150|New member|||448026
183880|1104|N/A||||448026
183881|1105|N/A||||448026
184022|1101|54.11|mo|39.86|68.11|448104
184023|1102|||||448104
184024|1103|20|year|||448104
184025|1104|||||448104
184026|1105|||||448104
184082|1101|2 hrs|month|2hrs|per month|448131
184083|1102|0||||448131
184084|1103|40.00|member|||448131
184085|1104|0||||448131
184086|1105|0||||448131
184087|1101|28.00|month|28.00|28.00|448132
184088|1102|||||448132
184089|1103|500|1 time|||448132
184090|1104|||||448132
184091|1105|||||448132
184157|1101|N/A|MONTH|21.00|110.00|448201
184158|1102|N/A|N/A|N/A|N/A|448201
184159|1103|N/A|NEW MEMBER|20.00|150.00|448201
184160|1104|.50|MEMBER|N/A|N/A|448201
184161|1105|N/A|N/A|N/A|N/A|448201
184257|1101|11-15|MONTH|11|15|448306
184258|1102|N/A||||448306
184259|1103|150||150|150|448306
184260|1104|1||||448306
184261|1105|N/A||||448306
184407|1101|SEE MIN/MAX|MEMBER|1.70|3.10|448340
184408|1102|N/A|N/A|N/A|N/A|448340
184409|1103|N/A|N/A|N/A|N/A|448340
184410|1104|N/A|N/A|N/A|N/A|448340
184411|1105|N/A|N/A|N/A|N/A|448340
184522|1101|28|PER MONTH|28|28|448364
184523|1102|4%|PER GROSS|4%|4%|448364
184524|1103|350|EVENT|||448364
184525|1104|0|MONTH|||448364
184526|1105|0|MONTH|||448364
184552|1101|$29.50|MONTH|N/A|N/A|448383
184553|1102|5%|GROSS WAGES|N/A|N/A|448383
184554|1103|$100.00|NEW MEMBER|N/A|N/A|448383
184555|1104|N/A|N/A|N/A|N/A|448383
184556|1105|N/A|N/A|N/A|N/A|448383
184557|1101|21.48|Bi-weekly|21.48|21.48|448384
184558|1102|||||448384
184559|1103|||||448384
184560|1104|||||448384
184561|1105|||||448384
184607|1101|various|Month|29.30|66.36|448438
184608|1102|0||||448438
184609|1103|$20.00|one time|||448438
184610|1104|0||||448438
184611|1105|0||||448438
184627|1101|245|YEAR|NA|NA|448451
184628|1102|2.5%|WAGE|NA|NA|448451
184629|1103|||750|2500|448451
184630|1104|||||448451
184631|1105|||||448451
184647|1103|5.00-50.00|incident|5.00|50.00|448477
184648|1101|16.00-35.00|month|16.00|35.00|448477
184649|1104|0.00-50.00|incident|0.00|50.00|448477
184650|1102|1.5%-3%|month|1.5%|3%|448477
184651|1105|None|None|||448477
184747|1101|N/A|MONTH|$15.00|$39.00|448532
184748|1102|N/A|GRS WGS|1%|3.75%|448532
184749|1103|N/A|NEW MBR|$25.00|$100.00|448532
184750|1104|N/A|N/A|N/A|N/A|448532
184751|1105|$21.00|MONTH|N/A|N/A|448532
184777|1103|$400.00||||448546
184778|1101|$28.00|MONTH|||448546
184779|1104|NONE||||448546
184780|1102|NONE||||448546
184781|1105|NONE||||448546
184787|1101|18.50/19.00|Pay Period|18.50|19.00|448549
184788|1102|||||448549
184789|1103|||||448549
184790|1104|||||448549
184791|1105|||||448549
184827|1101|32|MONTH|32|32|448562
184828|1102|||||448562
184829|1103|||||448562
184830|1104|||||448562
184831|1105|||||448562
184842|1101|2 Hrs. Straight Time|Month|0|0|448575
184843|1102|0.00||0|0|448575
184844|1103|$20.00|One time|0|0|448575
184845|1104|0.00||0|0|448575
184846|1105|0.00||0|0|448575
184922|1103|$25.00|Month|||448592
